00539936;_derivationally_related_form;14485249;14485249;_derivationally_related_form;00539936;11.557209;1;[11.514922];[11.050666];[0.4642563]
00539936;_derivationally_related_form;14485249;02339171;_hyponym;00539936;11.557209;1;[11.315459];[11.023611];[0.29184818]
00539936;_derivationally_related_form;14485249;00539936;_hypernym;02339171;11.557209;1;[12.430443];[12.100897];[0.32954597]
07311115;_derivationally_related_form;01835496;01835496;_derivationally_related_form;07311115;9.394881;1;[9.353247];[8.7852];[0.56804657]
07311115;_derivationally_related_form;01835496;07311115;_derivationally_related_form;01841079;9.394881;1;[11.097704];[10.770464];[0.32724]
07311115;_derivationally_related_form;01835496;07311115;_hypernym;07309781;9.394881;1;[10.601831];[10.375853];[0.22597885]
07311115;_derivationally_related_form;01835496;07309781;_hyponym;07311115;9.394881;1;[9.408417];[9.201982];[0.2064352]
07311115;_derivationally_related_form;01835496;01841079;_derivationally_related_form;07311115;9.394881;1;[11.120289];[10.790999];[0.32928944]
07311115;_derivationally_related_form;01835496;07311115;_hyponym;07445896;9.394881;1;[10.040779];[9.837258];[0.20352077]
07311115;_derivationally_related_form;01835496;07370270;_hypernym;07311115;9.394881;1;[11.268226];[10.991811];[0.27641487]
07311115;_derivationally_related_form;01835496;07311115;_hyponym;07445265;9.394881;1;[10.068163];[9.817018];[0.25114536]
07311115;_derivationally_related_form;01835496;07445480;_hypernym;07311115;9.394881;1;[11.309435];[11.088962];[0.22047329]
07311115;_derivationally_related_form;01835496;07445265;_hypernym;07311115;9.394881;1;[11.344828];[11.07004];[0.2747879]
07311115;_derivationally_related_form;01835496;07363346;_hypernym;07311115;9.394881;1;[11.395434];[11.138216];[0.25721836]
07311115;_derivationally_related_form;01835496;07311115;_hyponym;07370270;9.394881;1;[10.00066];[9.746965];[0.25369453]
07311115;_derivationally_related_form;01835496;07311115;_hyponym;07363346;9.394881;1;[10.091436];[9.856291];[0.23514557]
07311115;_derivationally_related_form;01835496;07445896;_hypernym;07311115;9.394881;1;[11.3092575];[11.083749];[0.22550869]
07311115;_derivationally_related_form;01835496;07311115;_hyponym;07445480;9.394881;1;[10.0130005];[9.816347];[0.19665337]
07311115;_derivationally_related_form;01835496;07311115;_hyponym;07311661;9.394881;1;[10.220123];[10.044153];[0.17597008]
07311115;_derivationally_related_form;01835496;07312221;_hypernym;07311115;9.394881;1;[11.6396675];[11.448159];[0.1915083]
07311115;_derivationally_related_form;01835496;07311661;_hypernym;07311115;9.394881;1;[11.481081];[11.290451];[0.19062996]
07311115;_derivationally_related_form;01835496;07311115;_hyponym;07312221;9.394881;1;[10.30021];[10.123347];[0.17686272]
07311115;_derivationally_related_form;01835496;07311115;_hyponym;07362830;9.394881;1;[9.861547];[9.701175];[0.16037273]
01812720;_hyponym;01818235;01818235;_hypernym;01812720;10.6540575;1;[11.90506];[11.393908];[0.51115227]
01812720;_hyponym;01818235;01812720;_derivationally_related_form;13986372;10.6540575;1;[11.550792];[11.354477];[0.19631481]
01812720;_hyponym;01818235;01048466;_derivationally_related_form;01812720;10.6540575;1;[10.983049];[10.75318];[0.22986984]
01812720;_hyponym;01818235;01761706;_hyponym;01812720;10.6540575;1;[9.776949];[9.616064];[0.16088486]
01812720;_hyponym;01818235;01812720;_derivationally_related_form;01048466;10.6540575;1;[10.941996];[10.713747];[0.2282486]
01812720;_hyponym;01818235;13986372;_derivationally_related_form;01812720;10.6540575;1;[11.574072];[11.375813];[0.19825935]
00488770;_hypernym;00164444;00164444;_hyponym;00488770;11.417169;1;[10.281044];[9.758596];[0.5224476]
00488770;_hypernym;00164444;04526964;_derivationally_related_form;00488770;11.417169;1;[11.203613];[10.92454];[0.27907372]
00488770;_hypernym;00164444;00488770;_derivationally_related_form;04526241;11.417169;1;[11.618053];[11.319915];[0.29813862]
00488770;_hypernym;00164444;00488770;_derivationally_related_form;04526964;11.417169;1;[11.20438];[10.924272];[0.28010845]
00488770;_hypernym;00164444;04526241;_derivationally_related_form;00488770;11.417169;1;[11.648804];[11.352415];[0.29638863]
00488770;_hypernym;00164444;01253277;_derivationally_related_form;00488770;11.417169;1;[11.123863];[10.826113];[0.29775047]
00488770;_hypernym;00164444;00488770;_derivationally_related_form;01253277;11.417169;1;[11.086727];[10.787861];[0.29886627]
10929886;_instance_hypernym;09920283;09920283;_instance_hyponym;10929886;11.12089;1;[10.096327];[9.694265];[0.40206146]
10929886;_instance_hypernym;09920283;09989502;_instance_hyponym;10929886;11.12089;1;[10.478266];[10.168871];[0.30939484]
10929886;_instance_hypernym;09920283;10929886;_instance_hypernym;09989502;11.12089;1;[11.66647];[11.313531];[0.35293865]
04159058;_derivationally_related_form;01356582;01356582;_derivationally_related_form;04159058;10.440945;1;[10.435871];[9.918194];[0.5176773]
04159058;_derivationally_related_form;01356582;01353405;_derivationally_related_form;04159058;10.440945;1;[11.473365];[11.219139];[0.25422573]
04159058;_derivationally_related_form;01356582;04159058;_derivationally_related_form;01353405;10.440945;1;[11.497376];[11.243469];[0.2539072]
04159058;_derivationally_related_form;01356582;01531265;_derivationally_related_form;04159058;10.440945;1;[11.813713];[11.562929];[0.25078392]
04159058;_derivationally_related_form;01356582;04159058;_derivationally_related_form;01531265;10.440945;1;[11.817707];[11.56692];[0.25078678]
08672738;_instance_hyponym;09152570;09152570;_instance_hypernym;08672738;10.277179;1;[11.474348];[11.120484];[0.35386372]
08672738;_instance_hyponym;09152570;09151963;_instance_hypernym;08672738;10.277179;1;[12.119768];[11.761544];[0.35822392]
08672738;_instance_hyponym;09152570;08672738;_instance_hyponym;09152401;10.277179;1;[10.761765];[10.454548];[0.30721664]
08672738;_instance_hyponym;09152570;08672738;_instance_hyponym;09150448;10.277179;1;[10.981954];[10.663578];[0.3183756]
