00464962;_also_see;01430847;01430847;_also_see;00464962;00464962;_also_see;01926376;06608977;_derivationally_related_form;00464962;10.202566;1;11.409898;1;9.630009;2;1.8556831722997882;0.2579326629638672
00464962;_also_see;01430847;01430847;_also_see;00464962;00464962;_also_see;01926376;00464962;_derivationally_related_form;06608977;10.202566;1;11.409898;1;9.634358;2;1.8551451975855828;0.2583286762237549
00464962;_also_see;01430847;01430847;_also_see;00464962;00464962;_also_see;01926376;01926376;_also_see;00464962;10.202566;1;11.409898;1;8.419679;2;1.952130298060612;0.2572453022003174
00464962;_also_see;01430847;01430847;_also_see;00464962;00464962;_also_see;01926376;00464962;_derivationally_related_form;14418103;10.202566;1;11.409898;1;9.641207;2;1.8542948164283268;0.26051950454711914
00464962;_also_see;01430847;01430847;_also_see;00464962;00464962;_also_see;01926376;14418103;_derivationally_related_form;00464962;10.202566;1;11.409898;1;9.646793;2;1.8535980430454826;0.2560553550720215
00464962;_also_see;01430847;00464962;_also_see;01926376;00464962;_derivationally_related_form;06608977;06608977;_derivationally_related_form;00464962;10.202566;1;11.409898;1;11.861055;2;1.3890855787135343;0.25772857666015625
00464962;_also_see;01430847;00464962;_also_see;01926376;01926376;_also_see;00464962;06608977;_derivationally_related_form;00464962;10.202566;1;11.409898;1;11.782775;1;0.40784599107555985;0.25772666931152344
00464962;_also_see;01430847;00464962;_also_see;01926376;01926376;_also_see;00464962;00464962;_derivationally_related_form;06608977;10.202566;1;11.409898;1;11.786705;1;0.406897188723835;0.25814151763916016
00464962;_also_see;01430847;00464962;_also_see;01926376;00464962;_derivationally_related_form;14418103;06608977;_derivationally_related_form;00464962;10.202566;1;11.409898;1;11.940541;2;1.3703668229804642;0.25741100311279297
00464962;_also_see;01430847;00464962;_also_see;01926376;06608977;_derivationally_related_form;00464962;14418103;_derivationally_related_form;00464962;10.202566;1;11.409898;1;11.938166;2;1.3709209726196263;0.25775146484375
00464962;_also_see;01430847;00464962;_also_see;01926376;00464962;_derivationally_related_form;14418103;00464962;_derivationally_related_form;06608977;10.202566;1;11.409898;1;11.945468;2;1.3692186799011878;0.2574608325958252
00464962;_also_see;01430847;00464962;_also_see;01926376;01926376;_also_see;00464962;00464962;_derivationally_related_form;14418103;10.202566;1;11.409898;1;11.820669;1;0.3987271755422759;0.25789904594421387
00464962;_also_see;01430847;00464962;_also_see;01926376;00464962;_derivationally_related_form;06608977;14418103;_derivationally_related_form;00464962;10.202566;1;11.409898;1;11.944746;2;1.3693868308964376;0.25781893730163574
00464962;_also_see;01430847;00464962;_also_see;01926376;01926376;_also_see;00464962;14418103;_derivationally_related_form;00464962;10.202566;1;11.409898;1;11.822532;1;0.39828073080677123;0.2585031986236572
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_hypernym;01641914;01642437;_derivationally_related_form;10434725;9.890325;1;12.179042;1;9.940889;2;1.9036236836331861;0.25809240341186523
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01641914;_hyponym;01642437;01642437;_derivationally_related_form;10434725;9.890325;1;12.179042;1;9.94645;2;1.9031383104203936;0.25784778594970703
