00873603;_also_see;00884778;00873603;_also_see;00808191;00873603;_also_see;02278939;9.672342;1;10.5321865;1;10.513743;3;2.504610646210062;0.2543830871582031
00873603;_also_see;00884778;00873603;_also_see;00808191;00873603;_also_see;00804695;9.672342;1;10.5321865;1;10.536875;3;2.498827936411947;0.25872159004211426
00873603;_also_see;00884778;00873603;_also_see;02278939;00873603;_also_see;00804695;9.672342;1;10.5321865;1;10.62211;3;2.4775341720854853;0.2533884048461914
00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;00808191;9.672342;1;10.5321865;1;8.716681;2;1.8600260061602918;0.25392627716064453
00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;02278939;9.672342;1;10.5321865;1;8.81382;2;1.8479183274100663;0.25339841842651367
00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;00804695;9.672342;1;10.5321865;1;8.817785;2;1.847406274919417;0.2538611888885498
00873603;_also_see;00884778;00873603;_also_see;00808191;02278939;_also_see;00873603;9.672342;1;10.5321865;1;10.599918;2;1.4830735061852527;0.25423693656921387
00873603;_also_see;00884778;00873603;_also_see;00808191;00873603;_derivationally_related_form;05035961;9.672342;1;10.5321865;1;10.583226;2;1.487242845364212;0.2541220188140869
00873603;_also_see;00884778;00873603;_also_see;00808191;05035961;_derivationally_related_form;00873603;9.672342;1;10.5321865;1;10.5851;2;1.4867746691649963;0.2543370723724365
00873603;_also_see;00884778;00873603;_also_see;00808191;00873603;_derivationally_related_form;14050143;9.672342;1;10.5321865;1;10.608797;2;1.480856720731769;0.2540130615234375
00873603;_also_see;00884778;14050143;_derivationally_related_form;00873603;00873603;_also_see;00808191;9.672342;1;10.5321865;1;10.611756;2;1.4801180347287635;0.2540872097015381
00873603;_also_see;00884778;00873603;_also_see;00808191;00804695;_also_see;00873603;9.672342;1;10.5321865;1;10.650459;2;1.4704662242805795;0.2541022300720215
00873603;_also_see;00884778;00873603;_also_see;02278939;02278939;_also_see;00873603;9.672342;1;10.5321865;1;10.576445;2;1.4889372763098345;0.25469446182250977
00873603;_also_see;00884778;00873603;_also_see;02278939;00873603;_derivationally_related_form;05035961;9.672342;1;10.5321865;1;10.655982;2;1.469090587327326;0.25435781478881836
00873603;_also_see;00884778;00873603;_also_see;02278939;05035961;_derivationally_related_form;00873603;9.672342;1;10.5321865;1;10.657274;2;1.4687687776358487;0.25412583351135254
00774056;_derivationally_related_form;09896826;09896826;_derivationally_related_form;00774056;00774056;_derivationally_related_form;10501203;10.220753;1;12.057969;1;9.84291;2;1.9015937116821773;0.2605710029602051
00774056;_derivationally_related_form;09896826;00774056;_derivationally_related_form;10501203;10501203;_derivationally_related_form;00774056;10.220753;1;12.057969;1;11.888893;1;0.5421685843057;0.26026034355163574
00774056;_derivationally_related_form;09896826;00774056;_derivationally_related_form;10501203;00774056;_derivationally_related_form;07184735;10.220753;1;12.057969;1;12.293749;2;1.4413266225906556;0.2619612216949463
00774056;_derivationally_related_form;09896826;00774056;_derivationally_related_form;10501203;00774056;_hypernym;00773432;10.220753;1;12.057969;1;12.433196;2;1.4072786066291423;0.2609879970550537
00774056;_derivationally_related_form;09896826;00774056;_derivationally_related_form;10501203;00773432;_hyponym;00774056;10.220753;1;12.057969;1;12.433844;2;1.4071222969138775;0.2610142230987549
00774056;_derivationally_related_form;09896826;09896826;_derivationally_related_form;00774056;10501203;_derivationally_related_form;00774056;10.220753;1;12.057969;1;9.855842;1;0.9004403945768151;0.26123690605163574
00774056;_derivationally_related_form;09896826;09896826;_derivationally_related_form;00774056;00774056;_derivationally_related_form;07184735;10.220753;1;12.057969;1;9.963669;1;0.8903479596887262;0.2611725330352783
00774056;_derivationally_related_form;09896826;09896826;_derivationally_related_form;00774056;00774056;_hypernym;00773432;10.220753;1;12.057969;1;10.319098;1;0.8505435564925755;0.26174497604370117
00774056;_derivationally_related_form;09896826;09896826;_derivationally_related_form;00774056;00773432;_hyponym;00774056;10.220753;1;12.057969;1;10.326663;1;0.8495794054672923;0.2606236934661865
00774056;_derivationally_related_form;09896826;10501203;_derivationally_related_form;00774056;00774056;_derivationally_related_form;07184735;10.220753;1;12.057969;1;12.296713;1;0.4405959490838631;0.2607462406158447
00774056;_derivationally_related_form;09896826;10501203;_derivationally_related_form;00774056;00774056;_hypernym;00773432;10.220753;1;12.057969;1;12.435285;1;0.40677452351408505;0.26098012924194336
00774056;_derivationally_related_form;09896826;10501203;_derivationally_related_form;00774056;00773432;_hyponym;00774056;10.220753;1;12.057969;1;12.436084;1;0.4065816887789326;0.2617506980895996
07105475;_member_of_domain_usage;15267945;07105475;_member_of_domain_usage;15294745;07105475;_member_of_domain_usage;15268094;8.906396;1;9.308082;1;9.100665;3;2.5516690258647623;0.30243968963623047
