00464962;_also_see;01430847;05965586;_also_see;01430847;01430847;_also_see;05965586;2.6929002;-0.12229281;18323;4.2577767;0.019833177;17960;9.039509;9.039509;1;4.888910293579102;0.9999999932633199;0.9998549108899004
00464962;_also_see;01430847;08168978;_also_see;01430847;01430847;_also_see;08168978;2.7633026;-0.014627613;23809;3.035732;-0.21141817;31123;3.0767426;1.9960532;41;4.881175518035889;0.9987115933052387;0.9998549108899004
00464962;_also_see;01430847;11011398;_also_see;01430847;01430847;_also_see;11011398;1.773952;-0.74454606;35245;3.929329;-1.136503;38210;10.545837;10.545837;1;5.144499778747559;0.9999999997790757;0.9998549108899004
00464962;_also_see;01430847;10604275;_also_see;01430847;01430847;_also_see;10604275;1.9476418;0.847549;715;3.8428385;1.0928842;1412;10.025781;10.025781;1;4.927173376083374;0.9999999065454858;0.9998549108899004
00464962;_also_see;01430847;05245192;_also_see;01430847;01430847;_also_see;05245192;3.362746;0.31486988;7755;4.319591;0.4851708;7820;9.745773;9.745773;1;4.558322429656982;0.9999999878402909;0.9998549108899004
00464962;_also_see;01430847;01910252;_also_see;01430847;01430847;_also_see;01910252;2.7438598;0.33850217;6921;4.0744495;0.38740647;10635;9.774915;9.774915;1;5.062673330307007;0.9999999921244112;0.9998549108899004
00464962;_also_see;01430847;12059479;_also_see;01430847;01430847;_also_see;12059479;2.1190495;0.74226296;1050;4.4829903;1.2710837;1076;9.720449;9.720449;1;5.2084386348724365;0.9999998011242084;0.9998549108899004
00464962;_also_see;01430847;02197048;_also_see;01430847;01430847;_also_see;02197048;3.0804708;0.3696902;5680;4.318887;0.2212443;10892;7.664891;7.664891;1;4.478130340576172;0.9999999463087216;0.9998549108899004
00464962;_also_see;01430847;00383952;_also_see;01430847;01430847;_also_see;00383952;4.5623784;0.09247051;15463;4.779008;0.110724315;18622;5.0811205;4.065417;4;5.5213096141815186;0.9998378904422253;0.9998549108899004
00464962;_also_see;01430847;10915025;_also_see;01430847;01430847;_also_see;10915025;2.1283145;0.2992313;6432;3.0999682;0.3104093;11733;11.057008;11.057008;1;4.618068218231201;0.9999999981660257;0.9998549108899004
00464962;_also_see;01430847;05965586;_also_see;01430847;05965586;_also_see;01926376;2.6929002;-0.12229281;18323;4.2577767;0.019833177;17960;6.76605;6.5853753;2;0.47503066062927246;0.9999442424231394;0.9974593326555636
