07362075;_derivationally_related_form;02680814;02680814;_derivationally_related_form;07362075;;;;;;;;;;9.95513;2.6904097;1;27
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08772794;;;;;;;;;;7.3024173;7.8207054;1;1
12169776;_member_holonym;12169526;12169526;_member_meronym;12169776;;;;;;;;;;10.350064;7.2216706;1;2
05651068;_part_of;05650820;05650820;_has_part;05651068;;;;;;;;;;11.78746;3.354323;1;1
03278248;_has_part;03033362;03033362;_part_of;03278248;;;;;;;;;;7.757918;0.4583801;1;10613
09044862;_has_part;09105821;09044862;_has_part;09059274;;;;;;;;;;8.644244;8.071436;1;1
02427726;_derivationally_related_form;10381214;10381214;_derivationally_related_form;02427726;;;;;;;;;;10.586621;4.8810844;1;8
07751004;_hypernym;13138308;07751004;_hypernym;07705931;;;;;;;;;;10.4278145;10.727161;1;1
08394423;_hypernym;08191230;08191230;_hyponym;08394423;;;;;;;;;;10.742353;0.6088635;1;962
06232880;_member_of_domain_topic;15195928;06232880;_member_of_domain_topic;15182805;;;;;;;;;;8.685627;8.800301;1;1
02464693;_also_see;00724081;02464693;_also_see;01996377;;;;;;;;;;9.379963;10.143571;1;1
10490699;_hyponym;09773962;10490699;_hyponym;10469611;;;;;;;;;;10.3128195;10.602905;1;2
06674542;_derivationally_related_form;00970732;06674542;_derivationally_related_form;10482921;;;;;;;;;;10.566346;11.367784;1;1
00754956;_hyponym;00756194;00754956;_hyponym;00755277;;;;;;;;;;10.150302;10.272207;1;2
02461701;_hypernym;01864707;01864707;_hyponym;02461701;;;;;;;;;;9.792501;5.1906285;1;2
08163273;_hypernym;08163792;08163792;_hyponym;08163273;;;;;;;;;;11.132029;-1.1199641;1;38521
08816236;_member_meronym;09750891;09750891;_member_holonym;08816236;;;;;;;;;;11.54079;5.040603;1;5
09418169;_part_of;08766988;08766988;_has_part;09418169;;;;;;;;;;10.796064;4.557358;1;8
01938850;_hyponym;01947874;01938850;_hyponym;01947275;;;;;;;;;;9.199258;9.249088;1;1
01551871;_derivationally_related_form;10566072;01551871;_derivationally_related_form;04157320;;;;;;;;;;10.378569;9.823947;1;2
08729452;_part_of;08723006;08723006;_has_part;08729452;;;;;;;;;;11.224387;5.1169753;1;12
01429349;_hyponym;01457576;01429349;_hyponym;01454702;;;;;;;;;;8.486677;8.103326;1;2
03683708;_part_of;02752311;02752311;_has_part;03683708;;;;;;;;;;11.1796055;-0.68652755;1;22277
09102016;_has_part;09103648;09102016;_has_part;09102517;;;;;;;;;;9.995621;10.132827;1;2
08947319;_instance_hypernym;08698379;08698379;_instance_hyponym;08947319;;;;;;;;;;10.292972;9.144211;1;1
08685677;_instance_hyponym;08686821;08685677;_instance_hyponym;08688076;;;;;;;;;;9.888569;10.262314;1;2
01435380;_derivationally_related_form;01142519;01435380;_derivationally_related_form;06260121;;;;;;;;;;9.217633;9.189442;1;2
01696849;_member_meronym;01697837;01696849;_member_meronym;01697002;;;;;;;;;;10.830655;11.48322;1;2
12646950;_hypernym;13112664;13112664;_hyponym;12646950;;;;;;;;;;9.9235935;4.3566637;1;5
02842303;_hypernym;04565963;04565963;_hyponym;02842303;;;;;;;;;;10.691837;1.5762044;1;165
12111882;_member_holonym;12100538;12100538;_member_meronym;12111882;;;;;;;;;;10.351514;8.470418;1;2
00515154;_hyponym;00184907;00515154;_hyponym;00185103;;;;;;;;;;9.204743;8.80168;1;2
09850642;_synset_domain_region_of;08860123;08860123;_member_of_domain_region;09850642;;;;;;;;;;10.0404;3.0714011;1;1
01831531;_hyponym;01923909;01831531;_hyponym;01280488;;;;;;;;;;9.001564;9.198637;1;1
