00464962;_also_see;01430847;01430847;_also_see;00464962;00464962;_also_see;01926376;01926376;_also_see;00464962;06608977;_derivationally_related_form;00464962;10.202568;0.47954416;1;8076
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_hypernym;01641914;01642437;_derivationally_related_form;10434725;10434725;_derivationally_related_form;01642437;9.890325;2.803217;1;12
00900070;_derivationally_related_form;00836236;00836236;_derivationally_related_form;00900070;00900070;_hypernym;00899927;00899927;_hyponym;00900070;;;;10.879002;-1.169151;1;14842
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392111;10.288558;1;3
10466198;_derivationally_related_form;00901103;00901103;_derivationally_related_form;10466198;10466198;_derivationally_related_form;02219940;02219940;_derivationally_related_form;10466198;;;;10.532626;0.55458647;1;1765
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;;;;11.12382;-0.50373095;1;27267
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06757057;_hypernym;06756831;10.457858;4.714318;1;4
01185304;_derivationally_related_form;07575076;07575076;_derivationally_related_form;01185304;;;;;;;;;;10.9414215;1.5413613;1;89
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14399116;_has_part;14545045;14545045;_part_of;14399116;14545045;_hypernym;14544672;11.203496;-0.89823747;1;30795
07367548;_derivationally_related_form;00334186;00334186;_derivationally_related_form;07367548;07367708;_hypernym;07367548;07367548;_hyponym;07367708;;;;10.465574;0.75597954;1;2112
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_synset_domain_topic_of;00523513;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479177;0.83488643;1;3451
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13478525;_hyponym;13516312;13460568;_hypernym;13478525;13516312;_hypernym;13478525;10.27309;2.560672;1;36
03040974;_derivationally_related_form;01392380;01392380;_derivationally_related_form;03040974;;;;;;;;;;12.456101;-0.74357766;1;7994
