01865197;_also_see;00643250;01969216;_also_see;00643250;00643250;_also_see;01969216;;;;;;;;;;0.00042959940037690103;0.9073053598403931;719;1
01865197;_also_see;00643250;00614730;_also_see;00643250;00643250;_also_see;00614730;;;;;;;;;;3.682312308228575e-05;0.9914224743843079;11205;1
01865197;_also_see;00643250;07734017;_also_see;00643250;00643250;_also_see;07734017;;;;;;;;;;9.364913421450183e-05;0.9767951965332031;1789;1
01865197;_also_see;00643250;08207540;_also_see;00643250;00643250;_also_see;08207540;;;;;;;;;;9.061667515197769e-05;0.9785707592964172;977;1
01865197;_also_see;00643250;01323518;_also_see;00643250;00643250;_also_see;01323518;;;;;;;;;;0.00020570651395246387;0.9812961220741272;1885;1
01865197;_also_see;00643250;11767354;_also_see;00643250;00643250;_also_see;11767354;;;;;;;;;;4.536315827863291e-05;0.9695181846618652;4057;1
01865197;_also_see;00643250;09028477;_also_see;00643250;00643250;_also_see;09028477;;;;;;;;;;0.00012718547077383846;0.9500653743743896;878;1
01865197;_also_see;00643250;05673209;_also_see;00643250;00643250;_also_see;05673209;;;;;;;;;;9.994041465688497e-05;0.968066394329071;1370;1
01865197;_also_see;00643250;00141524;_also_see;00643250;00643250;_also_see;00141524;;;;;;;;;;1.4670631571789272e-05;0.9859573841094971;20851;1
01865197;_also_see;00643250;08464324;_also_see;00643250;00643250;_also_see;08464324;;;;;;;;;;0.0007521057850681245;0.985584557056427;246;1
02526934;_derivationally_related_form;15291199;12145919;_derivationally_related_form;15291199;15290337;_hyponym;15291199;;;;;;;;;;7.058189657982439e-05;3.025790829269681e-05;9376;18311
02526934;_derivationally_related_form;15291199;02547225;_derivationally_related_form;15291199;15290337;_hyponym;15291199;;;;;;;;;;0.0003436220285948366;1.4227082829165738e-05;1871;31653
02526934;_derivationally_related_form;15291199;02199590;_derivationally_related_form;15291199;15290337;_hyponym;15291199;;;;;;;;;;9.307892469223589e-06;0.0008664411725476384;27821;342
02526934;_derivationally_related_form;15291199;03772417;_derivationally_related_form;15291199;15290337;_hyponym;15291199;;;;;;;;;;2.1915460820309818e-05;2.3551830963697284e-05;20899;21080
02526934;_derivationally_related_form;15291199;09769636;_derivationally_related_form;15291199;15290337;_hyponym;15291199;;;;;;;;;;6.290893361438066e-05;2.0546369341900572e-05;10012;27718
02526934;_derivationally_related_form;15291199;08612786;_derivationally_related_form;15291199;15290337;_hyponym;15291199;;;;;;;;;;5.349796265363693e-05;0.00045615737326443195;13652;857
02526934;_derivationally_related_form;15291199;00389238;_derivationally_related_form;15291199;15290337;_hyponym;15291199;;;;;;;;;;5.619094281428261e-06;6.847528311482165e-06;38500;36745
02526934;_derivationally_related_form;15291199;01431132;_derivationally_related_form;15291199;15290337;_hyponym;15291199;;;;;;;;;;9.203392437484581e-06;1.8097480278811418e-05;34546;24664
02526934;_derivationally_related_form;15291199;01213702;_derivationally_related_form;15291199;15290337;_hyponym;15291199;;;;;;;;;;2.8700462280539796e-05;2.9009119316469878e-05;23988;19922
02526934;_derivationally_related_form;15291199;07338552;_derivationally_related_form;15291199;15290337;_hyponym;15291199;;;;;;;;;;1.3711606698052492e-05;9.994584979722276e-05;33156;6382
01931768;_derivationally_related_form;00815173;11301809;_derivationally_related_form;00815173;00556313;_derivationally_related_form;11301809;;;;;;;;;;5.176090326131089e-06;0.0009187834220938385;36620;53
01931768;_derivationally_related_form;00815173;04975988;_derivationally_related_form;00815173;00556313;_derivationally_related_form;04975988;;;;;;;;;;3.145226219203323e-05;0.00046781697892583907;22816;339
01931768;_derivationally_related_form;00815173;03531808;_derivationally_related_form;00815173;00556313;_derivationally_related_form;03531808;;;;;;;;;;2.7906266041100025e-05;0.00016549645806662738;15400;1472
