01865197;_also_see;00643250;01865197;_also_see;01969216;01640207;_derivationally_related_form;00643250;8456.845035853768;69955.20835525462
01865197;_also_see;00643250;01865197;_also_see;00614730;01640207;_derivationally_related_form;00643250;-50317.79495981643;69955.20835525462
01865197;_also_see;00643250;01865197;_also_see;07734017;01640207;_derivationally_related_form;00643250;100543.66188455309;69955.20835525462
01865197;_also_see;00643250;01865197;_also_see;08207540;01640207;_derivationally_related_form;00643250;467849.6220928604;69955.20835525462
01865197;_also_see;00643250;01865197;_also_see;01323518;01640207;_derivationally_related_form;00643250;18371.080951722353;69955.20835525462
01865197;_also_see;00643250;01865197;_also_see;11767354;01640207;_derivationally_related_form;00643250;11295.71966491005;69955.20835525462
01865197;_also_see;00643250;01865197;_also_see;09028477;01640207;_derivationally_related_form;00643250;-9909.026573017527;69955.20835525462
01865197;_also_see;00643250;01865197;_also_see;05673209;01640207;_derivationally_related_form;00643250;86429.559812571;69955.20835525462
01865197;_also_see;00643250;01865197;_also_see;00141524;01640207;_derivationally_related_form;00643250;-27520.33597467692;69955.20835525462
01865197;_also_see;00643250;01865197;_also_see;08464324;01640207;_derivationally_related_form;00643250;94352.75161758639;69955.20835525462
01865197;_also_see;00643250;01865197;_also_see;01969216;01685313;_derivationally_related_form;00643250;9677.666102013096;-11229.391001293256
01865197;_also_see;00643250;01865197;_also_see;00614730;01685313;_derivationally_related_form;00643250;-233099.80794377465;-11229.391001293256
01865197;_also_see;00643250;01865197;_also_see;07734017;01685313;_derivationally_related_form;00643250;11390.150019037459;-11229.391001293256
01865197;_also_see;00643250;01865197;_also_see;08207540;01685313;_derivationally_related_form;00643250;-4382.086807009069;-11229.391001293256
01865197;_also_see;00643250;01865197;_also_see;01323518;01685313;_derivationally_related_form;00643250;6716.557622915672;-11229.391001293256
01865197;_also_see;00643250;01865197;_also_see;11767354;01685313;_derivationally_related_form;00643250;20210.924681145276;-11229.391001293256
01865197;_also_see;00643250;01865197;_also_see;09028477;01685313;_derivationally_related_form;00643250;25874.897397104654;-11229.391001293256
01865197;_also_see;00643250;01865197;_also_see;05673209;01685313;_derivationally_related_form;00643250;-17045.510577312314;-11229.391001293256
01865197;_also_see;00643250;01865197;_also_see;00141524;01685313;_derivationally_related_form;00643250;-8092.071838582437;-11229.391001293256
01865197;_also_see;00643250;01865197;_also_see;08464324;01685313;_derivationally_related_form;00643250;76455.37133152978;-11229.391001293256
01865197;_also_see;00643250;01865197;_also_see;01969216;05624700;_derivationally_related_form;00643250;4846.004266595482;-1584.227310126885
01865197;_also_see;00643250;01865197;_also_see;00614730;05624700;_derivationally_related_form;00643250;-72388.67729963388;-1584.227310126885
01865197;_also_see;00643250;01865197;_also_see;07734017;05624700;_derivationally_related_form;00643250;2523.28007820171;-1584.227310126885
01865197;_also_see;00643250;01865197;_also_see;08207540;05624700;_derivationally_related_form;00643250;-173769.47868625447;-1584.227310126885
01865197;_also_see;00643250;01865197;_also_see;01323518;05624700;_derivationally_related_form;00643250;7061.390025422847;-1584.227310126885
01865197;_also_see;00643250;01865197;_also_see;11767354;05624700;_derivationally_related_form;00643250;48814.69718789432;-1584.227310126885
01865197;_also_see;00643250;01865197;_also_see;09028477;05624700;_derivationally_related_form;00643250;-5989.432892560959;-1584.227310126885
01865197;_also_see;00643250;01865197;_also_see;05673209;05624700;_derivationally_related_form;00643250;293142.9452946074;-1584.227310126885
01865197;_also_see;00643250;01865197;_also_see;00141524;05624700;_derivationally_related_form;00643250;-137676.57609267416;-1584.227310126885
01865197;_also_see;00643250;01865197;_also_see;08464324;05624700;_derivationally_related_form;00643250;17593.575017132895;-1584.227310126885
01865197;_also_see;00643250;01865197;_also_see;01969216;01686439;_also_see;00643250;6520.088847509918;17892.666984282965
01865197;_also_see;00643250;01865197;_also_see;00614730;01686439;_also_see;00643250;36507.1660552579;17892.666984282965
01865197;_also_see;00643250;01865197;_also_see;07734017;01686439;_also_see;00643250;20791.089041510557;17892.666984282965
01865197;_also_see;00643250;01865197;_also_see;08207540;01686439;_also_see;00643250;-7529.371480832451;17892.666984282965
01865197;_also_see;00643250;01865197;_also_see;01323518;01686439;_also_see;00643250;-3972.935544303954;17892.666984282965
01865197;_also_see;00643250;01865197;_also_see;11767354;01686439;_also_see;00643250;8234.26267473333;17892.666984282965
01865197;_also_see;00643250;01865197;_also_see;09028477;01686439;_also_see;00643250;27606.049940398876;17892.666984282965
01865197;_also_see;00643250;01865197;_also_see;05673209;01686439;_also_see;00643250;40172.37778488764;17892.666984282965
01865197;_also_see;00643250;01865197;_also_see;00141524;01686439;_also_see;00643250;7185.086172483439;17892.666984282965
01865197;_also_see;00643250;01865197;_also_see;08464324;01686439;_also_see;00643250;43412.85635118437;17892.666984282965
01865197;_also_see;00643250;01865197;_also_see;01969216;01628449;_derivationally_related_form;00643250;-1681.5044851771975;21096.713498441102
01865197;_also_see;00643250;01865197;_also_see;00614730;01628449;_derivationally_related_form;00643250;27281.71201934993;21096.713498441102
01865197;_also_see;00643250;01865197;_also_see;07734017;01628449;_derivationally_related_form;00643250;-286863.073526158;21096.713498441102
01865197;_also_see;00643250;01865197;_also_see;08207540;01628449;_derivationally_related_form;00643250;32815.65448960575;21096.713498441102
01865197;_also_see;00643250;01865197;_also_see;01323518;01628449;_derivationally_related_form;00643250;-2080.962637588231;21096.713498441102
01865197;_also_see;00643250;01865197;_also_see;11767354;01628449;_derivationally_related_form;00643250;157808.79375801602;21096.713498441102
01865197;_also_see;00643250;01865197;_also_see;09028477;01628449;_derivationally_related_form;00643250;18089.72930770082;21096.713498441102
01865197;_also_see;00643250;01865197;_also_see;05673209;01628449;_derivationally_related_form;00643250;144679.60420086663;21096.713498441102
01865197;_also_see;00643250;01865197;_also_see;00141524;01628449;_derivationally_related_form;00643250;14602.797740698239;21096.713498441102
01865197;_also_see;00643250;01865197;_also_see;08464324;01628449;_derivationally_related_form;00643250;106314.38411709707;21096.713498441102
01865197;_also_see;00643250;01969216;_also_see;00643250;05147940;_derivationally_related_form;01865197;-9224.210656619405;8020.3699956391765
01865197;_also_see;00643250;00614730;_also_see;00643250;05147940;_derivationally_related_form;01865197;21147.67654769685;8020.3699956391765
01865197;_also_see;00643250;07734017;_also_see;00643250;05147940;_derivationally_related_form;01865197;-42043.57642577543;8020.3699956391765
01865197;_also_see;00643250;08207540;_also_see;00643250;05147940;_derivationally_related_form;01865197;15014.197655006737;8020.3699956391765
01865197;_also_see;00643250;01323518;_also_see;00643250;05147940;_derivationally_related_form;01865197;3395.674592162701;8020.3699956391765
01865197;_also_see;00643250;11767354;_also_see;00643250;05147940;_derivationally_related_form;01865197;30147.398515855843;8020.3699956391765
01865197;_also_see;00643250;09028477;_also_see;00643250;05147940;_derivationally_related_form;01865197;92499.02370549549;8020.3699956391765
01865197;_also_see;00643250;05673209;_also_see;00643250;05147940;_derivationally_related_form;01865197;139069.6352218649;8020.3699956391765
01865197;_also_see;00643250;00141524;_also_see;00643250;05147940;_derivationally_related_form;01865197;-362529.40134352946;8020.3699956391765
01865197;_also_see;00643250;08464324;_also_see;00643250;05147940;_derivationally_related_form;01865197;192727.28214423353;8020.3699956391765
01865197;_also_see;00643250;01969216;_also_see;00643250;00643250;_also_see;01865197;283616.6170919376;165013.3697307192
01865197;_also_see;00643250;00614730;_also_see;00643250;00643250;_also_see;01865197;367614.7537547723;165013.3697307192
01865197;_also_see;00643250;07734017;_also_see;00643250;00643250;_also_see;01865197;69072.70316121451;165013.3697307192
01865197;_also_see;00643250;08207540;_also_see;00643250;00643250;_also_see;01865197;37942.10075359815;165013.3697307192
01865197;_also_see;00643250;01323518;_also_see;00643250;00643250;_also_see;01865197;69344.70749674381;165013.3697307192
01865197;_also_see;00643250;11767354;_also_see;00643250;00643250;_also_see;01865197;103704.93254421583;165013.3697307192
01865197;_also_see;00643250;09028477;_also_see;00643250;00643250;_also_see;01865197;79995.5530968117;165013.3697307192
01865197;_also_see;00643250;05673209;_also_see;00643250;00643250;_also_see;01865197;47463.73490033102;165013.3697307192
01865197;_also_see;00643250;00141524;_also_see;00643250;00643250;_also_see;01865197;579038.3290069007;165013.3697307192
01865197;_also_see;00643250;08464324;_also_see;00643250;00643250;_also_see;01865197;12340.265500666328;165013.3697307192
01865197;_also_see;00643250;01969216;_also_see;00643250;01001689;_also_see;01865197;-9217.23234241028;71862.61667820837
01865197;_also_see;00643250;00614730;_also_see;00643250;01001689;_also_see;01865197;16959.31835677987;71862.61667820837
01865197;_also_see;00643250;07734017;_also_see;00643250;01001689;_also_see;01865197;1395.729288232053;71862.61667820837
01865197;_also_see;00643250;08207540;_also_see;00643250;01001689;_also_see;01865197;23354.660896138208;71862.61667820837
01865197;_also_see;00643250;01323518;_also_see;00643250;01001689;_also_see;01865197;5206.277654565668;71862.61667820837
01865197;_also_see;00643250;11767354;_also_see;00643250;01001689;_also_see;01865197;41215.46581915421;71862.61667820837
01865197;_also_see;00643250;09028477;_also_see;00643250;01001689;_also_see;01865197;-451263.6190756567;71862.61667820837
01865197;_also_see;00643250;05673209;_also_see;00643250;01001689;_also_see;01865197;-89161.70924987237;71862.61667820837
01865197;_also_see;00643250;00141524;_also_see;00643250;01001689;_also_see;01865197;-190235.39876592133;71862.61667820837
01865197;_also_see;00643250;08464324;_also_see;00643250;01001689;_also_see;01865197;1370372.6742010745;71862.61667820837
01865197;_also_see;00643250;01969216;_also_see;00643250;02331262;_also_see;01865197;278852.7087165663;145332.22815438264
01865197;_also_see;00643250;00614730;_also_see;00643250;02331262;_also_see;01865197;247400.4097017551;145332.22815438264
