lasse_heinze	isaffiliatedto	silkeborg_if
i'm_not_there	islocatedin	united_states
uli_bayerschmidt	playsfor	fc_bayern_munich_ii
milena_dravić	wasbornin	belgrade
giovanni_cannata	isaffiliatedto	kickers_emden
sito_riera	isaffiliatedto	fc_barcelona_b
damián_escudero	isaffiliatedto	esporte_clube_vitória
carlos_trucco	playsfor	oriente_petrolero
juan_mata	isaffiliatedto	spain_national_under-17_football_team
duanesburg_new_york	islocatedin	united_states
chakri_(music_director)	created	amma_nanna_o_tamila_ammayi
joseph_bologna	directed	love_is_all_there_is
stéphane_grichting	isaffiliatedto	a.j._auxerre
colin_cramb	isaffiliatedto	stenhousemuir_f.c.
marijan_budimir	playsfor	nk_karlovac
mark_o'connor_(footballer)	isaffiliatedto	queens_park_rangers_f.c.
vinay_pathak	hasgender	male
andrea_esposito	isaffiliatedto	u.s._lecce
george_boateng	playsfor	aston_villa_f.c.
pedro_mosquera	playsfor	getafe_cf
jonathan_gould	isaffiliatedto	preston_north_end_f.c.
phil_harrington	isaffiliatedto	chester_city_f.c.
belfort	islocatedin	france
samuel_holmén	playsfor	i̇stanbul_başakşehir_f.k.
terry_fleming	playsfor	northampton_town_f.c.
kate_markgraf	playsfor	boston_breakers_(wusa)
syktyvkar_airport	isconnectedto	nizhny_novgorod_international_airport
ray_burse	isaffiliatedto	f.c._dallas
francesco_bolzoni	isaffiliatedto	genoa_c.f.c.
jean-paul_boëtius	isaffiliatedto	feyenoord
christian_möckel	isaffiliatedto	1._fc_nürnberg
willi_lindner	wasbornin	frankfurt
peter_barnes_(footballer)	playsfor	ballymena_united_f.c.
chris_makin	playsfor	southampton_f.c.
kirill_lavrov	haswonprize	ussr_state_prize
gláucio_de_jesus_carvalho	isaffiliatedto	sport_club_corinthians_alagoano
vladimir_kuzmichyov	isaffiliatedto	fc_torpedo_moscow
paul_papp	playsfor	romania_national_football_team
zaandam	islocatedin	netherlands
massimo_donati	isaffiliatedto	italy_national_under-21_football_team
maniche	playsfor	f.c._porto
peter_doležaj	playsfor	slovakia_national_football_team
fábio_de_jesus_oliveira	hasgender	male
charles_itandje	playsfor	paok_fc
jeff_johnson_(footballer)	playsfor	crystal_palace_f.c.
anthony_šerić	isaffiliatedto	h.n.k._hajduk_split
calum_elliot	isaffiliatedto	raith_rovers_f.c.
vojin_lazarević	isaffiliatedto	toronto_blizzard_(1971–84)
ben_tozer	hasgender	male
andrea_cocco	isaffiliatedto	u.c._albinoleffe
mick_byrne	isaffiliatedto	huddersfield_town_f.c.
francileudo_santos	hasgender	male
stephan_lichtsteiner	playsfor	juventus_f.c.
sainte-foy-lès-lyon	islocatedin	france
nicolás_asencio	playsfor	club_deportivo_el_nacional
john_filan	playsfor	nottingham_forest_f.c.
emmanuel_ake	isaffiliatedto	holbæk_b&i
giovanni_sio	playsfor	fc_sion
sam_rents	isaffiliatedto	hayes_&_yeading_united_f.c.
ángel_médici	isaffiliatedto	argentina_national_football_team
maniche	isaffiliatedto	portugal_national_football_team
ben_joyce	playsfor	weston-super-mare_a.f.c.
alexandros_kaklamanos	isaffiliatedto	thrasyvoulos_f.c.
hideaki_ozawa	isaffiliatedto	yokohama_f._marinos
heath_pearce	playsfor	montreal_impact
jacek_grembocki	isaffiliatedto	górnik_zabrze
stuart_mason	isaffiliatedto	bangor_city_f.c.
pablo_sánchez	playsfor	deportivo_alavés
iranildo_hermínio_ferreira	playsfor	aris_f.c._(thessaloniki)
poli_garcia	isaffiliatedto	san_diego_sockers_(1978–96)
navotas	islocatedin	philippines
christian_panucci	isaffiliatedto	a.c._milan
penarth	islocatedin	wales
abdelkader_ghezzal	isaffiliatedto	u.s._latina_calcio
maximilian_mehring	playsfor	sc_freiburg
billy_thirlaway	playsfor	tunbridge_wells_f.c.
nicolas_raynier	playsfor	fc_sète_34
gábor_zavadszky	isaffiliatedto	apollon_limassol
oliver_schröder	isaffiliatedto	1._fc_köln
terry_eviston	wasbornin	dublin
reading_massachusetts	islocatedin	massachusetts
răzvan_țârlea	isaffiliatedto	fc_politehnica_iași
danny_sonner	playsfor	fc_erzgebirge_aue
steffen_haas	isaffiliatedto	germany_national_youth_football_team
eidsvoll	islocatedin	norway
gordon_hill_(footballer)	isaffiliatedto	manchester_united_f.c.
volodymyr_lyutyi	playsfor	bursaspor
alastair_reynolds	haswonprize	bsfa_award
roberto_peragón	isaffiliatedto	levante_ud
taku_harada	hasgender	male
mark_wells_(footballer)	playsfor	scarborough_f.c.
antônio_benedito_da_silva	isaffiliatedto	associação_portuguesa_de_desportos
billy_davies	isaffiliatedto	rangers_f.c.
peter_sollett	wasbornin	new_york_city
phil_kite	isaffiliatedto	bristol_rovers_f.c.
marcel_sacramento	playsfor	fortaleza_esporte_clube
viktor_alonen	isaffiliatedto	fc_flora_tallinn
trevor_quow	isaffiliatedto	northampton_town_f.c.
sammi_cheng	hasgender	female
ercole_rabitti	isaffiliatedto	a.c._fanfulla_1874
