10384214	_derivationally_related_form	06073494
00402130	_verb_group	00925873
02527431	_derivationally_related_form	05906554
09513902	_synset_domain_topic_of	15253139
00559102	_derivationally_related_form	10056103
12957467	_hypernym	13167078
09917593	_derivationally_related_form	15147097
02449340	_derivationally_related_form	13935227
00650353	_derivationally_related_form	10012815
08174398	_member_meronym	08949093
00456596	_verb_group	00456740
01255057	_derivationally_related_form	00691050
00592535	_derivationally_related_form	10104209
10658304	_derivationally_related_form	02323059
00812149	_derivationally_related_form	00203753
00891216	_derivationally_related_form	08070465
03082807	_derivationally_related_form	01387786
01461328	_derivationally_related_form	00378985
00960734	_derivationally_related_form	13845239
08182379	_derivationally_related_form	02028722
03075191	_derivationally_related_form	09714429
02260183	_hypernym	01342529
09884666	_derivationally_related_form	01720491
15178841	_has_part	15218663
02915055	_derivationally_related_form	05407119
13907415	_derivationally_related_form	01280014
09275473	_has_part	08813978
14986004	_derivationally_related_form	00287560
02830157	_derivationally_related_form	02035919
02587239	_derivationally_related_form	10735298
09809749	_synset_domain_topic_of	08199025
02172888	_derivationally_related_form	05720248
00382493	_derivationally_related_form	07416441
10524413	_derivationally_related_form	00717358
00808191	_similar_to	00808614
00511817	_derivationally_related_form	02418421
02769290	_hypernym	03996416
01558765	_hypernym	01557185
01754105	_derivationally_related_form	00113113
12511046	_hypernym	11585340
00836236	_derivationally_related_form	10685853
00635794	_derivationally_related_form	00575365
07507912	_derivationally_related_form	00621734
01279615	_instance_hypernym	00956485
07359599	_derivationally_related_form	00555447
00838043	_derivationally_related_form	10201535
03579355	_derivationally_related_form	01675963
02585489	_derivationally_related_form	10379758
05399034	_derivationally_related_form	00194170
09023118	_instance_hypernym	08696931
01658188	_derivationally_related_form	00923995
04119892	_derivationally_related_form	02362798
01613463	_also_see	02326695
02782815	_derivationally_related_form	10456138
00081671	_also_see	00262792
02044278	_derivationally_related_form	00295172
12860254	_hypernym	11579418
02409941	_derivationally_related_form	06520944
03509025	_derivationally_related_form	02333358
10734963	_derivationally_related_form	03612965
01043820	_derivationally_related_form	01778017
02116777	_verb_group	02116568
13949576	_derivationally_related_form	02099774
00608808	_derivationally_related_form	05833840
08308497	_derivationally_related_form	00876665
02724417	_derivationally_related_form	00031921
08107191	_synset_domain_topic_of	06037666
02472012	_member_meronym	02474777
01323338	_derivationally_related_form	15032376
12039743	_member_meronym	12074205
02016523	_derivationally_related_form	07370125
00188137	_hypernym	00187526
01400044	_derivationally_related_form	00125629
09760913	_derivationally_related_form	01728355
02701210	_verb_group	02732798
00770437	_derivationally_related_form	00159177
02137538	_derivationally_related_form	07487695
02298160	_derivationally_related_form	08424951
11418460	_derivationally_related_form	01468097
01925694	_derivationally_related_form	00297404
01371756	_derivationally_related_form	00136329
01621127	_derivationally_related_form	01053221
00195617	_verb_group	00195342
00030010	_derivationally_related_form	07128060
00275088	_derivationally_related_form	11524662
10526096	_derivationally_related_form	02491383
00464513	_also_see	01430111
09877587	_derivationally_related_form	02326355
10214637	_derivationally_related_form	01632411
07409592	_derivationally_related_form	02685665
01831308	_derivationally_related_form	05685030
07185325	_derivationally_related_form	00753428
12150969	_hypernym	12150028
00369399	_derivationally_related_form	01387786
05747582	_derivationally_related_form	00682592
12299988	_hypernym	11562747
00259643	_derivationally_related_form	02672540
00654625	_derivationally_related_form	08239808
00417413	_similar_to	00418110
00103875	_derivationally_related_form	14290534
