/m/08cl7s	/tv/tv_program/genre	/m/0hcr
/m/011zd3	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0cqhk0
/m/01q2nx	/film/film/country	/m/09c7w0
/m/0167bx	/award/award_winning_work/awards_won./award/award_honor/award	/m/0dt49
/m/0jt3qpk	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/06jw0s
/m/01c9jp	/award/award_category/winners./award/award_honor/ceremony	/m/01bx35
/m/0v1xg	/location/location/time_zones	/m/02hcv8
/m/0btyf5z	/film/film/genre	/m/03k9fj
/m/01qgr3	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/0bhwhj	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mkj
/m/0fr61	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/0ddjy	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
/m/0cj2w	/people/person/gender	/m/05zppz
/m/0jrtv	/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency	/m/09nqf
/m/01pk8b	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/03f2_rc	/people/person/nationality	/m/09c7w0
/m/0ccqd7	/people/person/gender	/m/05zppz
/m/04nnpw	/film/film/executive_produced_by	/m/05hj_k
/m/0k_9j	/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium	/m/0dq6p
/m/0fpgp26	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0154j
/m/01vh096	/people/person/profession	/m/05z96
/m/073w14	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01v42g
/m/04n52p6	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03spz
/m/0gztl	/award/ranked_item/appears_in_ranked_lists./award/ranking/list	/m/01ptsx
/m/0jqn5	/film/film/genre	/m/03k9fj
/m/03x23q	/education/educational_institution/campuses	/m/03x23q
/m/02q8ms8	/film/film/genre	/m/05p553
/m/0n1s0	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/0p_pd	/people/person/profession	/m/018gz8
/m/02slt7	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category	/m/02zdwq
/m/087pfc	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/04hw4b	/people/person/profession	/m/01d_h8
/m/06msq2	/people/person/gender	/m/05zppz
/m/013x0b	/business/business_operation/industry	/m/02jjt
/m/0ct_yc	/people/person/nationality	/m/02jx1
/m/05pd94v	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/028q6
/m/09y6pb	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/02x08c	/people/person/gender	/m/05zppz
/m/04pz5c	/people/person/profession	/m/0dxtg
/m/0gkz15s	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr
/m/0glt670	/music/genre/artists	/m/01v40wd
/m/0fbtbt	/award/award_category/nominees./award/award_nomination/nominated_for	/m/039c26
