05075602	_derivationally_related_form	02333689
01941987	_synset_domain_topic_of	00300441
00068333	_derivationally_related_form	00204585
01977080	_derivationally_related_form	10019406
00095377	_derivationally_related_form	07719437
00296178	_derivationally_related_form	00999787
01500082	_derivationally_related_form	02818832
02540670	_derivationally_related_form	10582154
07400361	_derivationally_related_form	02188587
00562935	_derivationally_related_form	02557638
05204004	_synset_domain_topic_of	08199025
02996904	_derivationally_related_form	06372095
00657016	_derivationally_related_form	01051801
09748889	_derivationally_related_form	03068473
04648207	_derivationally_related_form	02120458
02713218	_derivationally_related_form	05578442
09615807	_derivationally_related_form	00710005
13945102	_derivationally_related_form	01096497
14498096	_derivationally_related_form	01269379
08030711	_instance_hypernym	08392137
00187526	_derivationally_related_form	03573282
00776988	_derivationally_related_form	09503282
00084371	_derivationally_related_form	02346724
10670310	_derivationally_related_form	02308741
11683989	_derivationally_related_form	01500873
02701210	_verb_group	02732798
01380122	_derivationally_related_form	00367976
08308497	_derivationally_related_form	00876665
00275088	_derivationally_related_form	11524662
01110274	_derivationally_related_form	02244956
00369138	_derivationally_related_form	02028994
11821777	_hypernym	11573660
01575401	_hypernym	01574045
01702154	_derivationally_related_form	09784564
00095971	_derivationally_related_form	00265386
02333225	_derivationally_related_form	00841628
10299700	_derivationally_related_form	00855674
10555679	_derivationally_related_form	01761706
13903387	_derivationally_related_form	02710673
12860254	_hypernym	11579418
01012712	_derivationally_related_form	00483801
01721556	_derivationally_related_form	07014029
13259917	_derivationally_related_form	01100145
00652346	_derivationally_related_form	05763412
00789448	_verb_group	01062739
08725454	_instance_hypernym	08633957
02589576	_derivationally_related_form	09906538
00608808	_derivationally_related_form	05833840
01775535	_derivationally_related_form	05813229
01068380	_derivationally_related_form	10003283
00475647	_derivationally_related_form	00252430
00437852	_also_see	01507402
12636705	_hypernym	11585340
00607405	_derivationally_related_form	05996646
07047011	_synset_domain_topic_of	07020895
01670172	_derivationally_related_form	03354903
01581070	_derivationally_related_form	02957586
01296462	_derivationally_related_form	00379422
02113430	_derivationally_related_form	00907340
10007109	_derivationally_related_form	00841986
08558155	_derivationally_related_form	10231515
00698855	_derivationally_related_form	07177924
06436443	_instance_hypernym	06394865
11972141	_hypernym	11579418
00812580	_derivationally_related_form	09997404
07974025	_derivationally_related_form	00739662
09760913	_derivationally_related_form	01728355
02001858	_derivationally_related_form	00319939
00996969	_derivationally_related_form	00489837
06721949	_derivationally_related_form	01040707
07334490	_derivationally_related_form	00478830
00094312	_derivationally_related_form	01896031
08709038	_has_part	08756202
02774630	_derivationally_related_form	01454246
00392950	_derivationally_related_form	01351170
05148699	_derivationally_related_form	02495922
02434238	_derivationally_related_form	08008335
04878646	_hypernym	04878101
01628885	_member_meronym	01631035
11918631	_hypernym	11579418
04159058	_derivationally_related_form	01356582
01921204	_derivationally_related_form	00291965
00999817	_derivationally_related_form	04716210
01822724	_derivationally_related_form	13811900
06733227	_derivationally_related_form	01017001
05802547	_derivationally_related_form	00642644
01502262	_member_meronym	01816635
00835506	_derivationally_related_form	10256537
00455529	_derivationally_related_form	00252430
07475364	_derivationally_related_form	09999795
10040789	_derivationally_related_form	03260293
00180413	_derivationally_related_form	02236124
15181718	_has_part	15241777
08851500	_instance_hypernym	08633957
01187620	_synset_domain_topic_of	08441203
07350401	_derivationally_related_form	01892608
05060476	_derivationally_related_form	01143279
02461701	_hypernym	01864707
00417001	_derivationally_related_form	03118539
10089615	_derivationally_related_form	02527431
