07362075	_derivationally_related_form	02680814
08524735	_instance_hyponym	08770932
12169776	_member_holonym	12169526
05651068	_part_of	05650820
03278248	_has_part	03033362
09044862	_has_part	09105821
02427726	_derivationally_related_form	10381214
07751004	_hypernym	13138308
08394423	_hypernym	08191230
06232880	_member_of_domain_topic	15195928
02464693	_also_see	00724081
10490699	_hyponym	09773962
06674542	_derivationally_related_form	00970732
00754956	_hyponym	00756194
02461701	_hypernym	01864707
08163273	_hypernym	08163792
08816236	_member_meronym	09750891
09418169	_part_of	08766988
01938850	_hyponym	01947874
01551871	_derivationally_related_form	10566072
08729452	_part_of	08723006
01429349	_hyponym	01457576
03683708	_part_of	02752311
09102016	_has_part	09103648
08947319	_instance_hypernym	08698379
08685677	_instance_hyponym	08686821
01435380	_derivationally_related_form	01142519
01696849	_member_meronym	01697837
12646950	_hypernym	13112664
02842303	_hypernym	04565963
12111882	_member_holonym	12100538
00515154	_hyponym	00184907
09850642	_synset_domain_region_of	08860123
01831531	_hyponym	01923909
01877204	_hypernym	01850315
00161243	_hyponym	00180962
03044934	_derivationally_related_form	01456463
06122178	_hypernym	06115476
08920924	_has_part	08926543
08081668	_hyponym	08096624
01628197	_derivationally_related_form	03433877
03499142	_hypernym	03290771
12171966	_member_holonym	12171750
03776460	_hypernym	04467099
08765315	_instance_hypernym	08524735
11218473	_synset_domain_region_of	08859173
01458302	_part_of	05457469
12166003	_member_holonym	12157276
02346136	_hyponym	02345856
01507175	_hyponym	01803764
02062017	_hyponym	02073250
01455592	_member_meronym	01455986
01732713	_derivationally_related_form	03495258
01957529	_hyponym	01960296
00968962	_hypernym	00968211
12205694	_hyponym	12090890
00243918	_member_of_domain_topic	00321652
06721949	_derivationally_related_form	01040707
01721556	_derivationally_related_form	10201535
02429695	_member_meronym	02435386
14877585	_hyponym	14877234
06954183	_hypernym	06953731
07911677	_hyponym	07915618
03682487	_has_part	02865931
08983742	_part_of	08982587
06075527	_member_of_domain_topic	01320314
13184492	_member_holonym	13169674
05093581	_hyponym	05137165
00026385	_derivationally_related_form	13549488
03974671	_hypernym	04548771
01949674	_synset_domain_topic_of	00815801
09816771	_hyponym	10401829
12985010	_member_holonym	12984802
13289845	_hypernym	13384557
15154774	_hyponym	15228162
08143321	_part_of	08139795
09960688	_hypernym	09878275
12041446	_hyponym	12051514
01628449	_derivationally_related_form	00240184
00024264	_hyponym	04630689
01346003	_derivationally_related_form	03848348
02255942	_hypernym	02200686
09790482	_derivationally_related_form	00644583
01312096	_has_part	01296697
00894552	_hyponym	00896832
10213652	_derivationally_related_form	02591736
04033425	_member_holonym	07956721
13265011	_hyponym	13265904
14560360	_hypernym	13920835
01864707	_hyponym	02353709
08915784	_part_of	08713772
02913152	_has_part	04587648
13439390	_hypernym	13526110
09475292	_instance_hyponym	09232165
01819147	_hyponym	01819554
01321895	_verb_group	01322223
02641035	_derivationally_related_form	01062817
04370048	_hyponym	02963159
00687295	_derivationally_related_form	09779124
05855125	_hyponym	05861067
