00236581	_derivationally_related_form	02007417
07409475	_derivationally_related_form	01892104
09188609	_instance_hypernym	09426788
01109863	_derivationally_related_form	00959992
00699626	_derivationally_related_form	06511874
01973125	_derivationally_related_form	03693973
07134850	_derivationally_related_form	01038666
02187759	_hypernym	01762525
08950035	_instance_hypernym	08524735
00365188	_hypernym	00126264
06590885	_synset_domain_topic_of	06677302
01835496	_derivationally_related_form	02994448
01944217	_member_holonym	01952162
08766988	_has_part	08772137
06605046	_member_of_domain_usage	00095873
13907415	_hyponym	13877918
06472025	_hypernym	06470073
07048000	_derivationally_related_form	01729431
01453852	_member_holonym	02527813
00617413	_derivationally_related_form	01225997
04446521	_hyponym	03993053
10102506	_hypernym	10756433
01613463	_also_see	02326695
05685879	_derivationally_related_form	01462928
13194036	_hypernym	13193642
10829450	_instance_hypernym	10020890
02462580	_derivationally_related_form	10760340
11338796	_instance_hypernym	09798811
12762896	_hyponym	12764507
00021939	_hyponym	03573282
01617192	_hyponym	01640207
00331082	_derivationally_related_form	03724417
01548143	_member_holonym	01547459
01083645	_hypernym	01083077
01012712	_derivationally_related_form	00657260
00939818	_derivationally_related_form	01707925
02236124	_hypernym	02210855
00330003	_hypernym	00328802
02951170	_derivationally_related_form	01422172
01251928	_hypernym	01249724
12608778	_member_holonym	12605019
00046522	_hyponym	00145024
12994979	_member_meronym	12995724
02603699	_derivationally_related_form	13954253
02583211	_member_meronym	02584325
04723816	_hyponym	04796490
08030711	_instance_hypernym	08392137
08765315	_instance_hypernym	08524735
12714949	_member_holonym	12714550
00917772	_derivationally_related_form	10102506
01534147	_hypernym	00126264
01121948	_derivationally_related_form	10038929
12522188	_hypernym	13104059
00456596	_verb_group	00456740
00828901	_hypernym	00962447
02327200	_hyponym	02356420
00793271	_derivationally_related_form	08479615
06920010	_hypernym	06907728
01185304	_derivationally_related_form	07575076
03196324	_hypernym	03082979
13659419	_has_part	13659162
00017222	_has_part	09305358
00363260	_derivationally_related_form	00156601
01706129	_derivationally_related_form	09809925
01311103	_hypernym	01282545
09720033	_hypernym	09686536
01787835	_hypernym	01767661
02817650	_hypernym	03563967
08921850	_instance_hypernym	08700255
14580897	_hyponym	14696793
02147747	_member_holonym	02145084
01834896	_hypernym	01834485
02305245	_member_holonym	02273545
00860620	_derivationally_related_form	01218932
01015244	_derivationally_related_form	05823932
12019675	_hypernym	11579418
01051082	_hypernym	01048912
02485631	_derivationally_related_form	03491724
01371092	_hypernym	01352059
00704305	_member_of_domain_topic	15146545
01053920	_hyponym	01054227
06845599	_member_of_domain_usage	03048094
01388130	_hyponym	01396776
08779504	_part_of	09275473
01650610	_hyponym	02395782
05088804	_hypernym	05083328
03249342	_hypernym	04202417
09029457	_member_holonym	08172103
01522952	_member_holonym	01522789
01745722	_derivationally_related_form	04004767
00010241	_hyponym	00102791
00044353	_derivationally_related_form	05792010
11986306	_hyponym	11986900
08788004	_instance_hypernym	08574314
04868748	_hypernym	04826235
12131767	_member_holonym	12131216
12171966	_member_holonym	12171750
15026716	_hyponym	14730553
11418750	_hyponym	11444816
00146138	_hyponym	00203866
