06756831	_derivationally_related_form	00835506
00559102	_derivationally_related_form	10056103
04220344	_hypernym	03763133
12171966	_member_holonym	12171750
10490699	_hyponym	09773962
11585340	_hyponym	12521847
07705931	_hypernym	13134947
02501101	_hypernym	01342529
08506641	_has_part	08573674
13526110	_hyponym	13428608
06806469	_hyponym	06696483
01502262	_member_meronym	01816635
02346136	_hyponym	02345856
00064504	_hyponym	00064370
04254777	_hyponym	02713218
06438748	_part_of	06449735
08818835	_part_of	08815858
01949674	_synset_domain_topic_of	00815801
03049457	_has_part	04190052
08419163	_derivationally_related_form	02210855
00770437	_derivationally_related_form	00159177
00351334	_hypernym	00349886
08524735	_instance_hyponym	09158268
02681518	_derivationally_related_form	02748927
01255057	_derivationally_related_form	00691050
01013971	_hypernym	01012712
00768353	_hypernym	00766234
01688589	_hypernym	01687665
08660339	_hypernym	08512259
07891726	_hyponym	07900406
02950154	_derivationally_related_form	07115914
02390470	_derivationally_related_form	10363913
09989045	_hypernym	10129825
10778345	_instance_hyponym	11282802
03002351	_derivationally_related_form	13523661
09418169	_part_of	08766988
08855505	_part_of	08853741
13148019	_member_meronym	13148384
06407094	_hypernym	06362953
10034201	_hyponym	10712690
03894051	_hypernym	03003730
07204240	_hyponym	07206461
07751004	_hypernym	13138308
05058580	_hyponym	05058140
02371811	_derivationally_related_form	00621627
13166338	_hyponym	13179410
04985198	_hypernym	04983122
01626134	_hyponym	01634684
01835496	_derivationally_related_form	02994448
08414807	_derivationally_related_form	00625963
01383896	_hyponym	01401106
13489037	_hyponym	13543564
07161429	_hyponym	07167415
00007846	_hyponym	09899289
11706761	_has_part	07764847
15145782	_hypernym	15290337
07338552	_hypernym	07339329
03467984	_hyponym	03343853
01726960	_member_meronym	01733346
12356395	_hypernym	12205694
08924238	_part_of	08921850
00712225	_hyponym	00712833
12724201	_member_meronym	12725940
06845599	_member_of_domain_usage	04011409
05616246	_hyponym	05634613
06883725	_hypernym	04416901
10343554	_instance_hyponym	10854397
12451915	_hyponym	12453186
08241798	_member_meronym	09885676
10380672	_hyponym	09617161
01466828	_hypernym	08107499
13219067	_member_holonym	13218900
08803883	_part_of	08801678
00009631	_hypernym	00010054
10491575	_instance_hyponym	10839791
08842258	_instance_hypernym	09203827
06163751	_member_of_domain_topic	06647614
09093608	_instance_hypernym	08655464
10470460	_hypernym	10752093
14514805	_hypernym	14514039
01243661	_hypernym	01226215
08159924	_hypernym	07971582
00234423	_derivationally_related_form	02535896
08780018	_instance_hypernym	08691669
01963136	_hypernym	01939598
01495701	_hyponym	01501160
01176540	_hypernym	01170962
01985923	_hyponym	01985757
01146576	_hypernym	01145359
14557898	_synset_domain_topic_of	06043075
07419599	_hypernym	07357388
11675096	_hypernym	11675842
04635631	_hypernym	04616059
07569106	_hyponym	07569873
08792548	_part_of	08791167
11850521	_member_holonym	11850337
01366718	_derivationally_related_form	07527352
12406715	_hypernym	12405714
01770967	_member_holonym	01770553
07094093	_hyponym	07094355
