02724417	_derivationally_related_form	00031921
00642098	_derivationally_related_form	00784533
05399034	_derivationally_related_form	00194170
02154508	_derivationally_related_form	06767035
01336587	_derivationally_related_form	10667187
13914608	_derivationally_related_form	01256867
00141806	_derivationally_related_form	00920336
00771961	_derivationally_related_form	07246582
01732713	_derivationally_related_form	03495258
00897746	_derivationally_related_form	10207831
03722007	_derivationally_related_form	00508032
12079737	_hypernym	11556857
02259829	_derivationally_related_form	13253751
12574727	_hypernym	11585340
05075602	_derivationally_related_form	02333689
02704349	_derivationally_related_form	03735637
02568884	_derivationally_related_form	10626194
01507402	_derivationally_related_form	04831031
00238867	_verb_group	00239321
01342124	_derivationally_related_form	03829563
01662771	_derivationally_related_form	03779621
01987160	_derivationally_related_form	08621598
01958868	_synset_domain_topic_of	00299217
02038357	_derivationally_related_form	05068080
03509025	_derivationally_related_form	02333358
07363346	_derivationally_related_form	01970826
14049552	_derivationally_related_form	00164816
02378623	_derivationally_related_form	09773245
05275466	_hypernym	05269901
00374534	_derivationally_related_form	00382109
00725274	_derivationally_related_form	07298154
04935528	_derivationally_related_form	01220885
01079480	_verb_group	01080691
01747945	_derivationally_related_form	06678302
09375693	_instance_hypernym	09360122
01973125	_derivationally_related_form	03693973
04579986	_synset_domain_topic_of	00503237
09513902	_synset_domain_topic_of	15253139
12883395	_hypernym	11579418
00471711	_derivationally_related_form	00223720
13631037	_hypernym	13601596
01949973	_hypernym	01942177
01763813	_derivationally_related_form	02452885
02466111	_also_see	01222884
02603699	_derivationally_related_form	13954253
03420440	_hypernym	03169390
00120202	_derivationally_related_form	01965156
07362075	_derivationally_related_form	02680814
02120692	_member_meronym	02128120
00740342	_synset_domain_topic_of	08441203
09767197	_derivationally_related_form	01095899
01577093	_derivationally_related_form	07364434
15181718	_has_part	15241777
01121948	_derivationally_related_form	10038929
01109863	_derivationally_related_form	00959992
00592535	_derivationally_related_form	10104209
02494356	_hypernym	02495038
11975853	_hypernym	11579418
00699626	_derivationally_related_form	06511874
06203758	_derivationally_related_form	10502950
02552737	_hypernym	01429349
07546125	_derivationally_related_form	01463965
06721949	_derivationally_related_form	00941990
01695976	_derivationally_related_form	04681797
08558155	_derivationally_related_form	10231515
00007328	_derivationally_related_form	10803193
13573181	_derivationally_related_form	00379774
01460421	_also_see	01244410
11647703	_hypernym	11647306
00661091	_derivationally_related_form	10707233
05148699	_derivationally_related_form	02495922
00358089	_derivationally_related_form	01389329
01454810	_derivationally_related_form	01105909
00784727	_verb_group	00784342
08101410	_derivationally_related_form	02329578
13751829	_hypernym	13745420
08709038	_has_part	08756202
00812149	_derivationally_related_form	00203753
00912048	_verb_group	00975584
00582145	_derivationally_related_form	04631700
13286099	_derivationally_related_form	02234988
00634906	_derivationally_related_form	00153809
00403466	_derivationally_related_form	01549905
10678472	_derivationally_related_form	00462092
12299988	_hypernym	11562747
14915622	_derivationally_related_form	01208400
12511046	_hypernym	11585340
08244062	_derivationally_related_form	10120085
00383390	_derivationally_related_form	01579813
10599806	_derivationally_related_form	01731031
10339966	_derivationally_related_form	05636048
02686952	_derivationally_related_form	13913427
01311520	_instance_hypernym	00996817
00976365	_derivationally_related_form	07248507
01721556	_derivationally_related_form	10201535
02196690	_derivationally_related_form	07828987
13145250	_hypernym	13144794
01745722	_derivationally_related_form	04004767
03338287	_synset_domain_topic_of	06047430
04648207	_derivationally_related_form	02120458
