12130759	_member_holonym	12100538
00502415	_hyponym	00502952
02622234	_derivationally_related_form	14419164
02726715	_derivationally_related_form	14365356
12698905	_member_holonym	12694707
02067689	_derivationally_related_form	07405893
00837293	_derivationally_related_form	00007328
08761244	_has_part	08762104
12800832	_hypernym	12800586
00455529	_derivationally_related_form	00252430
09421191	_part_of	08929922
08779504	_part_of	09275473
08025497	_synset_domain_region_of	09039411
08524735	_instance_hyponym	09032483
00363052	_hypernym	00362659
00452512	_derivationally_related_form	03338009
08860123	_member_of_domain_region	13249245
04368496	_part_of	03786194
03804744	_has_part	03501288
00652346	_derivationally_related_form	05763412
00914929	_hypernym	00913705
10878672	_instance_hypernym	10625860
10245863	_hypernym	09805475
11451442	_has_part	11500968
05943300	_hyponym	05961278
14973133	_hyponym	15021085
02232190	_hyponym	01062555
09761403	_derivationally_related_form	00618734
04539648	_part_of	02862048
08518940	_hyponym	08519444
01342529	_hyponym	01912272
03668642	_hypernym	03931044
12812665	_hypernym	11579418
01340439	_hyponym	01367266
07901587	_hyponym	07903208
02434238	_derivationally_related_form	08008335
09239740	_hypernym	00019128
06804199	_hyponym	06805497
01974399	_member_meronym	01997698
00198793	_hypernym	00191142
08101410	_derivationally_related_form	02329578
00126264	_hyponym	00544549
14414715	_hyponym	14415518
13083586	_hyponym	13121544
01495701	_hyponym	01500091
07842753	_hyponym	07866571
08720481	_has_part	09341673
12060380	_member_holonym	12039743
02654609	_hypernym	01432517
08814333	_instance_hypernym	08524735
02607345	_member_holonym	02606194
03740161	_hyponym	04166553
02427726	_derivationally_related_form	10381214
06083243	_member_of_domain_topic	02631238
06248693	_hypernym	05996646
02422249	_hypernym	01864707
11447851	_derivationally_related_form	01874875
05296253	_part_of	05461816
01696849	_member_meronym	01697837
02657219	_hyponym	02658979
02896442	_hyponym	02902816
06915601	_hypernym	06906439
01748560	_hypernym	01657723
01509527	_also_see	01872745
03767459	_derivationally_related_form	01695459
12512460	_member_holonym	12501745
01463963	_derivationally_related_form	05075602
00411312	_derivationally_related_form	08111783
02187759	_hypernym	01762525
00671351	_hyponym	00674562
02570267	_hypernym	02514187
02473431	_hypernym	00776059
10299875	_hypernym	09624559
01886756	_hyponym	02495242
06095022	_derivationally_related_form	09818343
11879722	_hypernym	11878283
03331244	_hypernym	03309808
03007591	_hypernym	04004475
06780309	_derivationally_related_form	01743313
13456071	_derivationally_related_form	00573247
00334935	_derivationally_related_form	01499265
07707451	_part_of	12205694
03122748	_hyponym	04151940
01479643	_hypernym	08103777
02795169	_has_part	03533972
01508368	_hyponym	01512465
09850642	_synset_domain_region_of	08860123
05329735	_hyponym	05490983
06361770	_hyponym	06352782
02307547	_hypernym	02306462
08464601	_hyponym	08473623
02155448	_hypernym	05225602
00094312	_derivationally_related_form	01896031
03319858	_synset_domain_usage_of	06845599
10146927	_hypernym	00007846
04508062	_synset_domain_region_of	08860123
01527194	_hypernym	01525720
12317296	_member_holonym	12317164
03789946	_hyponym	03287733
02225959	_member_meronym	02227773
