08709038	_has_part	08756202
11692952	_member_meronym	11739530
00043765	_derivationally_related_form	02603699
06793231	_derivationally_related_form	01498319
09991867	_derivationally_related_form	01226600
12201166	_hypernym	11575425
09044862	_has_part	09105821
09851165	_derivationally_related_form	02669081
07520612	_derivationally_related_form	01779165
08792083	_instance_hypernym	08574314
00318816	_derivationally_related_form	03281935
00661091	_derivationally_related_form	10707233
02244963	_hypernym	01759182
00593669	_derivationally_related_form	05781145
03029133	_derivationally_related_form	10851599
08154960	_hypernym	08153437
07110615	_derivationally_related_form	10599806
01500082	_derivationally_related_form	02818832
13145250	_hypernym	13144794
01244178	_derivationally_related_form	04367480
00654625	_derivationally_related_form	08239808
00775156	_derivationally_related_form	01170962
11918631	_hypernym	11579418
15145782	_hypernym	15290337
00281101	_derivationally_related_form	00274707
08025497	_instance_hypernym	08392137
13478525	_derivationally_related_form	00229280
05651068	_hypernym	00023271
10379620	_derivationally_related_form	01081152
01960779	_synset_domain_topic_of	00299217
03075191	_derivationally_related_form	09714429
01662771	_derivationally_related_form	03779621
02023992	_derivationally_related_form	03386011
13573181	_derivationally_related_form	00379774
04618070	_derivationally_related_form	00618878
01023820	_derivationally_related_form	02372605
09911849	_derivationally_related_form	04878646
01074650	_derivationally_related_form	04654337
01931768	_derivationally_related_form	00815173
13841213	_derivationally_related_form	01945550
01225562	_derivationally_related_form	00011551
00076072	_derivationally_related_form	02527651
00147862	_derivationally_related_form	01284908
10254761	_derivationally_related_form	06072476
02321757	_derivationally_related_form	10707804
01628885	_member_meronym	01631035
00040962	_derivationally_related_form	02724417
04543772	_has_part	04283378
00956131	_derivationally_related_form	04839154
02560767	_derivationally_related_form	11410625
07142365	_hypernym	07140659
01043820	_derivationally_related_form	01778017
02467003	_verb_group	02467203
03472232	_derivationally_related_form	00099721
13954253	_derivationally_related_form	00043765
07763290	_hypernym	07705931
14641397	_derivationally_related_form	00520881
00024649	_derivationally_related_form	03395745
00276987	_derivationally_related_form	00493259
01973125	_derivationally_related_form	03693973
01867295	_derivationally_related_form	01627355
00849788	_derivationally_related_form	06780069
01748560	_hypernym	01657723
02579447	_derivationally_related_form	00272713
10564660	_derivationally_related_form	06403969
04749991	_derivationally_related_form	00802946
05249636	_derivationally_related_form	02358034
00842692	_derivationally_related_form	02765692
01901133	_hypernym	01904930
02349212	_derivationally_related_form	08324514
12511046	_hypernym	11585340
12701901	_hypernym	11585340
02428487	_derivationally_related_form	00053913
02431320	_derivationally_related_form	07331400
14049552	_derivationally_related_form	00164816
04432662	_derivationally_related_form	01331689
03075191	_derivationally_related_form	06974127
01521367	_derivationally_related_form	10016954
00118523	_derivationally_related_form	15133621
13809920	_derivationally_related_form	00956250
07154330	_derivationally_related_form	02937108
01344963	_also_see	00922594
02422249	_hypernym	01864707
00999817	_derivationally_related_form	04716210
01118081	_derivationally_related_form	00788821
07233996	_derivationally_related_form	00865958
01015104	_derivationally_related_form	10760763
01084331	_synset_domain_topic_of	00464894
00788766	_derivationally_related_form	02531199
01066775	_derivationally_related_form	01254685
13306870	_derivationally_related_form	02321046
12118414	_hypernym	12135898
03328650	_hypernym	02707683
00757544	_derivationally_related_form	07254594
01925694	_derivationally_related_form	00297404
09373716	_instance_hypernym	09411430
00667747	_derivationally_related_form	10510546
14526182	_derivationally_related_form	02134350
01502262	_member_meronym	01816635
00803325	_derivationally_related_form	01141593
