08392137	_instance_hyponym	08013845
00983824	_hyponym	01043231
13456071	_derivationally_related_form	00573247
10468750	_derivationally_related_form	02443609
00246217	_hypernym	00247390
08392137	_instance_hyponym	08028623
01412279	_member_holonym	01412085
00039021	_hypernym	00037396
03171356	_hypernym	04341686
02616713	_derivationally_related_form	10681194
02652668	_hyponym	02654425
08441203	_member_of_domain_topic	01191975
00752764	_hyponym	00754731
14770838	_hypernym	04528630
07916970	_hypernym	07885223
06778925	_hypernym	06778102
08211290	_hyponym	08211475
02041678	_derivationally_related_form	01060198
01759326	_hyponym	01760552
02368563	_hypernym	01862557
02012344	_hypernym	01850315
01916925	_hyponym	01917611
08594886	_synset_domain_topic_of	08199025
06720371	_synset_domain_topic_of	08441203
02173571	_member_holonym	02171633
08860123	_member_of_domain_region	13249245
08000304	_derivationally_related_form	02727039
02397637	_hyponym	02398314
07086518	_derivationally_related_form	01880113
08725454	_instance_hypernym	08633957
00960961	_derivationally_related_form	06420781
02238743	_hypernym	01759182
04975988	_hyponym	04978792
01695259	_member_meronym	01725240
01632103	_derivationally_related_form	05891572
10648237	_derivationally_related_form	02394662
00618451	_derivationally_related_form	04743024
01504437	_hyponym	01570969
01921591	_hypernym	01921204
06362953	_hyponym	00397191
02494356	_derivationally_related_form	00328327
07705931	_hyponym	07762534
00559102	_derivationally_related_form	01046984
11920867	_hypernym	11579418
10294602	_hyponym	09862183
05064037	_hyponym	05071027
03806381	_hypernym	03808977
02952109	_hypernym	03309808
15145782	_hypernym	15290337
05333777	_hyponym	05339357
12538603	_member_meronym	12540250
01528821	_derivationally_related_form	13496286
02038357	_derivationally_related_form	05068080
02203362	_hyponym	02204242
00411312	_derivationally_related_form	08111783
10148165	_member_holonym	08256735
06115701	_derivationally_related_form	10127689
01422172	_hypernym	01421622
07751004	_hypernym	13138308
08779830	_part_of	09006413
02642634	_derivationally_related_form	01767661
02120140	_derivationally_related_form	14361664
12425281	_hyponym	12450344
09632518	_hyponym	10035430
00156101	_also_see	00082241
02364520	_hypernym	02329401
00201407	_derivationally_related_form	01068184
00320536	_synset_domain_topic_of	00243918
14373582	_hyponym	05669934
06155075	_hypernym	06153846
00658913	_hypernym	00658052
14049552	_derivationally_related_form	00164816
01068012	_hypernym	01066163
00503237	_member_of_domain_topic	02980625
05415395	_hypernym	05404728
03002351	_derivationally_related_form	13523661
12079737	_hypernym	11556857
06915601	_hypernym	06906439
07537485	_hyponym	07539367
01209220	_derivationally_related_form	02549392
14285662	_hyponym	14298815
13714184	_hypernym	13608598
10293332	_derivationally_related_form	01919391
13248928	_hypernym	13248393
05075602	_derivationally_related_form	02333689
07747055	_part_of	12707781
12615427	_member_holonym	12610933
10022111	_instance_hyponym	11086774
11770013	_hypernym	11567411
01166351	_hyponym	01167188
14416473	_synset_domain_usage_of	07073447
08524735	_instance_hyponym	09025863
12469936	_member_holonym	12423565
12759496	_hypernym	11567411
06004685	_member_of_domain_topic	08648153
00981180	_synset_domain_topic_of	08199025
12317296	_member_holonym	12317164
01684133	_hyponym	01684578
01509527	_also_see	01872745
11713164	_hyponym	11713370
