00367685	_derivationally_related_form	00146856
11065345	_instance_hypernym	10030277
03925226	_derivationally_related_form	02838592
06151693	_hypernym	06143154
00588780	_derivationally_related_form	09787534
00893955	_derivationally_related_form	00100044
00968211	_derivationally_related_form	10483138
00187526	_derivationally_related_form	03573282
12637729	_member_meronym	12641007
00824292	_derivationally_related_form	06713187
00686890	_derivationally_related_form	01010118
08776687	_instance_hypernym	08702402
00592535	_derivationally_related_form	10104209
11795366	_hypernym	11556857
07400361	_derivationally_related_form	02188587
05399034	_derivationally_related_form	00194170
00594580	_derivationally_related_form	10259527
00040962	_derivationally_related_form	02724417
05075602	_derivationally_related_form	02333689
00007328	_derivationally_related_form	10803193
02041678	_derivationally_related_form	01060198
08815046	_member_meronym	09693809
02001858	_derivationally_related_form	00319939
00757544	_derivationally_related_form	07254594
01233156	_derivationally_related_form	02487573
01955127	_derivationally_related_form	00061290
03536348	_derivationally_related_form	01661804
12586110	_hypernym	11556857
00347652	_derivationally_related_form	01898592
00687295	_derivationally_related_form	09779124
08341551	_hypernym	08337324
01232298	_derivationally_related_form	07538395
01277974	_derivationally_related_form	03376279
01075164	_derivationally_related_form	00235435
00808191	_similar_to	00808614
00195617	_verb_group	00195342
02258600	_also_see	01076793
06115701	_derivationally_related_form	10127689
12957467	_hypernym	13167078
01573515	_derivationally_related_form	14295248
07557434	_derivationally_related_form	01180351
03047941	_derivationally_related_form	02724126
00683280	_derivationally_related_form	05941423
10387196	_derivationally_related_form	04091839
00093327	_derivationally_related_form	00068617
02526934	_derivationally_related_form	15291199
01257173	_derivationally_related_form	05283498
01140315	_derivationally_related_form	07797641
06071934	_derivationally_related_form	01567888
00546192	_derivationally_related_form	15109745
00872886	_derivationally_related_form	09774167
08032594	_synset_domain_topic_of	00759694
00583239	_also_see	00346991
01690294	_synset_domain_topic_of	00933420
02428487	_derivationally_related_form	00053913
07134850	_derivationally_related_form	01038666
07208708	_hypernym	07208338
06436443	_instance_hypernym	06394865
05646218	_derivationally_related_form	00440286
07491981	_derivationally_related_form	01820302
09044862	_has_part	09105821
09143649	_instance_hypernym	08524735
02662979	_derivationally_related_form	01203676
00291873	_derivationally_related_form	08646188
00838043	_derivationally_related_form	10201535
13566535	_derivationally_related_form	00376106
01831308	_derivationally_related_form	05685030
00955601	_derivationally_related_form	06742173
07519773	_derivationally_related_form	01782650
02128873	_derivationally_related_form	10633450
12150447	_hypernym	12149751
00657016	_derivationally_related_form	01051801
13631037	_hypernym	13601596
01279615	_instance_hypernym	00956485
02124748	_derivationally_related_form	05658603
02394662	_derivationally_related_form	10005721
00660102	_derivationally_related_form	14429985
00383952	_derivationally_related_form	00520357
07298154	_derivationally_related_form	02596493
01198307	_derivationally_related_form	02581900
00275088	_derivationally_related_form	11524662
08921850	_instance_hypernym	08700255
07358060	_derivationally_related_form	00477665
00521562	_derivationally_related_form	01711445
01754105	_derivationally_related_form	00113113
01209220	_derivationally_related_form	02549392
01074650	_derivationally_related_form	04654337
07170753	_derivationally_related_form	00623151
07193184	_derivationally_related_form	00788184
10066732	_derivationally_related_form	00672277
00751887	_derivationally_related_form	08190292
01960656	_also_see	01401854
07388987	_derivationally_related_form	01247804
00464513	_also_see	01430111
03357081	_hypernym	04489008
03066658	_derivationally_related_form	10978098
04768657	_derivationally_related_form	00404642
01042531	_verb_group	00907930
00373766	_derivationally_related_form	14289590
01906823	_derivationally_related_form	05003090
