00043765	_derivationally_related_form	02603699
01721556	_derivationally_related_form	07014029
03089121	_derivationally_related_form	02475078
00493703	_derivationally_related_form	00805524
03673767	_derivationally_related_form	01270784
13809920	_derivationally_related_form	00956250
01577093	_derivationally_related_form	07364434
06630017	_derivationally_related_form	00897241
02336449	_also_see	00106456
10084295	_derivationally_related_form	15147330
09051235	_has_part	09103943
01190172	_synset_domain_topic_of	08441203
00582145	_derivationally_related_form	04631700
01693472	_hypernym	01656813
10259780	_synset_domain_topic_of	08199025
04700642	_derivationally_related_form	01265989
00735832	_derivationally_related_form	02292535
00206302	_derivationally_related_form	00795863
00236581	_derivationally_related_form	02007417
03040974	_derivationally_related_form	01392380
02113430	_derivationally_related_form	00907340
09454265	_instance_hypernym	09215664
00156101	_also_see	00082241
02760658	_derivationally_related_form	00181476
09552681	_hypernym	09505418
01350855	_hypernym	01355326
00683280	_derivationally_related_form	05941423
00661091	_derivationally_related_form	10707233
00854000	_derivationally_related_form	01426153
02371811	_derivationally_related_form	00621627
00872886	_derivationally_related_form	09774167
07007945	_derivationally_related_form	00988287
00161225	_derivationally_related_form	01093085
02196690	_derivationally_related_form	07828987
03450516	_derivationally_related_form	00106592
00383390	_derivationally_related_form	01579813
00040962	_derivationally_related_form	02724417
00068333	_derivationally_related_form	00204585
00065070	_derivationally_related_form	14322699
14547369	_derivationally_related_form	01017738
00095377	_derivationally_related_form	07719437
00120202	_derivationally_related_form	01965156
00109081	_derivationally_related_form	01870275
00417413	_similar_to	00418110
06139764	_derivationally_related_form	09608520
10347446	_synset_domain_topic_of	08199025
01130455	_derivationally_related_form	07159791
02499178	_hypernym	01864707
00686890	_derivationally_related_form	01010118
06071934	_derivationally_related_form	01567888
03705379	_derivationally_related_form	00399788
04096848	_derivationally_related_form	01127075
10351874	_derivationally_related_form	00761713
00877559	_derivationally_related_form	07143624
01255057	_derivationally_related_form	00691050
04230808	_hypernym	03419014
00824066	_derivationally_related_form	06711855
10524413	_derivationally_related_form	00717358
02249365	_hypernym	01759182
00897746	_derivationally_related_form	10207831
00138599	_derivationally_related_form	01431879
01741864	_synset_domain_topic_of	00916464
00358089	_derivationally_related_form	01389329
01558765	_hypernym	01557185
00437852	_also_see	01507402
07311115	_derivationally_related_form	01835496
01683724	_hypernym	01656813
10387196	_derivationally_related_form	04091839
09760913	_derivationally_related_form	01728355
01454810	_derivationally_related_form	01105909
02472012	_member_meronym	02474777
00591622	_derivationally_related_form	09984298
13583724	_derivationally_related_form	02468793
07142365	_hypernym	07140659
00439343	_derivationally_related_form	05058140
01665081	_derivationally_related_form	07695965
00614057	_derivationally_related_form	10007109
01020005	_derivationally_related_form	06765044
06213688	_derivationally_related_form	09755398
15145782	_hypernym	15290337
02120140	_derivationally_related_form	14361664
06568978	_derivationally_related_form	01747717
01012712	_derivationally_related_form	00657260
13631037	_hypernym	13601596
06350127	_derivationally_related_form	10654015
13000668	_hypernym	11592146
00849357	_also_see	02392878
06252138	_derivationally_related_form	01070102
00374534	_derivationally_related_form	00382109
01217043	_derivationally_related_form	03421117
00981180	_synset_domain_topic_of	08199025
10235549	_derivationally_related_form	13928388
09977520	_derivationally_related_form	00974786
00955601	_derivationally_related_form	06742173
05060476	_derivationally_related_form	01143279
04863358	_derivationally_related_form	01743909
01292885	_derivationally_related_form	04613158
15247518	_has_part	15248269
04945057	_derivationally_related_form	01826378
02397637	_derivationally_related_form	00373544
