09379111	_hyponym	09410928
00161243	_hyponym	00180962
09252970	_derivationally_related_form	02025009
10582746	_hyponym	10028765
02050132	_hyponym	01913363
02156532	_hypernym	05559908
00893955	_hyponym	00894359
01689379	_derivationally_related_form	00900726
02145814	_hyponym	00588703
00222135	_derivationally_related_form	00264529
02677718	_hyponym	03928589
15089472	_hyponym	15089803
04070727	_hypernym	04580493
00457327	_derivationally_related_form	00380994
01950798	_derivationally_related_form	01105259
07205946	_hyponym	07206096
00821580	_verb_group	00821765
01466828	_hypernym	08107499
11608885	_hypernym	15098161
05449959	_hyponym	05453523
11706761	_has_part	07764847
02371811	_hypernym	02367363
06394564	_part_of	06536853
00607775	_member_of_domain_topic	02226559
00032981	_hypernym	00034288
00588780	_derivationally_related_form	09787534
00300441	_member_of_domain_topic	01862776
01407904	_synset_domain_topic_of	00464894
02466111	_also_see	01222884
11571907	_hyponym	11700676
06885389	_hyponym	06425065
02108026	_hypernym	02108377
03091374	_hyponym	02755352
01090446	_member_of_domain_topic	02298471
00766234	_hypernym	00745005
12883395	_hypernym	11579418
15154774	_hyponym	15228162
00236592	_derivationally_related_form	00808182
12485811	_hypernym	11567411
08359949	_hypernym	08189659
14493145	_hyponym	14493426
02525866	_member_meronym	02527145
10295819	_hypernym	00007846
07526505	_hypernym	07526338
01429349	_hyponym	02565728
11375087	_instance_hypernym	10650162
06389753	_derivationally_related_form	01745377
02449847	_hyponym	02677567
12536665	_hypernym	11585340
02124748	_derivationally_related_form	05658603
01726960	_member_meronym	01733346
09934921	_derivationally_related_form	13384557
08859173	_part_of	08858248
00264776	_also_see	00251809
00033615	_hyponym	13575869
01533339	_member_holonym	01533169
02183697	_member_holonym	02159271
00187526	_derivationally_related_form	03573282
12995724	_member_meronym	13082077
09163192	_has_part	09163584
01864707	_hyponym	02458675
12244153	_member_holonym	12243927
02040505	_hypernym	02021795
13112664	_hyponym	11833373
03478907	_hypernym	04105893
01170243	_derivationally_related_form	14447908
00983824	_hyponym	01043231
08860123	_member_of_domain_region	00504844
00147862	_derivationally_related_form	01284908
02259829	_derivationally_related_form	13253751
10214637	_derivationally_related_form	01632411
02662979	_derivationally_related_form	01203676
02464693	_also_see	00724081
06758225	_hypernym	06756407
13102409	_hyponym	12956170
02327200	_hyponym	01358191
11739809	_member_holonym	11739530
01739263	_synset_domain_topic_of	00911048
05098942	_hypernym	05090441
01016316	_hyponym	01016626
05328867	_hyponym	05532795
01409523	_hypernym	01405044
15298011	_synset_domain_topic_of	06128570
10014939	_derivationally_related_form	02443049
00508952	_hypernym	00507673
12409016	_hypernym	11567411
02440705	_member_meronym	02447591
04715487	_hyponym	04718563
15155220	_hypernym	15154774
00037396	_hyponym	00041188
09130076	_has_part	09130714
02431337	_hypernym	02431122
00299580	_hypernym	00123170
03118539	_hyponym	04394031
10717461	_hypernym	00007846
02422249	_hypernym	01864707
04262161	_hypernym	04080454
06075527	_member_of_domain_topic	01320314
00331950	_hypernym	00191142
06232880	_hypernym	06224136
