deon_thomas	hasgender	male
tada_keelalay	isaffiliatedto	singhtarua_f.c.
jeyhun_sultanov	playsfor	neftchi_baku_pfk
emile_berliner	iscitizenof	germany
luciano_de_bruno	isaffiliatedto	club_social_y_deportivo_macará
almiro_lobo	playsfor	c.d._maxaquene
ashley_westwood_(footballer_born_1976)	isaffiliatedto	manchester_united_f.c.
mykhaylo_forkash	playsfor	fc_zorya_luhansk
sundergarh_district	islocatedin	india
eduardo_delani	isaffiliatedto	halmstads_bk
rune_bratseth	hasgender	male
aimo_diana	playsfor	reggina_calcio
sal_zizzo	hasgender	male
marco_beltrami	wrotemusicfor	live_free_or_die_hard
vasilije_prodanović	isaffiliatedto	fk_jagodina
kostas_frantzeskos	isaffiliatedto	ionikos_f.c.
sebastião_pereira_do_nascimento	isaffiliatedto	tigres_uanl
mike_salmon	playsfor	bolton_wanderers_f.c.
roman_weidenfeller	playsfor	borussia_dortmund_ii
taras_kabanov	playsfor	fc_kryvbas_kryvyi_rih
mariano_corsico	isaffiliatedto	pec_zwolle
gary_coulibaly	playsfor	france_national_under-20_football_team
scott_mitchell_(footballer)	playsfor	peterborough_united_f.c.
ray_ellin	hasgender	male
yakubu_abubakar_akilu	playsfor	fc_hjørring
mali_zvornik	islocatedin	serbia
david_benioff	ismarriedto	amanda_peet
julien_rantier	playsfor	a.c._perugia_calcio
hugo_miranda_(footballer)	isaffiliatedto	total_chalaco
andreas_andersson	isaffiliatedto	degerfors_if
manuel_lanzarote_bruno	playsfor	fc_barcelona_c
augusto_recife	isaffiliatedto	joinville_esporte_clube
kevin_mckinlay	isaffiliatedto	stenhousemuir_f.c.
andrej_panadić	hasgender	male
gérson_caçapa	playsfor	i̇stanbulspor_a.ş.
vyacheslav_semyonov	isaffiliatedto	f.c._dynamo_kyiv
jaime_gómez_(salvadoran_footballer)	playsfor	once_municipal
santiago_dellapè	playsfor	benetton_rugby_treviso
reading_massachusetts	islocatedin	massachusetts
roberto_challe	isaffiliatedto	club_universitario_de_deportes
hiromasa_yamamoto	playsfor	cerezo_osaka
marcell_takács	playsfor	hungary_national_under-19_football_team
jorge_sampaio	ispoliticianof	portugal
gary_roberts_(footballer_born_1987)	isaffiliatedto	england_national_under-17_football_team
edmond_oklahoma	islocatedin	oklahoma
jerzy_brzęczek	isaffiliatedto	l.a.s.k._linz
calicut_international_airport	isconnectedto	dubai_international_airport
gavin_strachan	playsfor	scotland_national_under-21_football_team
johnny_marr	hasmusicalrole	wordnet_piano_103928116
saša_radivojević	isaffiliatedto	fk_zeta
martin_petráš	playsfor	fk_baumit_jablonec
terry_boss	playsfor	cascade_surge
fethiye	islocatedin	aegean_turkey
joe_devera	isaffiliatedto	barnet_f.c.
darius_kampa	isaffiliatedto	zalaegerszegi_te
fabio_bonci	playsfor	parma_f.c.
ray_kennedy	isaffiliatedto	hartlepool_united_f.c.
paulo_almeida	playsfor	coritiba_foot_ball_club
piotr_prędota	playsfor	piast_gliwice
hermann_joseph_muller	graduatedfrom	columbia_university
shymkent_international_airport	isconnectedto	astana_international_airport
sofiane_melliti	playsfor	fc_vorskla_poltava
ondigui_adams	isaffiliatedto	santos_fc
marcílio_alves_da_silva	wasbornin	rio_de_janeiro
rodrigo_fernandes_alflen	isaffiliatedto	associação_atlética_anapolina
stefano_dall'acqua	isaffiliatedto	a.c._reggiana_1919
charles_ii_margrave_of_baden-durlach	hasgender	male
harry_rennie	isaffiliatedto	greenock_morton_f.c.
tiago_calvano	isaffiliatedto	fc_barcelona_b
bira_dembélé	isaffiliatedto	uja_maccabi_paris_métropole
mariano_torres	hasgender	male
enzo_gutiérrez	playsfor	club_universidad_de_chile
jorge_domínguez	playsfor	argentina_national_football_team
peter_omoduemuke	isaffiliatedto	cs_minerul_lupeni
arturo_michelena_international_airport	isconnectedto	tocumen_international_airport
ibón_gutiérrez	playsfor	athletic_bilbao
matthew_gill	playsfor	norwich_city_f.c.
michel_gafour	isaffiliatedto	so_cassis_carnoux
alexandre_edílson_de_freitas	isaffiliatedto	sc_young_fellows_juventus
erik_pedersen	isaffiliatedto	dundee_united_f.c.
antti_sumiala	isaffiliatedto	sporting_kansas_city
radomir_todorov	isaffiliatedto	baku_fc
miguel_simão	isaffiliatedto	moreirense_f.c.
danny_tiatto	playsfor	leicester_city_f.c.
ahmed_bahja	playsfor	mas_fez
chris_pike	wasbornin	cardiff
ruaidhrí_higgins	playsfor	northern_ireland_national_under-21_football_team
david_gregory_(footballer_born_1970)	playsfor	canvey_island_f.c.
jim_mclean	isaffiliatedto	hamilton_academical_f.c.
josh_magennis	isaffiliatedto	grimsby_town_f.c.
jorge_chávez_international_airport	isconnectedto	los_angeles_international_airport
luis_garcía_(footballer_born_1979)	isaffiliatedto	celta_de_vigo
omar_sebastián_monesterolo	isaffiliatedto	east_bengal_f.c.
gary_parkinson	playsfor	southend_united_f.c.
leandro_torres	playsfor	buriram_united_f.c.
martin_harnik	isaffiliatedto	vfb_stuttgart
alexander_hleb	isaffiliatedto	fc_bate_borisov
clive_whitehead	isaffiliatedto	yeovil_town_f.c.
hugo_broos	isaffiliatedto	belgium_national_football_team
ottawa	islocatedin	ontario
