03446268;_has_part;04444345;04444345;_part_of;03446268;03446268;_has_part;03511786;03511786;_part_of;03446268;03446268;_has_part;03313873;3.2898703;1;3.3343363;1;3.8516886;3;2.626528447334043
03446268;_has_part;04444345;04444345;_part_of;03446268;03446268;_has_part;03511786;03446268;_has_part;03313873;03313873;_part_of;03446268;3.2898703;1;3.3343363;1;3.631194;3;2.573674209099287
03446268;_has_part;04444345;03446268;_has_part;03511786;03511786;_part_of;03446268;03446268;_has_part;03313873;03313873;_part_of;03446268;3.2898703;1;3.3343363;1;3.442343;2;1.5269754606319474
03446268;_has_part;04444345;04444345;_part_of;03446268;03446268;_has_part;03511786;03446268;_has_part;03313873;03446268;_has_part;04258982;3.2898703;1;3.3343363;1;3.7994318;4;3.614222276804947
03446268;_has_part;04444345;03446268;_has_part;03511786;03511786;_part_of;03446268;03446268;_has_part;03313873;03446268;_has_part;04258982;3.2898703;1;3.3343363;1;3.6302793;3;2.5734504565109475
03446268;_has_part;04444345;04444345;_part_of;03446268;03446268;_has_part;03511786;03446268;_has_part;03313873;04258982;_part_of;03446268;3.2898703;1;3.3343363;1;3.5761502;3;2.560160607401725
03446268;_has_part;04444345;04444345;_part_of;03446268;00464894;_member_of_domain_topic;03446268;03446268;_has_part;03511786;03446268;_has_part;03313873;3.2898703;1;3.3343363;1;3.6583428;3;2.5803003693726283
03446268;_has_part;04444345;04444345;_part_of;03446268;03446268;_has_part;03511786;03446268;_part_of;03446070;03446268;_has_part;03313873;3.2898703;1;3.3343363;1;3.5534666;3;2.5545644041261277
03446268;_has_part;04444345;03446268;_has_part;03511786;03446268;_has_part;03313873;03446268;_has_part;04258982;03313873;_part_of;03446268;3.2898703;1;3.3343363;1;3.5611272;2;1.556455953265787
03446268;_has_part;04444345;03446268;_has_part;03511786;03511786;_part_of;03446268;03446268;_has_part;03313873;04258982;_part_of;03446268;3.2898703;1;3.3343363;1;3.4569674;3;2.530619405675337
03446268;_has_part;04444345;00464894;_member_of_domain_topic;03446268;03446268;_has_part;03511786;03511786;_part_of;03446268;03446268;_has_part;03313873;3.2898703;1;3.3343363;1;3.5244834;3;2.5473940782143325
03446268;_has_part;04444345;03446268;_has_part;03511786;03511786;_part_of;03446268;03446268;_part_of;03446070;03446268;_has_part;03313873;3.2898703;1;3.3343363;1;3.5710306;2;1.5588988602318214
