05395690;_has_part;05508943;05508943;_part_of;05395690;05395690;_hyponym;02399648;3.6391187;1;3.8359144;1;4.051962;3;2.553802766757115
05395690;_has_part;05508943;05508943;_part_of;05395690;05395690;_has_part;05367912;3.6391187;1;3.8359144;1;4.2497373;4;3.602004180775909
05395690;_has_part;05508943;05508943;_part_of;05395690;05395690;_has_part;05345581;3.6391187;1;3.8359144;1;4.2270355;6;5.596552563949755
05395690;_has_part;05508943;05508943;_part_of;05395690;05395690;_has_part;05367735;3.6391187;1;3.8359144;1;4.0967445;5;4.564840353529878
05395690;_has_part;05508943;05508943;_part_of;05395690;02399791;_hypernym;05395690;3.6391187;1;3.8359144;1;3.9580698;2;1.5305009386259747
05395690;_has_part;05508943;05508943;_part_of;05395690;05395690;_derivationally_related_form;02733187;3.6391187;1;3.8359144;1;4.0981364;2;1.565182442643573
05395690;_has_part;05508943;05508943;_part_of;05395690;05395690;_hypernym;05298729;3.6391187;1;3.8359144;1;4.0137777;4;3.5443489850648926
05395690;_has_part;05508943;05508943;_part_of;05395690;05298729;_hyponym;05395690;3.6391187;1;3.8359144;1;3.9865785;2;1.5375949336244579
05395690;_has_part;05508943;05508943;_part_of;05395690;02399942;_hypernym;05395690;3.6391187;1;3.8359144;1;4.0547605;4;3.5544942004276647
05395690;_has_part;05508943;05508943;_part_of;05395690;05395690;_hyponym;02399942;3.6391187;1;3.8359144;1;4.3235135;13;12.619540686906454
02581957;_has_part;07778938;07778938;_part_of;02581957;09078231;_member_of_domain_region;02581957;3.6838005;1;3.6072779;1;4.6328096;1;0.7360487194695695
02581957;_has_part;07778938;07778938;_part_of;02581957;02554730;_hyponym;02581957;3.6838005;1;3.6072779;1;4.3479767;1;0.6771486488008185
02581957;_has_part;07778938;07778938;_part_of;02581957;02581957;_synset_domain_region_of;09078231;3.6838005;1;3.6072779;1;4.7752495;1;0.7627781792073587
02581957;_has_part;07778938;07778938;_part_of;02581957;02581957;_member_holonym;02581803;3.6838005;1;3.6072779;1;4.244605;1;0.6541490195534977
02581957;_has_part;07778938;07778938;_part_of;02581957;02581803;_member_meronym;02581957;3.6838005;1;3.6072779;1;3.9417167;1;0.5828390118690641
02581957;_has_part;07778938;07778938;_part_of;02581957;02581957;_hypernym;02554730;3.6838005;1;3.6072779;1;4.2414837;1;0.6534425060621872
02581957;_has_part;07778938;09078231;_member_of_domain_region;02581957;02554730;_hyponym;02581957;3.6838005;1;3.6072779;1;3.6019332;1;0.498663845858679
02581957;_has_part;07778938;09078231;_member_of_domain_region;02581957;02581957;_synset_domain_region_of;09078231;3.6838005;1;3.6072779;1;3.8409376;1;0.5581506063772786
02581957;_has_part;07778938;02581957;_synset_domain_region_of;09078231;02554730;_hyponym;02581957;3.6838005;1;3.6072779;1;3.3349574;1;0.4323375024039785
02581957;_has_part;07778938;09078231;_member_of_domain_region;02581957;02581957;_member_holonym;02581803;3.6838005;1;3.6072779;1;3.6210191;1;0.5034352596473928
02581957;_has_part;07778938;02554730;_hyponym;02581957;02581957;_member_holonym;02581803;3.6838005;1;3.6072779;1;3.6779416;1;0.5176585752887455
02581957;_has_part;07778938;02581957;_synset_domain_region_of;09078231;02581957;_member_holonym;02581803;3.6838005;1;3.6072779;1;3.5198526;1;0.47815760234340154
02581957;_has_part;07778938;09078231;_member_of_domain_region;02581957;02581803;_member_meronym;02581957;3.6838005;1;3.6072779;1;3.6481051;1;0.5102054010333953
02581957;_has_part;07778938;09078231;_member_of_domain_region;02581957;02581957;_hypernym;02554730;3.6838005;1;3.6072779;1;3.6189961;1;0.5029295347676507
02581957;_has_part;07778938;02554730;_hyponym;02581957;02581803;_member_meronym;02581957;3.6838005;1;3.6072779;1;3.6938605;1;0.5216321529677085
02581957;_has_part;07778938;02581957;_synset_domain_region_of;09078231;02581803;_member_meronym;02581957;3.6838005;1;3.6072779;1;3.4017816;1;0.4488059505262202
02581957;_has_part;07778938;02554730;_hyponym;02581957;02581957;_hypernym;02554730;3.6838005;1;3.6072779;1;3.342955;1;0.4343013770780501
02581957;_has_part;07778938;02581957;_synset_domain_region_of;09078231;02581957;_hypernym;02554730;3.6838005;1;3.6072779;1;3.6927094;1;0.5213449132722799
02581957;_has_part;07778938;02581803;_member_meronym;02581957;02581957;_member_holonym;02581803;3.6838005;1;3.6072779;1;3.5793326;1;0.49301413460302207
02581957;_has_part;07778938;02581957;_hypernym;02554730;02581957;_member_holonym;02581803;3.6838005;1;3.6072779;1;3.3964417;1;0.4474853443195435
02581957;_has_part;07778938;02581957;_hypernym;02554730;02581803;_member_meronym;02581957;3.6838005;1;3.6072779;1;3.6173975;1;0.5025298975574133
03446268;_has_part;04444345;03446268;_has_part;03511786;03446268;_has_part;03313873;3.2898703;1;3.3343363;1;3.7221348;3;2.5957526323440554
03446268;_has_part;04444345;04444345;_part_of;03446268;03446268;_has_part;03511786;3.2898703;1;3.3343363;1;3.5079048;2;1.5432835129820939
03446268;_has_part;04444345;03446268;_has_part;03511786;03511786;_part_of;03446268;3.2898703;1;3.3343363;1;3.246028;2;1.47793725232345
03446268;_has_part;04444345;04444345;_part_of;03446268;03446268;_has_part;03313873;3.2898703;1;3.3343363;1;3.210731;1;0.4691379703414056
03446268;_has_part;04444345;03511786;_part_of;03446268;03446268;_has_part;03313873;3.2898703;1;3.3343363;1;3.3509712;2;1.5041586393770483
03446268;_has_part;04444345;03446268;_has_part;03511786;03313873;_part_of;03446268;3.2898703;1;3.3343363;1;3.5676875;2;1.5580745198392563
03446268;_has_part;04444345;03446268;_has_part;03313873;03313873;_part_of;03446268;3.2898703;1;3.3343363;1;3.3719883;1;0.5094118920313377
03446268;_has_part;04444345;03446268;_has_part;03511786;03446268;_has_part;04258982;3.2898703;1;3.3343363;1;3.5600653;3;2.556193843107768
03446268;_has_part;04444345;03446268;_has_part;03313873;03446268;_has_part;04258982;3.2898703;1;3.3343363;1;3.486409;3;2.5379450684132356
