02581957;_has_part;07778938;07778938;_part_of;02581957;02581957;_member_holonym;02581803;3.6838005;1;3.6748798;1;4.357027;1;0.6642177759651084;1.0651559829711914
02581957;_has_part;07778938;07778938;_part_of;02581957;02554730;_hyponym;02581957;3.6838005;1;3.6748798;1;4.3600626;1;0.6648944634582373;1.0755624771118164
02581957;_has_part;07778938;07778938;_part_of;02581957;02581957;_hypernym;02554730;3.6838005;1;3.6748798;1;4.3342733;1;0.659124144483996;1.0849626064300537
02581957;_has_part;07778938;07778938;_part_of;02581957;02581803;_member_meronym;02581957;3.6838005;1;3.6748798;1;4.93342;4;3.7787747420486997;1.0556950569152832
02581957;_has_part;07778938;07778938;_part_of;02581957;09078231;_member_of_domain_region;02581957;3.6838005;1;3.6748798;1;3.8821802;1;0.5516403082075989;1.0714457035064697
02581957;_has_part;07778938;07778938;_part_of;02581957;02581957;_synset_domain_region_of;09078231;3.6838005;1;3.6748798;1;4.1945567;1;0.6270722171781379;1.0473523139953613
02581957;_has_part;07778938;02554730;_hyponym;02581957;02581957;_member_holonym;02581803;3.6838005;1;3.6748798;1;3.6392455;1;0.4910923727440811;1.05307936668396
02581957;_has_part;07778938;02581957;_hypernym;02554730;02581957;_member_holonym;02581803;3.6838005;1;3.6748798;1;3.3004227;1;0.4074644646558218;1.0722713470458984
02581957;_has_part;07778938;02581803;_member_meronym;02581957;02581957;_member_holonym;02581803;3.6838005;1;3.6748798;1;3.5373328;1;0.46566735769521866;1.0733070373535156
02581957;_has_part;07778938;09078231;_member_of_domain_region;02581957;02581957;_member_holonym;02581803;3.6838005;1;3.6748798;1;3.6201942;1;0.48633200786093583;1.0460689067840576
02581957;_has_part;07778938;02554730;_hyponym;02581957;02581957;_hypernym;02554730;3.6838005;1;3.6748798;1;3.8656635;1;0.5475517879726925;1.0757167339324951
03446268;_has_part;04444345;03446268;_has_part;03511786;03446268;_has_part;04258982;3.2898703;1;3.2429118;1;3.521419;3;2.5691802142097373;1.3134644031524658
03446268;_has_part;04444345;03446268;_has_part;03511786;03446268;_has_part;03313873;3.2898703;1;3.2429118;1;3.473279;3;2.557338445237324;1.4375700950622559
03446268;_has_part;04444345;03446268;_has_part;03313873;03446268;_has_part;04258982;3.2898703;1;3.2429118;1;3.5918431;3;2.586358401030605;1.4263219833374023
03446268;_has_part;04444345;00464894;_member_of_domain_topic;03446268;03446268;_has_part;03511786;3.2898703;1;3.2429118;1;3.4475794;2;1.5509890270368958;1.5696907043457031
03446268;_has_part;04444345;03446268;_synset_domain_topic_of;00464894;03446268;_has_part;03511786;3.2898703;1;3.2429118;1;3.3848624;2;1.5354281820457012;1.7086818218231201
