alex_pearce;isaffiliatedto;scotland_national_under-21_football_team;alex_pearce;playsfor;scotland_national_under-21_football_team;;;;;;;;;;9.1114645;5.7519;1;16
william_sarvis;isaffiliatedto;manchester_united_f.c.;william_sarvis;playsfor;manchester_united_f.c.;;;;;;;;;;9.7697115;3.7861087;1;81
gerardo_seoane;isaffiliatedto;ac_bellinzona;gerardo_seoane;playsfor;ac_bellinzona;;;;;;;;;;9.735784;5.1977983;1;20
jordi_pablo_ripollés;playsfor;spain_national_under-17_football_team;jordi_pablo_ripollés;isaffiliatedto;spain_national_under-17_football_team;jordi_pablo_ripollés;playsfor;spain_national_under-16_football_team;jordi_pablo_ripollés;playsfor;villarreal_cf_c;;;;9.926711;7.2498016;1;8
ibiza_airport;isconnectedto;manchester_airport;ibiza_airport;isconnectedto;naples_international_airport;ibiza_airport;isconnectedto;leonardo_da_vinci–fiumicino_airport;ibiza_airport;isconnectedto;venice_marco_polo_airport;ibiza_airport;isconnectedto;vienna_international_airport;9.1972885;9.625459;1;4
beslan_adzhindzhal;isaffiliatedto;fc_tom_tomsk;beslan_adzhindzhal;playsfor;fc_tom_tomsk;;;;;;;;;;10.087604;5.4076123;1;38
mattias_andersson_(footballer);isaffiliatedto;bk_häcken;mattias_andersson_(footballer);playsfor;bk_häcken;;;;;;;;;;9.939849;5.8079705;1;14
thomas_rohrbach;hasgender;male;thomas_rohrbach;isaffiliatedto;olympiacos_f.c.;thomas_rohrbach;playsfor;ssv_ulm_1846;thomas_rohrbach;playsfor;ethnikos_piraeus_f.c.;thomas_rohrbach;playsfor;olympiacos_f.c.;9.208626;8.705223;1;1
wesley_sonck;playsfor;waasland-beveren;wesley_sonck;isaffiliatedto;waasland-beveren;;;;;;;;;;9.785427;5.828224;1;21
borys_paton;haswonprize;order_of_the_red_banner_of_labour;borys_paton;haswonprize;order_of_lenin;borys_paton;haswonprize;order_of_friendship_of_peoples;borys_paton;haswonprize;ussr_state_prize;borys_paton;haswonprize;lenin_prize;10.409397;9.177031;1;2
seo_dong-hyeon;isaffiliatedto;jeju_united_fc;seo_dong-hyeon;playsfor;jeju_united_fc;;;;;;;;;;10.128133;5.8659744;1;14
