00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;00808191;00873603;_also_see;02278939;00873603;_also_see;00804695;0.7660891;1;0.93338686;2;0.4630547;6;4.615462374861563;0.7013616561889648
00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;02278939;00873603;_also_see;00804695;05035961;_derivationally_related_form;00873603;0.7660891;1;0.93338686;2;0.48793444;4;2.609557464092913;0.5859906673431396
00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;02278939;00873603;_also_see;00804695;00873603;_derivationally_related_form;05035961;0.7660891;1;0.93338686;2;0.35063884;4;2.6416994884282445;0.6496751308441162
00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;00808191;00873603;_also_see;00804695;05035961;_derivationally_related_form;00873603;0.7660891;1;0.93338686;2;0.46055225;4;2.6160544523827802;0.6482610702514648
00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;02278939;00873603;_also_see;00804695;00873603;_derivationally_related_form;14050143;0.7660891;1;0.93338686;2;0.39515284;4;2.631401504519433;0.5786471366882324
00873603;_also_see;00884778;00884778;_also_see;00873603;14050143;_derivationally_related_form;00873603;00873603;_also_see;02278939;00873603;_also_see;00804695;0.7660891;1;0.93338686;2;0.41998503;4;2.625603612048823;0.6361761093139648
00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;00808191;00873603;_also_see;00804695;00873603;_derivationally_related_form;05035961;0.7660891;1;0.93338686;2;0.28850168;4;2.6558569263453533;0.6564450263977051
00873603;_also_see;00884778;00884778;_also_see;00873603;00808191;_also_see;00873603;00873603;_also_see;02278939;00873603;_also_see;00804695;0.7660891;1;0.93338686;2;0.46637183;4;2.614677010660244;0.6885635852813721
00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;02278939;00873603;_also_see;00804695;00804695;_also_see;00873603;0.7660891;1;0.93338686;2;0.23116118;4;2.6686810503571414;0.5554604530334473
00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;02278939;02278939;_also_see;00873603;00873603;_also_see;00804695;0.7660891;1;0.93338686;2;0.1584758;6;4.684582292863077;0.5509488582611084
00873603;_also_see;00884778;00884778;_also_see;00873603;00873603;_also_see;00808191;00873603;_also_see;02278939;05035961;_derivationally_related_form;00873603;0.7660891;1;0.93338686;2;0.34211835;4;2.6436561545808135;0.5838663578033447
01460421;_also_see;01244410;01244410;_also_see;01460421;01460421;_also_see;01624633;01624633;_also_see;01460421;04781755;_derivationally_related_form;01460421;0.89665264;1;0.94940686;2;0.32460898;3;1.651308963634126;0.6516134738922119
01460421;_also_see;01244410;01244410;_also_see;01460421;01460421;_also_see;01624633;01624633;_also_see;01460421;01460421;_derivationally_related_form;04781755;0.89665264;1;0.94940686;2;0.23483041;4;2.671411605459659;0.7352786064147949
01460421;_also_see;01244410;01244410;_also_see;01460421;01460421;_also_see;01624633;04781755;_derivationally_related_form;01460421;01460421;_derivationally_related_form;04781755;0.89665264;1;0.94940686;2;0.040498998;7;5.712776631356483;0.6082406044006348
02464693;_also_see;00724081;00724081;_also_see;02464693;02464693;_also_see;01996377;02464693;_also_see;01222360;02464693;_also_see;00958880;0.8719792;1;0.93545526;2;0.6832728;5;3.5627136114041003;0.7732226848602295
02464693;_also_see;00724081;02464693;_also_see;01996377;13929852;_derivationally_related_form;02464693;02464693;_also_see;01222360;02464693;_also_see;00958880;0.8719792;1;0.93545526;2;0.9690582;5;3.491600052151843;0.6297204494476318
02464693;_also_see;00724081;02464693;_also_see;01996377;00958880;_also_see;02464693;02464693;_also_see;01222360;02464693;_also_see;00958880;0.8719792;1;0.93545526;2;0.87340176;5;3.515508399286087;0.7574477195739746
02464693;_also_see;00724081;02464693;_also_see;01996377;02464693;_also_see;01222360;02464693;_also_see;00958880;05943066;_derivationally_related_form;02464693;0.8719792;1;0.93545526;2;0.95792615;5;3.4943825135040116;0.6492385864257812
