/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/07z2lx;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;8.901481;1;7.148304;6.670621;8.095658;1;0.47768307
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/0w7c;7.5022526;1;8.992483;8.649467;7.0374947;1;0.34301567
/m/0fm3b5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/06823p;/m/0fm3b5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0gpx6;6.2809153;1;8.460607;8.227842;6.075453;2;0.23276424
/m/0fbtbt;/award/award_category/nominees./award/award_nomination/nominated_for;/m/039fgy;/m/0fbtbt;/award/award_category/category_of;/m/0gcf2r;6.4939184;1;10.055119;9.821538;6.5292234;1;0.23358059
/m/0gs96;/award/award_category/winners./award/award_honor/ceremony;/m/05qb8vx;/m/0gs96;/award/award_category/category_of;/m/0g_w;6.3101845;1;9.782929;9.360971;6.3012643;1;0.42195797
/m/0257__;/award/award_category/winners./award/award_honor/ceremony;/m/02rjjll;/m/0257__;/award/award_category/category_of;/m/0c4ys;6.7829776;1;10.094127;9.641415;6.8565483;1;0.45271206
/m/01c92g;/award/award_category/winners./award/award_honor/ceremony;/m/01mhwk;/m/01c92g;/award/award_category/category_of;/m/0c4ys;6.2821083;1;9.169706;8.714914;6.3045096;1;0.45479202
/m/023vrq;/award/award_category/winners./award/award_honor/ceremony;/m/056878;/m/023vrq;/award/award_category/category_of;/m/0c4ys;6.769187;1;9.842548;9.388298;6.8059635;1;0.45425034
/m/0gq_d;/award/award_category/winners./award/award_honor/ceremony;/m/073hmq;/m/0gq_d;/award/award_category/category_of;/m/0g_w;6.531821;1;10.463314;10.052191;6.5175343;1;0.41112328
/m/03nc9d;/award/award_category/winners./award/award_honor/ceremony;/m/09n4nb;/m/03nc9d;/award/award_category/winners./award/award_honor/ceremony;/m/0gpjbt;6.9583216;1;7.3949165;7.039201;7.0471354;3;0.35571575
/m/02gx2k;/award/award_category/winners./award/award_honor/ceremony;/m/0gpjbt;/m/02gx2k;/award/award_category/winners./award/award_honor/ceremony;/m/02rjjll;7.1025667;1;7.571702;7.2131443;7.039897;2;0.3585577
/m/019bnn;/award/award_category/winners./award/award_honor/ceremony;/m/09n4nb;/m/019bnn;/award/award_category/category_of;/m/0c4ys;6.3691206;1;9.1770525;8.716473;5.9518447;3;0.46057987
/m/0gqzz;/award/award_category/winners./award/award_honor/ceremony;/m/04110lv;/m/0gqzz;/award/award_category/category_of;/m/0g_w;6.046577;1;8.453485;8.034549;5.8556232;1;0.41893578
/m/0bzkgg;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/01jc6q;/m/0bzkgg;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0jf1b;9.541166;1;8.003402;7.7530794;9.191953;1;0.25032234
/m/0bxs_d;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/015g28;/m/0bxs_d;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0bxtg;7.2913494;1;7.5186725;7.269824;6.6092114;2;0.24884844
/m/0f502;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09sb52;/m/0f502;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02bkdn;6.396144;1;5.665554;5.4720488;6.277611;1;0.19350529
/m/015bwt;/award/award_nominee/award_nominations./award/award_nomination/award;/m/01d38g;/m/015bwt;/award/award_nominee/award_nominations./award/award_nomination/award;/m/031b3h;7.0548377;1;8.899606;8.572332;6.5565395;2;0.32727337
/m/07xr3w;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gr0m;/m/07xr3w;/people/person/profession;/m/0dgd_;7.382904;1;8.291512;8.024046;6.749456;1;0.2674656
/m/05txrz;/award/award_nominee/award_nominations./award/award_nomination/award;/m/05zvj3m;/m/05txrz;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/06fpsx;6.5190883;1;9.227948;9.028311;6.484206;1;0.19963741
/m/02l48d;/award/ranked_item/appears_in_ranked_lists./award/ranking/list;/m/01ptsx;/m/02l48d;/award/ranked_item/appears_in_ranked_lists./award/ranking/list;/m/01pd60;8.875801;1;9.659399;9.290806;8.98085;1;0.36859322
/m/0d35y;/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed;/m/01t032;/m/0d35y;/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed;/m/0km3f;7.4895215;1;8.447623;8.056841;7.2408943;2;0.39078236
/m/05xvj;/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season;/m/027pwzc;/m/05xvj;/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season;/m/0285r5d;8.532684;1;8.963284;8.666995;8.497746;1;0.2962885
/m/01gb54;/business/business_operation/industry;/m/02vxn;/m/01gb54;/award/award_nominee/award_nominations./award/award_nomination/award;/m/05p1dby;7.7995787;1;7.371956;7.1325607;7.5766325;1;0.23939514
/m/027b43;/education/educational_institution/school_type;/m/05jxkf;/m/027b43;/common/topic/webpage./common/webpage/category;/m/08mbj5d;7.77092;1;8.875208;8.512198;7.6935406;1;0.36300945
/m/017y6l;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/02j62;/m/017y6l;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/04rjg;6.6778173;1;8.069052;7.7969513;6.240896;1;0.27210045
/m/09hgk;/education/educational_institution/students_graduates./education/education/student;/m/03f0324;/m/05ywg;/location/location/contains;/m/09hgk;6.0731497;1;10.199965;9.990147;5.3785963;2;0.20981789
/m/062z7;/education/field_of_study/students_majoring./education/education/major_field_of_study;/m/02j62;/m/062z7;/education/field_of_study/students_majoring./education/education/major_field_of_study;/m/03g3w;6.347962;1;6.8894186;6.634516;6.489946;2;0.25490284
/m/03cxsvl;/film/actor/film./film/performance/film;/m/0h1fktn;/m/07sgfsl;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/03cxsvl;8.6219225;1;8.945425;8.684523;8.383179;1;0.2609024
/m/06w2sn5;/film/actor/film./film/performance/special_performance_type;/m/01pb34;/m/06w2sn5;/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency;/m/09nqf;7.2799425;1;8.434809;7.991008;7.40971;1;0.44380093
/m/06rmdr;/film/film/costume_design_by;/m/06w33f8;/m/06rmdr;/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium;/m/029j_;7.3641977;1;8.868917;8.640309;7.0992827;1;0.22860813
/m/027m5wv;/film/film/executive_produced_by;/m/05hj_k;/m/027m5wv;/film/film/executive_produced_by;/m/06q8hf;8.726238;1;9.534597;8.91968;7.5831237;2;0.61491776
/m/0hmm7;/film/film/film_format;/m/0cj16;/m/0hmm7;/film/film/language;/m/02h40lc;7.883587;1;8.998497;8.596796;7.453425;2;0.40170097
/m/06kl78;/film/film/film_production_design_by;/m/03mdw3c;/m/06kl78;/film/film/written_by;/m/026fd;9.195056;1;11.465267;11.080023;9.583121;1;0.38524437
/m/03hkch7;/film/film/genre;/m/0219x_;/m/03hkch7;/film/film/genre;/m/07s9rl0;6.380606;1;8.123952;7.8819933;6.3152514;2;0.24195862
/m/01chpn;/film/film/genre;/m/01t_vv;/m/01chpn;/film/film/genre;/m/07s9rl0;6.6444573;1;7.7559586;7.504987;6.4492636;2;0.2509718
/m/048rn;/film/film/genre;/m/02kdv5l;/m/048rn;/film/film/estimated_budget./measurement_unit/dated_money_value/currency;/m/09nqf;8.695477;1;8.6167555;8.42733;6.8240805;2;0.18942547
/m/0418wg;/film/film/language;/m/02bjrlw;/m/0418wg;/film/film/language;/m/064_8sq;6.777109;1;7.5905514;7.2234893;6.120466;3;0.3670621
/m/048rn;/film/film/music;/m/01pr6q7;/m/048rn;/film/film/costume_design_by;/m/04vzv4;8.695477;1;10.763034;10.436338;7.8275633;1;0.32669544
/m/083skw;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09zzb8;/m/083skw;/film/film/estimated_budget./measurement_unit/dated_money_value/currency;/m/09nqf;6.2927628;1;8.675151;8.317383;6.2939515;1;0.35776806
/m/02fj8n;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/01vx2h;/m/02fj8n;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09vw2b7;6.751753;1;7.15715;6.8528166;6.719699;2;0.3043332
/m/031ldd;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02r96rf;/m/031ldd;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09zzb8;6.5291457;1;6.8825297;6.5447426;6.296614;2;0.33778715
/m/02xs6_;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02r96rf;/m/02xs6_;/film/film/country;/m/09c7w0;7.239138;1;8.413195;8.072504;7.040453;1;0.3406906
/m/02nczh;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09zzb8;/m/02nczh;/film/film/estimated_budget./measurement_unit/dated_money_value/currency;/m/09nqf;7.111788;1;8.28702;7.9292507;7.007599;1;0.357769
/m/023p33;/film/film/produced_by;/m/081nh;/m/023p33;/film/film/production_companies;/m/04rcl7;6.0418315;1;9.449712;9.172279;5.734827;1;0.27743244
/m/02c7k4;/film/film/production_companies;/m/01795t;/m/02c7k4;/film/film/production_companies;/m/0kk9v;8.379818;1;9.534721;9.1404295;8.290706;1;0.39429188
