00464513;_also_see;01430111;01430111;_also_see;00464513;;;;;;;;;;9.611465;6.012877;1;2
00583239;_also_see;00346991;00346991;_also_see;00583239;;;;;;;;;;9.626777;6.785879;1;1
00644372;_also_see;01688271;01688271;_also_see;00644372;;;;;;;;;;10.0760565;-1.3078941;1;40167
01896478;_also_see;00921014;00921014;_also_see;01896478;;;;;;;;;;9.713633;0.02637594;1;10113
02397637;_derivationally_related_form;00373544;00373544;_derivationally_related_form;02397637;;;;;;;;;;9.241494;5.3168774;1;4
01158872;_derivationally_related_form;00949134;00949134;_derivationally_related_form;01158872;;;;;;;;;;9.161069;6.3508296;1;2
06880664;_derivationally_related_form;00135285;00135285;_derivationally_related_form;06880664;;;;;;;;;;9.834575;7.4037213;1;1
06183899;_derivationally_related_form;10705615;10705615;_derivationally_related_form;06183899;;;;;;;;;;8.956778;3.7159953;1;14
01057034;_derivationally_related_form;01253379;01253379;_derivationally_related_form;01057034;;;;;;;;;;10.7962675;-1.0480664;1;34550
01602318;_derivationally_related_form;14002279;14002279;_derivationally_related_form;01602318;;;;;;;;;;9.942368;8.311613;1;1
03472232;_derivationally_related_form;00099721;00099721;_derivationally_related_form;03472232;;;;;;;;;;9.993754;7.2577214;1;1
01822724;_derivationally_related_form;13811900;01822724;_derivationally_related_form;10686073;;;;;;;;;;10.322002;10.807642;1;1
07270179;_derivationally_related_form;00508032;00508032;_derivationally_related_form;07270179;;;;;;;;;;9.2887335;5.093972;1;5
05148699;_derivationally_related_form;02495922;02495922;_derivationally_related_form;05148699;;;;;;;;;;9.436151;4.0940733;1;12
01754105;_derivationally_related_form;00113113;00113113;_derivationally_related_form;01754105;;;;;;;;;;9.097686;0.20158318;1;5367
01417451;_derivationally_related_form;00182406;00182406;_derivationally_related_form;01417451;;;;;;;;;;9.400383;0.9431207;1;503
04096848;_derivationally_related_form;01127075;04096848;_derivationally_related_form;01127215;;;;;;;;;;9.830207;9.971287;1;1
01628197;_derivationally_related_form;03433877;03433877;_derivationally_related_form;01628197;;;;;;;;;;9.991586;-0.1728927;1;15301
01031256;_derivationally_related_form;00318186;00318186;_derivationally_related_form;01031256;;;;;;;;;;9.457264;2.7056944;1;112
01687569;_derivationally_related_form;05844105;05844105;_derivationally_related_form;01687569;;;;;;;;;;9.408194;7.062677;1;1
01432474;_derivationally_related_form;05301908;05301908;_derivationally_related_form;01432474;;;;;;;;;;9.727437;6.9982276;1;1
09790482;_derivationally_related_form;00644583;00644583;_derivationally_related_form;09790482;;;;;;;;;;9.472306;5.4008846;1;2
11447851;_derivationally_related_form;01874875;01874875;_derivationally_related_form;11447851;;;;;;;;;;9.849248;5.79698;1;6
00093327;_derivationally_related_form;00068617;00068617;_derivationally_related_form;00093327;;;;;;;;;;9.900584;6.923343;1;2
03008207;_derivationally_related_form;14855724;14855724;_derivationally_related_form;03008207;;;;;;;;;;10.31653;-2.2584417;1;20393
06203758;_derivationally_related_form;10502950;10502950;_derivationally_related_form;06203758;;;;;;;;;;10.707439;3.432344;1;6
