00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_also_see;01925372;9.611472;1;10.525589;1;8.602606;2;1.872470726684156
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_derivationally_related_form;04821277;9.611472;1;10.525589;1;9.503809;1;0.7353191795727096
00464513;_also_see;01430111;01430111;_also_see;00464513;04821277;_derivationally_related_form;00464513;9.611472;1;10.525589;1;9.505066;1;0.7350744748891282
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;9.527489;1;0.7306849072486122
00464513;_also_see;01430111;01430111;_also_see;00464513;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;9.528309;1;0.7305234819796943
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_derivationally_related_form;02753642;9.611472;1;10.525589;1;9.564293;1;0.7233812271850735
00464513;_also_see;01430111;01430111;_also_see;00464513;02753642;_derivationally_related_form;00464513;9.611472;1;10.525589;1;9.565044;1;0.7232308271009512
00464513;_also_see;01430111;00464513;_also_see;01925372;00464513;_derivationally_related_form;04821277;9.611472;1;10.525589;1;10.458237;1;0.5168317113594296
00464513;_also_see;01430111;00464513;_also_see;01925372;04821277;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.459167;1;0.516599513055062
00464513;_also_see;01430111;00464513;_also_see;01925372;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;10.502004;1;0.5058960565670073
00464513;_also_see;01430111;00464513;_also_see;01925372;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.502852;1;0.5056838924887972
00464513;_also_see;01430111;00464513;_also_see;01925372;00464513;_derivationally_related_form;02753642;9.611472;1;10.525589;1;10.507027;1;0.5046404459818771
00464513;_also_see;01430111;00464513;_also_see;01925372;02753642;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.507683;1;0.504476427634836
00464513;_also_see;01430111;00464513;_derivationally_related_form;04821277;04821277;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.688058;1;0.45947188209631046
00464513;_also_see;01430111;00464513;_derivationally_related_form;04821277;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;10.784896;1;0.43553409327375553
00464513;_also_see;01430111;00464513;_derivationally_related_form;04821277;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.785546;1;0.4353742015038756
00464513;_also_see;01430111;04821277;_derivationally_related_form;00464513;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;10.785596;1;0.4353620108936088
00464513;_also_see;01430111;04821277;_derivationally_related_form;00464513;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.786136;1;0.43522932584749663
00464513;_also_see;01430111;00464513;_derivationally_related_form;04821277;00464513;_derivationally_related_form;02753642;9.611472;1;10.525589;1;10.800529;1;0.43169485010284636
00464513;_also_see;01430111;00464513;_derivationally_related_form;04821277;02753642;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.8010235;1;0.4315734242359749
00464513;_also_see;01430111;04821277;_derivationally_related_form;00464513;00464513;_derivationally_related_form;02753642;9.611472;1;10.525589;1;10.801208;1;0.43152827182004283
00464513;_also_see;01430111;04821277;_derivationally_related_form;00464513;02753642;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.801666;1;0.4314157466599022
00464513;_also_see;01430111;04745932;_derivationally_related_form;00464513;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;10.734494;1;0.4479628054468489
00464513;_also_see;01430111;00464513;_derivationally_related_form;02753642;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;10.824026;1;0.4259395869318211
00464513;_also_see;01430111;02753642;_derivationally_related_form;00464513;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;10.823983;1;0.42595008041293725
00464513;_also_see;01430111;00464513;_derivationally_related_form;02753642;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.824074;1;0.42592792758659126
00464513;_also_see;01430111;02753642;_derivationally_related_form;00464513;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.824841;1;0.42574045663406407
00464513;_also_see;01430111;02753642;_derivationally_related_form;00464513;00464513;_derivationally_related_form;02753642;9.611472;1;10.525589;1;10.792584;1;0.4336448607587267
00583239;_also_see;00346991;00583239;_also_see;02290998;00583239;_also_see;00958880;9.626781;1;10.425683;1;10.482999;3;2.485674964783789
00583239;_also_see;00346991;00583239;_also_see;02290998;00583239;_also_see;02505716;9.626781;1;10.425683;1;10.519657;3;2.4765237459203484
00583239;_also_see;00346991;00583239;_also_see;02505716;00583239;_also_see;00958880;9.626781;1;10.425683;1;10.722898;3;2.4262385606332306
00583239;_also_see;00346991;00346991;_also_see;00583239;00583239;_also_see;02290998;9.626781;1;10.425683;1;9.277078;2;1.759256085635192
00583239;_also_see;00346991;00346991;_also_see;00583239;00583239;_also_see;00958880;9.626781;1;10.425683;1;9.638204;2;1.687289852946984
00583239;_also_see;00346991;00346991;_also_see;00583239;00583239;_also_see;02505716;9.626781;1;10.425683;1;9.701798;2;1.6734618543736492
00583239;_also_see;00346991;02290998;_also_see;00583239;00583239;_also_see;02290998;9.626781;1;10.425683;1;10.114559;2;1.5771595559412404
00583239;_also_see;00346991;00583239;_also_see;02290998;00958880;_also_see;00583239;9.626781;1;10.425683;1;10.527038;2;1.4746830194681169
00583239;_also_see;00346991;02290998;_also_see;00583239;00583239;_also_see;00958880;9.626781;1;10.425683;1;10.532155;2;1.4734071134658226
00583239;_also_see;00346991;00583239;_also_see;02290998;02505716;_also_see;00583239;9.626781;1;10.425683;1;10.566477;2;1.4648595794788775
00583239;_also_see;00346991;02290998;_also_see;00583239;00583239;_also_see;02505716;9.626781;1;10.425683;1;10.570414;2;1.463880385624454
00583239;_also_see;00346991;00958880;_also_see;00583239;00583239;_also_see;00958880;9.626781;1;10.425683;1;10.580631;1;0.4613402587608529
00583239;_also_see;00346991;02505716;_also_see;00583239;00583239;_also_see;00958880;9.626781;1;10.425683;1;10.763088;2;1.4164399212195347
00583239;_also_see;00346991;00583239;_also_see;02505716;00958880;_also_see;00583239;9.626781;1;10.425683;1;10.765522;2;1.4158485908823122
00583239;_also_see;00346991;00583239;_also_see;02505716;02505716;_also_see;00583239;9.626781;1;10.425683;1;10.726712;1;0.425305904690182
00583239;_also_see;00346991;00346991;_also_see;00583239;02290998;_also_see;00583239;9.626781;1;10.425683;1;9.31889;1;0.7515308195635829
00583239;_also_see;00346991;00346991;_also_see;00583239;00958880;_also_see;00583239;9.626781;1;10.425683;1;9.687707;1;0.6765531209467932
00583239;_also_see;00346991;00346991;_also_see;00583239;02505716;_also_see;00583239;9.626781;1;10.425683;1;9.742381;1;0.6644752541093362
00583239;_also_see;00346991;02290998;_also_see;00583239;00958880;_also_see;00583239;9.626781;1;10.425683;1;10.567944;1;0.46449472179157125
00583239;_also_see;00346991;02290998;_also_see;00583239;02505716;_also_see;00583239;9.626781;1;10.425683;1;10.605115;1;0.45526198820564423
00583239;_also_see;00346991;02505716;_also_see;00583239;00958880;_also_see;00583239;9.626781;1;10.425683;1;10.800547;1;0.4073663232494955
00644372;_also_see;01688271;01688271;_also_see;00644372;00644372;_also_see;01866535;10.076051;1;11.067247;1;9.192612;2;1.8669937555376017
00644372;_also_see;01688271;01866535;_also_see;00644372;00644372;_also_see;01866535;10.076051;1;11.067247;1;11.945374;1;0.2935662382590369
