00464962;_also_see;01430847;00464962;_also_see;05965586;04785669;_derivationally_related_form;01430847;23.872168396282703;4.101810273132274
00464962;_also_see;01430847;00464962;_also_see;08168978;04785669;_derivationally_related_form;01430847;5.395520629318053;4.101810273132274
00464962;_also_see;01430847;00464962;_also_see;11011398;04785669;_derivationally_related_form;01430847;10.36627303179768;4.101810273132274
00464962;_also_see;01430847;00464962;_also_see;10604275;04785669;_derivationally_related_form;01430847;0.562929450822621;4.101810273132274
00464962;_also_see;01430847;00464962;_also_see;05245192;04785669;_derivationally_related_form;01430847;0.3588993733695951;4.101810273132274
00464962;_also_see;01430847;00464962;_also_see;01910252;04785669;_derivationally_related_form;01430847;-4.018011607719579;4.101810273132274
00464962;_also_see;01430847;00464962;_also_see;12059479;04785669;_derivationally_related_form;01430847;6.021316942121125;4.101810273132274
00464962;_also_see;01430847;00464962;_also_see;02197048;04785669;_derivationally_related_form;01430847;-42.814158197523675;4.101810273132274
00464962;_also_see;01430847;00464962;_also_see;00383952;04785669;_derivationally_related_form;01430847;2.749917216145747;4.101810273132274
00464962;_also_see;01430847;00464962;_also_see;10915025;04785669;_derivationally_related_form;01430847;38.523247496708464;4.101810273132274
00464962;_also_see;01430847;00464962;_also_see;05965586;01926376;_also_see;01430847;5.5762766890957405;-0.4407914700052765
00464962;_also_see;01430847;00464962;_also_see;08168978;01926376;_also_see;01430847;1.1674436081091422;-0.4407914700052765
00464962;_also_see;01430847;00464962;_also_see;11011398;01926376;_also_see;01430847;-5.5113355369955075;-0.4407914700052765
00464962;_also_see;01430847;00464962;_also_see;10604275;01926376;_also_see;01430847;1.7408645578778423;-0.4407914700052765
00464962;_also_see;01430847;00464962;_also_see;05245192;01926376;_also_see;01430847;-4.468184790372357;-0.4407914700052765
00464962;_also_see;01430847;00464962;_also_see;01910252;01926376;_also_see;01430847;-0.3706544332108752;-0.4407914700052765
00464962;_also_see;01430847;00464962;_also_see;12059479;01926376;_also_see;01430847;-0.39733709654242816;-0.4407914700052765
00464962;_also_see;01430847;00464962;_also_see;02197048;01926376;_also_see;01430847;-2.0911081012271655;-0.4407914700052765
00464962;_also_see;01430847;00464962;_also_see;00383952;01926376;_also_see;01430847;-0.11207351713048286;-0.4407914700052765
00464962;_also_see;01430847;00464962;_also_see;10915025;01926376;_also_see;01430847;0.058193920343326266;-0.4407914700052765
00464962;_also_see;01430847;05965586;_also_see;01430847;06608977;_derivationally_related_form;00464962;-2528.2017199646293;-258.67938733112544
00464962;_also_see;01430847;08168978;_also_see;01430847;06608977;_derivationally_related_form;00464962;-6.526940490119966;-258.67938733112544
00464962;_also_see;01430847;11011398;_also_see;01430847;06608977;_derivationally_related_form;00464962;0.5656630027608784;-258.67938733112544
00464962;_also_see;01430847;10604275;_also_see;01430847;06608977;_derivationally_related_form;00464962;9.748937779440348;-258.67938733112544
00464962;_also_see;01430847;05245192;_also_see;01430847;06608977;_derivationally_related_form;00464962;-10.440188699202109;-258.67938733112544
00464962;_also_see;01430847;01910252;_also_see;01430847;06608977;_derivationally_related_form;00464962;13.641347932511852;-258.67938733112544
00464962;_also_see;01430847;12059479;_also_see;01430847;06608977;_derivationally_related_form;00464962;1.1018865970500948;-258.67938733112544
00464962;_also_see;01430847;02197048;_also_see;01430847;06608977;_derivationally_related_form;00464962;0.6369640077586276;-258.67938733112544
00464962;_also_see;01430847;00383952;_also_see;01430847;06608977;_derivationally_related_form;00464962;-7.595136032196603;-258.67938733112544
00464962;_also_see;01430847;10915025;_also_see;01430847;06608977;_derivationally_related_form;00464962;-59.724687444628636;-258.67938733112544
00464962;_also_see;01430847;05965586;_also_see;01430847;01926376;_also_see;00464962;-4.609182064548589;-0.7690080473496377
00464962;_also_see;01430847;08168978;_also_see;01430847;01926376;_also_see;00464962;14.061939203543632;-0.7690080473496377
00464962;_also_see;01430847;11011398;_also_see;01430847;01926376;_also_see;00464962;-7.08344939604361;-0.7690080473496377
00464962;_also_see;01430847;10604275;_also_see;01430847;01926376;_also_see;00464962;0.2742329296663828;-0.7690080473496377
00464962;_also_see;01430847;05245192;_also_see;01430847;01926376;_also_see;00464962;-7.300886710188161;-0.7690080473496377
00464962;_also_see;01430847;01910252;_also_see;01430847;01926376;_also_see;00464962;-5.133353258144968;-0.7690080473496377
00464962;_also_see;01430847;12059479;_also_see;01430847;01926376;_also_see;00464962;0.307778198475535;-0.7690080473496377
00464962;_also_see;01430847;02197048;_also_see;01430847;01926376;_also_see;00464962;3.723072485137857;-0.7690080473496377
00464962;_also_see;01430847;00383952;_also_see;01430847;01926376;_also_see;00464962;-2.2271323420625198;-0.7690080473496377
00464962;_also_see;01430847;10915025;_also_see;01430847;01926376;_also_see;00464962;0.29690048066806374;-0.7690080473496377
00464962;_also_see;01430847;05965586;_also_see;01430847;01430847;_also_see;00464962;2.0196868178715857;1.9213144808584381
00464962;_also_see;01430847;08168978;_also_see;01430847;01430847;_also_see;00464962;1.9424576006522338;1.9213144808584381
00464962;_also_see;01430847;11011398;_also_see;01430847;01430847;_also_see;00464962;3.019062043591414;1.9213144808584381
00464962;_also_see;01430847;10604275;_also_see;01430847;01430847;_also_see;00464962;1.5047904772769982;1.9213144808584381
00464962;_also_see;01430847;05245192;_also_see;01430847;01430847;_also_see;00464962;1.8469045292166686;1.9213144808584381
00464962;_also_see;01430847;01910252;_also_see;01430847;01430847;_also_see;00464962;1.7783061209082924;1.9213144808584381
00464962;_also_see;01430847;12059479;_also_see;01430847;01430847;_also_see;00464962;1.519736920684415;1.9213144808584381
00464962;_also_see;01430847;02197048;_also_see;01430847;01430847;_also_see;00464962;1.8394951284300918;1.9213144808584381
00464962;_also_see;01430847;00383952;_also_see;01430847;01430847;_also_see;00464962;2.0460089344552257;1.9213144808584381
00464962;_also_see;01430847;10915025;_also_see;01430847;01430847;_also_see;00464962;1.6966962354974564;1.9213144808584381
00464962;_also_see;01430847;05965586;_also_see;01430847;14418103;_derivationally_related_form;00464962;3.3763064664999396;-123.69271688719871
00464962;_also_see;01430847;08168978;_also_see;01430847;14418103;_derivationally_related_form;00464962;-1.2500812784327522;-123.69271688719871
00464962;_also_see;01430847;11011398;_also_see;01430847;14418103;_derivationally_related_form;00464962;4.6108691549199605;-123.69271688719871
00464962;_also_see;01430847;10604275;_also_see;01430847;14418103;_derivationally_related_form;00464962;-1272.0413956528841;-123.69271688719871
00464962;_also_see;01430847;05245192;_also_see;01430847;14418103;_derivationally_related_form;00464962;38.62648537998308;-123.69271688719871
00464962;_also_see;01430847;01910252;_also_see;01430847;14418103;_derivationally_related_form;00464962;11.356957319989782;-123.69271688719871
00464962;_also_see;01430847;12059479;_also_see;01430847;14418103;_derivationally_related_form;00464962;-10.519767071393987;-123.69271688719871
00464962;_also_see;01430847;02197048;_also_see;01430847;14418103;_derivationally_related_form;00464962;-17.468300107199493;-123.69271688719871
00464962;_also_see;01430847;00383952;_also_see;01430847;14418103;_derivationally_related_form;00464962;1.431954503077;-123.69271688719871
