14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14399116;_has_part;14545045;11.203501;1;12.57848;1;9.677365;1;0.9479015013561365;0.2453007698059082
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14545045;_part_of;14399116;11.203501;1;12.57848;1;9.69108;1;0.9472200312846768;0.245711088180542
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14545045;_hypernym;14544672;11.203501;1;12.57848;1;9.917113;1;0.9347081097880435;0.24600696563720703
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14544672;_hyponym;14545045;11.203501;1;12.57848;1;9.922523;1;0.9343772127191065;0.24603986740112305
14545045;_derivationally_related_form;03054551;14399116;_has_part;14545045;14545045;_part_of;14399116;11.203501;1;12.57848;1;12.673215;1;0.47633391072607045;0.24242234230041504
14545045;_derivationally_related_form;03054551;14399116;_has_part;14545045;14545045;_hypernym;14544672;11.203501;1;12.57848;1;13.092834;1;0.3741732369681995;0.24547314643859863
14545045;_derivationally_related_form;03054551;14399116;_has_part;14545045;14544672;_hyponym;14545045;11.203501;1;12.57848;1;13.094605;1;0.3737586248762568;0.24469518661499023
14545045;_derivationally_related_form;03054551;14545045;_part_of;14399116;14545045;_hypernym;14544672;11.203501;1;12.57848;1;13.095723;1;0.3734970479940005;0.24713516235351562
14545045;_derivationally_related_form;03054551;14545045;_part_of;14399116;14544672;_hyponym;14545045;11.203501;1;12.57848;1;13.099429;1;0.3726302675098857;0.24840736389160156
14545045;_derivationally_related_form;03054551;14544672;_hyponym;14545045;14545045;_hypernym;14544672;11.203501;1;12.57848;1;12.91545;1;0.41654560750502534;0.24377179145812988
07367548;_derivationally_related_form;00334186;00334186;_derivationally_related_form;07367548;07367708;_hypernym;07367548;10.465568;1;12.413422;1;8.757027;1;0.9748247160416134;0.250032901763916
07367548;_derivationally_related_form;00334186;00334186;_derivationally_related_form;07367548;07367548;_hyponym;07367708;10.465568;1;12.413422;1;8.75574;1;0.974856269551237;0.24485111236572266
07367548;_derivationally_related_form;00334186;00334186;_derivationally_related_form;07367548;07331400;_hyponym;07367548;10.465568;1;12.413422;1;9.195369;1;0.9615080150351559;0.25088000297546387
