/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/03z509;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gkts9;9.9463005;1;10.329861;10.260436;8.285418;1;0.06942463
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/01p7yb;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bfvw2;9.178026;1;9.970932;9.8865795;6.0078588;111;0.08435249
/m/02f72_;/award/award_category/nominees./award/award_nomination/award_nominee;/m/07r1_;/m/07r1_;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02f72_;9.592404;1;10.416248;10.3466;8.56896;1;0.06964874
/m/09sdmz;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01swck;/m/01swck;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09sdmz;8.82021;1;10.197321;10.106495;5.4862933;109;0.09082603
/m/05b1610;/award/award_category/nominees./award/award_nomination/nominated_for;/m/026n4h6;/m/026n4h6;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/05b1610;9.224213;1;9.46006;9.397642;7.965662;1;0.06241798
/m/05zvj3m;/award/award_category/nominees./award/award_nomination/nominated_for;/m/034qzw;/m/034qzw;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/05zvj3m;8.671166;1;9.409195;9.334482;6.3175287;8;0.07471275
/m/05b4l5x;/award/award_category/winners./award/award_honor/award_winner;/m/01yf85;/m/01yf85;/award/award_winner/awards_won./award/award_honor/award;/m/05b4l5x;10.077408;1;10.993593;10.899143;7.919592;6;0.09445
/m/099jhq;/award/award_category/winners./award/award_honor/award_winner;/m/017149;/m/017149;/award/award_winner/awards_won./award/award_honor/award;/m/099jhq;10.313468;1;10.679094;10.578125;7.478503;21;0.10096931
/m/02z1nbg;/award/award_category/winners./award/award_honor/honored_for;/m/0kvb6p;/m/0kvb6p;/award/award_winning_work/awards_won./award/award_honor/award;/m/02z1nbg;10.490055;1;10.934704;10.845139;4.461389;344;0.08956528
/m/0jzphpx;/award/award_ceremony/awards_presented./award/award_honor/award;/m/02wh75;/m/02wh75;/award/award_category/winners./award/award_honor/ceremony;/m/0jzphpx;7.6108775;1;9.053387;8.9962845;6.988354;1;0.0571022
/m/034hzj;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/02pqp12;/m/02pqp12;/award/award_category/nominees./award/award_nomination/nominated_for;/m/034hzj;8.453074;1;8.918707;8.816729;6.643863;1;0.1019783
/m/0k5g9;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gq_v;/m/0gq_v;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0k5g9;8.8660755;1;8.290867;8.190248;6.9639735;1;0.10061932
/m/060v34;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/046b0s;/m/046b0s;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/060v34;10.926276;1;12.064643;11.951054;7.4088974;2;0.11358929
/m/022yb4;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bdw6t;/m/0bdw6t;/award/award_category/nominees./award/award_nomination/award_nominee;/m/022yb4;9.816152;1;9.953776;9.846725;6.9727473;1;0.1070509
/m/0h32q;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0cqgl9;/m/0cqgl9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/0h32q;9.522532;1;10.258972;10.156055;7.9711814;1;0.10291672
/m/01hxs4;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qrn4;/m/09qrn4;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01hxs4;9.444463;1;10.109382;10.002095;6.2943964;8;0.10728645
/m/03wd5tk;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/0c0tzp;/m/0c0tzp;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/03wd5tk;10.296023;1;11.239084;11.159144;8.88966;1;0.07993984
/m/016gr2;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/018db8;/m/018db8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/016gr2;8.247479;1;9.442796;9.350167;5.077778;7;0.09262848
/m/01gvyp;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/030p35;/m/030p35;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/01gvyp;11.383417;1;12.405642;12.310782;3.9784794;50;0.09485912
/m/06mn7;/award/award_winner/awards_won./award/award_honor/award;/m/040njc;/m/040njc;/award/award_category/winners./award/award_honor/award_winner;/m/06mn7;9.970872;1;10.236222;10.115332;8.420424;1;0.12089062
/m/05cj4r;/award/award_winner/awards_won./award/award_honor/award;/m/0bfvw2;/m/0bfvw2;/award/award_category/winners./award/award_honor/award_winner;/m/05cj4r;10.0549965;1;11.206081;11.086341;8.403025;3;0.11974049
/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0kryqm;9.392545;1;10.35302;10.296019;8.796255;1;0.05700111
/m/05lb65;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0308kx;/m/0308kx;/award/award_winner/awards_won./award/award_honor/award_winner;/m/05lb65;9.744666;1;10.468182;10.407259;8.252269;1;0.06092262
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02q3bb;9.972874;1;11.248648;11.184285;8.965284;1;0.06436253
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0bhvtc;11.661485;1;10.922423;10.815096;6.7657757;15;0.10732746
/m/0136g9;/award/award_winner/awards_won./award/award_honor/ceremony;/m/0gx_st;/m/0gx_st;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0136g9;11.777479;1;11.5188265;11.408262;5.1237326;27;0.11056423
/m/025st2z;/award/award_winner/awards_won./award/award_honor/honored_for;/m/01b65l;/m/01b65l;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/025st2z;13.264959;1;12.751797;12.668922;12.186656;1;0.0828743
/m/01srq2;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/09d5d5;/m/09d5d5;/award/award_winner/awards_won./award/award_honor/honored_for;/m/01srq2;11.3448305;1;12.525114;12.412783;9.925007;1;0.11233139
/m/02qd04y;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/04dz_y7;/award/award_winner/awards_won./award/award_honor/honored_for;/m/02qd04y;11.075053;1;13.167892;13.082952;10.410814;2;0.08494091
/m/01ptsx;/award/ranked_list/ranked_list_items./award/ranking/item;/m/03y7ml;/m/01ptsx;/award/ranked_list/ranked_list_items./award/ranking/item;/m/060ppp;12.376985;1;13.833928;13.780938;13.049554;1;0.05298996
/m/0fqxw;/base/aareas/schema/administrative_area/administrative_children;/m/05g2b;/m/05g2b;/base/aareas/schema/administrative_area/administrative_parent;/m/0fqxw;17.324652;1;16.634382;16.560577;13.676255;1;0.07380486
/m/04q42;/base/aareas/schema/administrative_area/administrative_parent;/m/059j2;/m/059j2;/base/aareas/schema/administrative_area/administrative_children;/m/04q42;15.3357525;1;16.856102;16.772293;14.662599;1;0.0838089
/m/029q_y;/base/popstra/celebrity/friendship./base/popstra/friendship/participant;/m/0151w_;/m/0151w_;/base/popstra/celebrity/friendship./base/popstra/friendship/participant;/m/029q_y;10.693125;1;11.848575;11.698717;5.11216;125;0.14985752
/m/016lj_;/broadcast/artist/content;/m/04y652m;/m/016lj_;/music/artist/genre;/m/03lty;14.641731;1;12.259523;12.221345;10.403703;1;0.03817844
/m/01n073;/business/employer/employees./business/employment_tenure/title;/m/05_wyz;/m/05_wyz;/business/job_title/people_with_this_title./business/employment_tenure/company;/m/01n073;12.163898;1;11.39163;11.310665;10.757289;1;0.08096504
/m/02md_2;/business/job_title/people_with_this_title./business/employment_tenure/company;/m/0175rc;/m/02md_2;/business/job_title/people_with_this_title./business/employment_tenure/company;/m/01l3wr;10.742045;1;12.42027;12.371511;11.101123;2;0.04875851
/m/0bkj86;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tds;/m/07tds;/education/educational_institution/students_graduates./education/education/degree;/m/0bkj86;10.029469;1;10.1020355;10.040067;8.491766;3;0.0619688
/m/0234_c;/education/educational_institution/students_graduates./education/education/student;/m/01dy7j;/m/01dy7j;/people/person/education./education/education/institution;/m/0234_c;13.856965;1;14.790358;14.689281;6.271497;266;0.10107613
/m/06q83;/education/field_of_study/students_majoring./education/education/degree;/m/02h4rq6;/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/major_field_of_study;/m/06q83;12.198326;1;9.134184;9.081217;10.427914;1;0.05296707
/m/0h5k;/education/field_of_study/students_majoring./education/education/institution;/m/07vk2;/m/07vk2;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/0h5k;11.950988;1;12.012051;11.933151;7.2880707;95;0.07889938
/m/03g3w;/education/field_of_study/students_majoring./education/education/institution;/m/01swxv;/m/01swxv;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/03g3w;10.529103;1;11.060425;10.992561;7.146866;87;0.06786346
