mickey_daniels;actedin;the_big_show_(1923_film);juan_carlos_unzué;actedin;the_big_show_(1923_film);juan_carlos_unzué;actedin;july_days_(film);;;;;;;;;;2.4192975615733303e-05;0.002123621990904212;9123;27
mickey_daniels;actedin;the_big_show_(1923_film);the_linguini_incident;actedin;the_big_show_(1923_film);the_linguini_incident;actedin;july_days_(film);;;;;;;;;;0.00026080760289914906;0.01350695826113224;1797;12
mickey_daniels;actedin;the_big_show_(1923_film);bretislaus_i_duke_of_bohemia;actedin;the_big_show_(1923_film);bretislaus_i_duke_of_bohemia;actedin;july_days_(film);;;;;;;;;;5.85257621423807e-05;0.009666363708674908;2901;9
mickey_daniels;actedin;the_big_show_(1923_film);george_albert_wells;actedin;the_big_show_(1923_film);george_albert_wells;actedin;july_days_(film);;;;;;;;;;3.879232099279761e-05;0.006496937479823828;6947;10
mickey_daniels;actedin;the_big_show_(1923_film);luis_milla;actedin;the_big_show_(1923_film);luis_milla;actedin;july_days_(film);;;;;;;;;;6.468168066930957e-06;0.002548151183873415;41056;21
mickey_daniels;actedin;the_big_show_(1923_film);stéphane_noro;actedin;the_big_show_(1923_film);stéphane_noro;actedin;july_days_(film);;;;;;;;;;3.528618981363252e-05;0.0006488962098956108;7243;195
mickey_daniels;actedin;the_big_show_(1923_film);ramires;actedin;the_big_show_(1923_film);ramires;actedin;july_days_(film);;;;;;;;;;3.559387550922111e-05;0.004173784516751766;7064;20
mickey_daniels;actedin;the_big_show_(1923_film);roman_vorobyov;actedin;the_big_show_(1923_film);roman_vorobyov;actedin;july_days_(film);;;;;;;;;;0.00013823405606672168;0.001380528905428946;2700;71
mickey_daniels;actedin;the_big_show_(1923_film);bankstown;actedin;the_big_show_(1923_film);bankstown;actedin;july_days_(film);;;;;;;;;;5.677305307472125e-05;0.0024999824818223715;5147;33
mickey_daniels;actedin;the_big_show_(1923_film);massimo_paci;actedin;the_big_show_(1923_film);massimo_paci;actedin;july_days_(film);;;;;;;;;;6.02762384005473e-06;0.0009886500192806125;41940;60
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;gabrielle_(singer);haswonprize;albert_lasker_award_for_basic_medical_research;gabrielle_(singer);haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;0.00012997232261113822;0.033281680196523666;384;3
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;nduka_ozokwo;haswonprize;albert_lasker_award_for_basic_medical_research;nduka_ozokwo;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;7.052780711092055e-05;0.030591685324907303;2314;8
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;shemiranat_county;haswonprize;albert_lasker_award_for_basic_medical_research;shemiranat_county;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;7.475278380297823e-06;0.04624949023127556;61413;3
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;carlos_garcía_badías;haswonprize;albert_lasker_award_for_basic_medical_research;carlos_garcía_badías;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;0.022981712594628334;0.021772339940071106;17;15
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;david_beresford;haswonprize;albert_lasker_award_for_basic_medical_research;david_beresford;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;0.013267899863421917;0.07761669158935547;16;6
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;pl/pogoń_staszów;haswonprize;albert_lasker_award_for_basic_medical_research;pl/pogoń_staszów;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;4.103220817341935e-06;0.033572692424058914;57195;11
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;lev_mantula;haswonprize;albert_lasker_award_for_basic_medical_research;lev_mantula;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;1.1939747309952509e-05;0.009783950634300709;32319;18
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;alberto_bigon;haswonprize;albert_lasker_award_for_basic_medical_research;alberto_bigon;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;0.00036766420817002654;0.019345637410879135;405;17
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;edson_cholbi_nascimento;haswonprize;albert_lasker_award_for_basic_medical_research;edson_cholbi_nascimento;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;1.219168734678533e-05;0.02453136444091797;27390;7
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;phil_barber;haswonprize;albert_lasker_award_for_basic_medical_research;phil_barber;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;4.062106381752528e-05;0.0016470827395096421;11303;71
rekha;haswonprize;filmfare_awards;itamar_batista_da_silva;haswonprize;filmfare_awards;itamar_batista_da_silva;actedin;ganga_ki_saugandh;;;;;;;;;;0.006056068930774927;0.019379016011953354;60;27
rekha;haswonprize;filmfare_awards;adrián_lucero;haswonprize;filmfare_awards;adrián_lucero;actedin;ganga_ki_saugandh;;;;;;;;;;0.020478444173932076;7.934652239782736e-05;12;2619
rekha;haswonprize;filmfare_awards;álvaro_misael_alfaro;haswonprize;filmfare_awards;álvaro_misael_alfaro;actedin;ganga_ki_saugandh;;;;;;;;;;0.052284833043813705;0.17997123301029205;13;11
rekha;haswonprize;filmfare_awards;andy_thomas_(footballer_born_1977);haswonprize;filmfare_awards;andy_thomas_(footballer_born_1977);actedin;ganga_ki_saugandh;;;;;;;;;;4.906757385469973e-05;0.07538958638906479;4726;4
rekha;haswonprize;filmfare_awards;psm_makassar;haswonprize;filmfare_awards;psm_makassar;actedin;ganga_ki_saugandh;;;;;;;;;;8.116749086184427e-07;0.00011717169400071725;59652;1570
rekha;haswonprize;filmfare_awards;flemming_nielsen;haswonprize;filmfare_awards;flemming_nielsen;actedin;ganga_ki_saugandh;;;;;;;;;;0.0012955187121406198;0.010021430440247059;69;15
rekha;haswonprize;filmfare_awards;jamie_murphy_(footballer_born_1989);haswonprize;filmfare_awards;jamie_murphy_(footballer_born_1989);actedin;ganga_ki_saugandh;;;;;;;;;;0.0001046468096319586;0.014170313253998756;1153;18
rekha;haswonprize;filmfare_awards;jeroen_verhoeven;haswonprize;filmfare_awards;jeroen_verhoeven;actedin;ganga_ki_saugandh;;;;;;;;;;5.110332858748734e-05;0.040438808500766754;3014;8
rekha;haswonprize;filmfare_awards;emmitsburg_maryland;haswonprize;filmfare_awards;emmitsburg_maryland;actedin;ganga_ki_saugandh;;;;;;;;;;0.00237568118609488;0.0023853296879678965;50;56
rekha;haswonprize;filmfare_awards;emperor_tenmu;haswonprize;filmfare_awards;emperor_tenmu;actedin;ganga_ki_saugandh;;;;;;;;;;0.0005345267709344625;0.038441844284534454;111;1
miklós_gaál;isaffiliatedto;c.s._marítimo;freddie_bartholomew;isaffiliatedto;c.s._marítimo;freddie_bartholomew;playsfor;c.s._marítimo;;;;;;;;;;5.817561259391368e-07;0.9761804938316345;114513;1
