00464962;_also_see;01430847;05965586;_also_see;01430847;01430847;_also_see;00464962;-0.12229281;18323;[-0.01949653];[0.55660594];[0.5761025];0.5761024951934814
00464962;_also_see;01430847;08168978;_also_see;01430847;01430847;_also_see;00464962;-0.014627613;23809;[0.0592649];[0.6353674];[0.5761025];0.5761024951934814
00464962;_also_see;01430847;11011398;_also_see;01430847;01430847;_also_see;00464962;-0.74454606;35245;[-0.70261925];[-0.12651667];[0.5761026];0.5761024951934814
00464962;_also_see;01430847;10604275;_also_see;01430847;01430847;_also_see;00464962;0.847549;715;[0.6836123];[1.2597148];[0.57610255];0.5761024951934814
00464962;_also_see;01430847;05245192;_also_see;01430847;01430847;_also_see;00464962;0.31486988;7755;[0.16617101];[0.74227345];[0.57610244];0.5761024951934814
00464962;_also_see;01430847;01910252;_also_see;01430847;01430847;_also_see;00464962;0.33850217;6921;[0.25063986];[0.8267424];[0.57610255];0.5761024951934814
00464962;_also_see;01430847;12059479;_also_see;01430847;01430847;_also_see;00464962;0.74226296;1050;[0.65442705];[1.2305294];[0.5761024];0.5761024951934814
00464962;_also_see;01430847;02197048;_also_see;01430847;01430847;_also_see;00464962;0.3696902;5680;[0.17495476];[0.75105727];[0.5761025];0.5761024951934814
00464962;_also_see;01430847;00383952;_also_see;01430847;01430847;_also_see;00464962;0.09247051;15463;[-0.04498285];[0.5311196];[0.57610244];0.5761024951934814
00464962;_also_see;01430847;10915025;_also_see;01430847;01430847;_also_see;00464962;0.2992313;6432;[0.3614005];[0.937503];[0.5761025];0.5761024951934814
00464962;_also_see;01430847;05965586;_also_see;01430847;00464962;_also_see;01926376;-0.12229281;18323;[-0.30085152];[0.11886501];[0.41971654];0.41971647143363955
00464962;_also_see;01430847;08168978;_also_see;01430847;00464962;_also_see;01926376;-0.014627613;23809;[-0.33116025];[0.08855627];[0.41971654];0.41971647143363955
00464962;_also_see;01430847;11011398;_also_see;01430847;00464962;_also_see;01926376;-0.74454606;35245;[0.5591459];[0.9788624];[0.41971648];0.41971647143363955
00464962;_also_see;01430847;10604275;_also_see;01430847;00464962;_also_see;01926376;0.847549;715;[0.97510576];[1.3948222];[0.41971648];0.41971647143363955
00464962;_also_see;01430847;05245192;_also_see;01430847;00464962;_also_see;01926376;0.31486988;7755;[0.22232306];[0.64203954];[0.41971648];0.41971647143363955
00464962;_also_see;01430847;01910252;_also_see;01430847;00464962;_also_see;01926376;0.33850217;6921;[-0.18261726];[0.23709922];[0.41971648];0.41971647143363955
00464962;_also_see;01430847;12059479;_also_see;01430847;00464962;_also_see;01926376;0.74226296;1050;[1.1462727];[1.565989];[0.41971636];0.41971647143363955
00464962;_also_see;01430847;02197048;_also_see;01430847;00464962;_also_see;01926376;0.3696902;5680;[0.7801121];[1.1998286];[0.41971654];0.41971647143363955
00464962;_also_see;01430847;00383952;_also_see;01430847;00464962;_also_see;01926376;0.09247051;15463;[-0.30762285];[0.11209352];[0.41971636];0.41971647143363955
00464962;_also_see;01430847;10915025;_also_see;01430847;00464962;_also_see;01926376;0.2992313;6432;[0.86921096];[1.2889274];[0.41971648];0.41971647143363955
00464962;_also_see;01430847;05965586;_also_see;01430847;01926376;_also_see;00464962;-0.12229281;18323;[-0.8809277];[-0.46765497];[0.4132727];0.41327275037765504
00464962;_also_see;01430847;08168978;_also_see;01430847;01926376;_also_see;00464962;-0.014627613;23809;[-0.14274038];[0.27053228];[0.41327268];0.41327275037765504
00464962;_also_see;01430847;11011398;_also_see;01430847;01926376;_also_see;00464962;-0.74454606;35245;[0.05113664];[0.4644093];[0.41327265];0.41327275037765504
00464962;_also_see;01430847;10604275;_also_see;01430847;01926376;_also_see;00464962;0.847549;715;[0.74831814];[1.1615909];[0.4132728];0.41327275037765504
00464962;_also_see;01430847;05245192;_also_see;01430847;01926376;_also_see;00464962;0.31486988;7755;[0.1657183];[0.57899106];[0.41327274];0.41327275037765504
00464962;_also_see;01430847;01910252;_also_see;01430847;01926376;_also_see;00464962;0.33850217;6921;[-0.47300762];[-0.05973485];[0.41327277];0.41327275037765504
00464962;_also_see;01430847;12059479;_also_see;01430847;01926376;_also_see;00464962;0.74226296;1050;[0.47411042];[0.8873832];[0.4132728];0.41327275037765504
00464962;_also_see;01430847;02197048;_also_see;01430847;01926376;_also_see;00464962;0.3696902;5680;[0.35912606];[0.7723989];[0.41327283];0.41327275037765504
00464962;_also_see;01430847;00383952;_also_see;01430847;01926376;_also_see;00464962;0.09247051;15463;[-0.25948754];[0.15378527];[0.4132728];0.41327275037765504
00464962;_also_see;01430847;10915025;_also_see;01430847;01926376;_also_see;00464962;0.2992313;6432;[0.5849016];[0.9981743];[0.41327274];0.41327275037765504
00464962;_also_see;01430847;05965586;_also_see;01430847;00464962;_derivationally_related_form;14418103;-0.12229281;18323;[-0.42903972];[-0.13118985];[0.29784986];0.2978498339653015
00464962;_also_see;01430847;08168978;_also_see;01430847;00464962;_derivationally_related_form;14418103;-0.014627613;23809;[0.15795463];[0.45580444];[0.2978498];0.2978498339653015
00464962;_also_see;01430847;11011398;_also_see;01430847;00464962;_derivationally_related_form;14418103;-0.74454606;35245;[-0.72487384];[-0.42702395];[0.2978499];0.2978498339653015
00464962;_also_see;01430847;10604275;_also_see;01430847;00464962;_derivationally_related_form;14418103;0.847549;715;[0.09050243];[0.3883523];[0.2978499];0.2978498339653015
00464962;_also_see;01430847;05245192;_also_see;01430847;00464962;_derivationally_related_form;14418103;0.31486988;7755;[-0.26890185];[0.02894799];[0.29784983];0.2978498339653015
00464962;_also_see;01430847;01910252;_also_see;01430847;00464962;_derivationally_related_form;14418103;0.33850217;6921;[-0.8897141];[-0.5918642];[0.2978499];0.2978498339653015
00464962;_also_see;01430847;12059479;_also_see;01430847;00464962;_derivationally_related_form;14418103;0.74226296;1050;[-0.4612814];[-0.16343164];[0.29784974];0.2978498339653015
00464962;_also_see;01430847;02197048;_also_see;01430847;00464962;_derivationally_related_form;14418103;0.3696902;5680;[-0.0053907];[0.2924591];[0.2978498];0.2978498339653015
00464962;_also_see;01430847;00383952;_also_see;01430847;00464962;_derivationally_related_form;14418103;0.09247051;15463;[-0.17066589];[0.12718394];[0.29784983];0.2978498339653015
00464962;_also_see;01430847;10915025;_also_see;01430847;00464962;_derivationally_related_form;14418103;0.2992313;6432;[0.22310543];[0.5209552];[0.29784977];0.2978498339653015
00464962;_also_see;01430847;05965586;_also_see;01430847;00464962;_derivationally_related_form;06608977;-0.12229281;18323;[0.07210861];[0.36027974];[0.2881711];0.28817109763622284
00464962;_also_see;01430847;08168978;_also_see;01430847;00464962;_derivationally_related_form;06608977;-0.014627613;23809;[-0.27608436];[0.01208679];[0.28817117];0.28817109763622284
00464962;_also_see;01430847;11011398;_also_see;01430847;00464962;_derivationally_related_form;06608977;-0.74454606;35245;[-0.5163667];[-0.22819576];[0.28817096];0.28817109763622284
00464962;_also_see;01430847;10604275;_also_see;01430847;00464962;_derivationally_related_form;06608977;0.847549;715;[-0.2527893];[0.03538184];[0.2881711];0.28817109763622284
00464962;_also_see;01430847;05245192;_also_see;01430847;00464962;_derivationally_related_form;06608977;0.31486988;7755;[-0.17891099];[0.10926014];[0.2881711];0.28817109763622284
00464962;_also_see;01430847;01910252;_also_see;01430847;00464962;_derivationally_related_form;06608977;0.33850217;6921;[-0.9825155];[-0.6943444];[0.2881711];0.28817109763622284
00464962;_also_see;01430847;12059479;_also_see;01430847;00464962;_derivationally_related_form;06608977;0.74226296;1050;[0.03301811];[0.32118917];[0.28817105];0.28817109763622284
00464962;_also_see;01430847;02197048;_also_see;01430847;00464962;_derivationally_related_form;06608977;0.3696902;5680;[0.38249785];[0.670669];[0.28817117];0.28817109763622284
00464962;_also_see;01430847;00383952;_also_see;01430847;00464962;_derivationally_related_form;06608977;0.09247051;15463;[-0.46881276];[-0.18064168];[0.28817108];0.28817109763622284
00464962;_also_see;01430847;10915025;_also_see;01430847;00464962;_derivationally_related_form;06608977;0.2992313;6432;[0.14965907];[0.43783015];[0.28817108];0.28817109763622284
00464962;_also_see;01430847;05965586;_also_see;01430847;06608977;_derivationally_related_form;00464962;-0.12229281;18323;[0.0872671];[0.37554276];[0.28827566];0.28827562630176545
00464962;_also_see;01430847;08168978;_also_see;01430847;06608977;_derivationally_related_form;00464962;-0.014627613;23809;[-0.248264];[0.04001158];[0.28827557];0.28827562630176545
00464962;_also_see;01430847;11011398;_also_see;01430847;06608977;_derivationally_related_form;00464962;-0.74454606;35245;[-0.5494275];[-0.26115188];[0.28827563];0.28827562630176545
00464962;_also_see;01430847;10604275;_also_see;01430847;06608977;_derivationally_related_form;00464962;0.847549;715;[-0.29829714];[-0.01002157];[0.28827557];0.28827562630176545
00464962;_also_see;01430847;05245192;_also_see;01430847;06608977;_derivationally_related_form;00464962;0.31486988;7755;[-0.1938951];[0.09438047];[0.28827557];0.28827562630176545
00464962;_also_see;01430847;01910252;_also_see;01430847;06608977;_derivationally_related_form;00464962;0.33850217;6921;[-1.0224624];[-0.73418677];[0.2882756];0.28827562630176545
00464962;_also_see;01430847;12059479;_also_see;01430847;06608977;_derivationally_related_form;00464962;0.74226296;1050;[0.03922829];[0.3275039];[0.2882756];0.28827562630176545
00464962;_also_see;01430847;02197048;_also_see;01430847;06608977;_derivationally_related_form;00464962;0.3696902;5680;[0.35227552];[0.6405512];[0.2882757];0.28827562630176545
00464962;_also_see;01430847;00383952;_also_see;01430847;06608977;_derivationally_related_form;00464962;0.09247051;15463;[-0.39811873];[-0.10984308];[0.28827566];0.28827562630176545
00464962;_also_see;01430847;10915025;_also_see;01430847;06608977;_derivationally_related_form;00464962;0.2992313;6432;[0.0917265];[0.3800022];[0.28827572];0.28827562630176545
00464962;_also_see;01430847;05965586;_also_see;01430847;14418103;_derivationally_related_form;00464962;-0.12229281;18323;[-0.38759887];[-0.08999592];[0.29760295];0.2976029396057129
00464962;_also_see;01430847;08168978;_also_see;01430847;14418103;_derivationally_related_form;00464962;-0.014627613;23809;[0.16626795];[0.46387094];[0.297603];0.2976029396057129
00464962;_also_see;01430847;11011398;_also_see;01430847;14418103;_derivationally_related_form;00464962;-0.74454606;35245;[-0.7049943];[-0.40739137];[0.29760295];0.2976029396057129
00464962;_also_see;01430847;10604275;_also_see;01430847;14418103;_derivationally_related_form;00464962;0.847549;715;[0.08506121];[0.38266414];[0.29760295];0.2976029396057129
00464962;_also_see;01430847;05245192;_also_see;01430847;14418103;_derivationally_related_form;00464962;0.31486988;7755;[-0.27446425];[0.02313863];[0.2976029];0.2976029396057129
00464962;_also_see;01430847;01910252;_also_see;01430847;14418103;_derivationally_related_form;00464962;0.33850217;6921;[-0.91749144];[-0.61988854];[0.2976029];0.2976029396057129
00464962;_also_see;01430847;12059479;_also_see;01430847;14418103;_derivationally_related_form;00464962;0.74226296;1050;[-0.43836677];[-0.14076392];[0.29760283];0.2976029396057129
00464962;_also_see;01430847;02197048;_also_see;01430847;14418103;_derivationally_related_form;00464962;0.3696902;5680;[-0.00980163];[0.28780133];[0.29760295];0.2976029396057129
00464962;_also_see;01430847;00383952;_also_see;01430847;14418103;_derivationally_related_form;00464962;0.09247051;15463;[-0.08980244];[0.20780054];[0.29760298];0.2976029396057129
00464962;_also_see;01430847;10915025;_also_see;01430847;14418103;_derivationally_related_form;00464962;0.2992313;6432;[0.20353583];[0.5011388];[0.29760298];0.2976029396057129
01642437;_derivationally_related_form;00240184;06891022;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;-0.16849232;18623;[-0.16006425];[0.4052599];[0.5653242];0.5653241276741028
01642437;_derivationally_related_form;00240184;14445749;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;0.2531251;5766;[0.21684134];[0.78216547];[0.5653241];0.5653241276741028
01642437;_derivationally_related_form;00240184;03141702;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;-0.36940104;17639;[-0.35558268];[0.20974147];[0.5653242];0.5653241276741028
01642437;_derivationally_related_form;00240184;00550282;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;0.25063255;7855;[0.28032446];[0.8456486];[0.5653241];0.5653241276741028
01642437;_derivationally_related_form;00240184;09067878;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;-0.22458804;9572;[-0.28455907];[0.2807651];[0.5653242];0.5653241276741028
01642437;_derivationally_related_form;00240184;05789808;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;0.532696;4197;[0.5200852];[1.0854094];[0.5653242];0.5653241276741028
01642437;_derivationally_related_form;00240184;02118242;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;0.5557042;3927;[0.53910303];[1.1044271];[0.56532407];0.5653241276741028
01642437;_derivationally_related_form;00240184;04357314;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;-0.0202348;10140;[-0.05114695];[0.5141772];[0.5653242];0.5653241276741028
01642437;_derivationally_related_form;00240184;08721559;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;-0.33685198;15636;[-0.42030454];[0.14501953];[0.56532407];0.5653241276741028
01642437;_derivationally_related_form;00240184;02037839;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;-1.3182385;36973;[-1.3482145];[-0.78289056];[0.56532395];0.5653241276741028
01642437;_derivationally_related_form;00240184;06891022;_derivationally_related_form;00240184;01642437;_hypernym;01641914;-0.16849232;18623;[0.09411529];[0.42140156];[0.32728627];0.32728625237941744
01642437;_derivationally_related_form;00240184;14445749;_derivationally_related_form;00240184;01642437;_hypernym;01641914;0.2531251;5766;[1.1495001];[1.4767865];[0.32728636];0.32728625237941744
01642437;_derivationally_related_form;00240184;03141702;_derivationally_related_form;00240184;01642437;_hypernym;01641914;-0.36940104;17639;[0.18287645];[0.51016283];[0.32728636];0.32728625237941744
01642437;_derivationally_related_form;00240184;00550282;_derivationally_related_form;00240184;01642437;_hypernym;01641914;0.25063255;7855;[2.0124173];[2.3397036];[0.32728624];0.32728625237941744
