/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0gkts9;/award/award_category/winners./award/award_honor/award_winner;/m/03z509;9.9463005;1;[11.451096];[11.403002];[0.0480938]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/03z509;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gkts9;9.9463005;1;[10.329861];[10.260436];[0.06942463]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/01b_lz;/award/award_winning_work/awards_won./award/award_honor/award;/m/0gkts9;9.9463005;1;[11.278687];[11.255355];[0.02333164]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/01b_lz;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gkts9;9.9463005;1;[10.031601];[10.007896];[0.02370453]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/02qkq0;/award/award_winning_work/awards_won./award/award_honor/award;/m/0gkts9;9.9463005;1;[11.492834];[11.472525];[0.02030945]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0gkts9;/award/award_category/winners./award/award_honor/honored_for;/m/02qkq0;9.9463005;1;[12.061239];[12.044924];[0.01631546]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0gkts9;/award/award_category/winners./award/award_honor/ceremony;/m/07y9ts;9.9463005;1;[10.713213];[10.691734];[0.02147865]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/07y9ts;/award/award_ceremony/awards_presented./award/award_honor/award;/m/0gkts9;9.9463005;1;[9.647835];[9.624596];[0.02323914]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/06w7mlh;/award/award_winning_work/awards_won./award/award_honor/award;/m/0gkts9;9.9463005;1;[11.938618];[11.911716];[0.02690125]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0gkts9;/award/award_category/nominees./award/award_nomination/nominated_for;/m/01b_lz;9.9463005;1;[11.015152];[10.993959];[0.02119255]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/02qkq0;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gkts9;9.9463005;1;[10.453844];[10.428915];[0.02492905]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0gkts9;/award/award_category/winners./award/award_honor/honored_for;/m/06w7mlh;9.9463005;1;[11.913933];[11.891981];[0.02195168]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0gkts9;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02qkq0;9.9463005;1;[10.911516];[10.889539];[0.02197742]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0fb1q;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gkts9;9.9463005;1;[9.912199];[9.892029];[0.02017021]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01tl50z;9.9463005;1;[10.763329];[10.733614];[0.02971458]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01fx2g;9.9463005;1;[10.587364];[10.561427];[0.02593708]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/063ykwt;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gkts9;9.9463005;1;[10.184479];[10.166765];[0.01771355]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/030p35;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gkts9;9.9463005;1;[10.188703];[10.16987];[0.01883221]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01gv_f;9.9463005;1;[10.794718];[10.762885];[0.0318327]
/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0gkts9;/award/award_category/winners./award/award_honor/ceremony;/m/02q690_;9.9463005;1;[10.193914];[10.181114];[0.01280022]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/01p7yb;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bfvw2;9.178026;1;[9.970932];[9.8865795];[0.08435249]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/01pcq3;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bfvw2;9.178026;1;[10.226208];[10.193195];[0.03301239]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01pcq3;9.178026;1;[10.4549675];[10.417345];[0.03762245]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/05cj4r;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bfvw2;9.178026;1;[10.548775];[10.52754];[0.02123451]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01tl50z;9.178026;1;[10.566011];[10.547836];[0.01817513]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/02x7vq;9.178026;1;[10.562386];[10.532777];[0.02960873]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/02g9z1;9.178026;1;[10.581862];[10.549681];[0.03218174]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/0bfvw2;/award/award_category/winners./award/award_honor/award_winner;/m/03z509;9.178026;1;[11.707864];[11.694277];[0.013587]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/0bfvw2;/award/award_category/winners./award/award_honor/award_winner;/m/0509bl;9.178026;1;[11.631695];[11.615975];[0.01571941]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/0bfvw2;/award/award_category/winners./award/award_honor/award_winner;/m/04qsdh;9.178026;1;[11.122446];[11.108622];[0.01382446]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/0l6px;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bfvw2;9.178026;1;[10.033125];[10.010164];[0.02296066]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/031sg0;/award/award_winner/awards_won./award/award_honor/award;/m/0bfvw2;9.178026;1;[11.748713];[11.734571];[0.01414108]
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/0509bl;9.178026;1;[10.443447];[10.41411];[0.02933693]
