/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01grpc;6.5592246;1;[8.522376];[8.349218];[0.17315769]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grqd;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01grnp;6.5592246;1;[8.414253];[8.221312];[0.19294167]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/026mj;6.5592246;1;[7.235565];[6.9850893];[0.25047588]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05fjf;6.5592246;1;[7.405107];[7.1512465];[0.25386047]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grr2;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01grnp;6.5592246;1;[7.6595373];[7.4648542];[0.19468307]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01grr2;6.5592246;1;[8.085832];[7.899194];[0.18663788]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01grp0;6.5592246;1;[8.433541];[8.268642];[0.16489887]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01grqd;6.5592246;1;[8.586188];[8.407664];[0.17852402]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/04rrd;6.5592246;1;[7.122938];[6.8923535];[0.23058462]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grq1;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01grnp;6.5592246;1;[8.4528265];[8.259401];[0.19342518]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grpc;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01grnp;6.5592246;1;[8.461364];[8.270138];[0.191226]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01grq1;6.5592246;1;[8.618027];[8.439745];[0.17828178]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/059rby;6.5592246;1;[7.2525554];[7.0255046];[0.22705078]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grp0;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01grnp;6.5592246;1;[8.484412];[8.298872];[0.1855402]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/01x73;6.5592246;1;[7.4678545];[7.229288];[0.2385664]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05fkf;6.5592246;1;[7.375162];[7.156744];[0.21841812]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/07_f2;6.5592246;1;[7.2551327];[7.009038];[0.2460947]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/07z1m;6.5592246;1;[7.3633404];[7.137251];[0.22608948]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/06btq;6.5592246;1;[7.289245];[7.054138];[0.23510695]
/m/01grnp;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;/m/0424m;/government/politician/government_positions_held./government/government_position_held/legislative_sessions;/m/01grnp;6.5592246;1;[7.68855];[7.5300646];[0.15848541]
/m/01hp22;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/03gj2;/m/01hp22;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics;/m/0l6vl;6.0687947;1;[6.947045];[6.7718053];[0.17523956]
