angelo_niculescu;hasgender;male;angelo_niculescu;isaffiliatedto;romania_national_football_team;;;;;;;;;;8.007335;7.860008;1;1
marcus_berg;isaffiliatedto;panathinaikos_f.c.;marcus_berg;playsfor;panathinaikos_f.c.;;;;;;;;;;9.7648535;4.0006623;1;98
sergei_bragin;playsfor;sk_tallinna_sport;sergei_bragin;isaffiliatedto;sk_tallinna_sport;;;;;;;;;;10.113617;8.431816;1;1
carlos_valencia;playsfor;atlético_huila;carlos_valencia;isaffiliatedto;atlético_huila;;;;;;;;;;10.435022;4.6874595;1;113
tony_lock_(footballer);playsfor;grays_athletic_f.c.;tony_lock_(footballer);isaffiliatedto;grays_athletic_f.c.;;;;;;;;;;10.376814;5.733111;1;6
glenn_hoddle;isaffiliatedto;chelsea_f.c.;glenn_hoddle;playsfor;chelsea_f.c.;;;;;;;;;;9.910466;6.7155285;1;2
shane_smeltz;playsfor;wellington_phoenix_fc;shane_smeltz;isaffiliatedto;wellington_phoenix_fc;;;;;;;;;;9.923761;8.694907;1;4
luis_robson;playsfor;goiás_esporte_clube;luis_robson;isaffiliatedto;goiás_esporte_clube;;;;;;;;;;10.683878;7.4325266;1;5
víctor_espárrago;playsfor;club_nacional_de_football;víctor_espárrago;isaffiliatedto;club_nacional_de_football;;;;;;;;;;10.139714;7.4517922;1;7
prince_henry_of_prussia_(1862–1929);haswonprize;house_order_of_the_wendish_crown;prince_henry_of_prussia_(1862–1929);haswonprize;order_of_the_white_falcon;;;;;;;;;;10.242971;9.991006;1;1
antónio_mendonça;playsfor;santos_futebol_clube_de_angola;antónio_mendonça;isaffiliatedto;santos_futebol_clube_de_angola;;;;;;;;;;9.299772;3.500345;1;142
nikita_khokhlov_(kazakhstani_footballer);playsfor;kazakhstan_national_under-21_football_team;nikita_khokhlov_(kazakhstani_footballer);isaffiliatedto;kazakhstan_national_under-21_football_team;;;;;;;;;;9.623646;5.4247212;1;13
gerardo_seoane;isaffiliatedto;ac_bellinzona;gerardo_seoane;playsfor;ac_bellinzona;;;;;;;;;;9.735784;5.523716;1;14
philip_bratley;playsfor;doncaster_rovers_f.c.;philip_bratley;isaffiliatedto;doncaster_rovers_f.c.;;;;;;;;;;10.310037;6.290469;1;4
jürgen_macho;isaffiliatedto;chelsea_f.c.;jürgen_macho;playsfor;chelsea_f.c.;;;;;;;;;;9.630463;2.5316193;1;543
andré_roberto_soares_da_silva;playsfor;khazar_lankaran_fk;andré_roberto_soares_da_silva;isaffiliatedto;khazar_lankaran_fk;;;;;;;;;;9.925135;4.1841497;1;119
ted_purdon;playsfor;bristol_rovers_f.c.;ted_purdon;isaffiliatedto;bristol_rovers_f.c.;;;;;;;;;;10.43022;5.104315;1;52
ferhat_bıkmaz;isaffiliatedto;akhisar_belediyespor;ferhat_bıkmaz;playsfor;akhisar_belediyespor;;;;;;;;;;9.625271;4.7950754;1;53
andrés_imperiale;playsfor;club_blooming;andrés_imperiale;isaffiliatedto;club_blooming;;;;;;;;;;10.267476;5.8209763;1;13
adnan_bešić;playsfor;nk_domžale;adnan_bešić;isaffiliatedto;nk_domžale;;;;;;;;;;10.144458;6.8704705;1;5
nick_barmby;playsfor;hull_city_a.f.c.;nick_barmby;isaffiliatedto;hull_city_a.f.c.;;;;;;;;;;10.255889;7.2541394;1;1
adriano_rossato;hasgender;male;adriano_rossato;playsfor;f.c._porto;;;;;;;;;;8.271355;8.207459;1;1
