/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/063g7l;/american_football/football_player/position_s;/m/02g_6j;-0.7543288979022871
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/0ft5vs;/sports/sports_team/roster./american_football/football_roster_position/position;/m/02g_6j;-0.635286836966965
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/05tfm;/sports/sports_team/roster./american_football/football_historical_roster_position/position_s;/m/02g_6j;-0.5855294548484515
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/03wnh;/sports/sports_team/roster./sports/sports_team_roster/position;/m/02g_6j;-0.6576290071633539
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/05g3v;/sports/sports_team/roster./american_football/football_roster_position/position;/m/02g_6j;-0.5521731674584123
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02qpbqj;/sports/sports_position/players./sports/sports_team_roster/position;/m/02g_6j;-0.4803895485793378
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/0bs09lb;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;-0.743669091278361
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/05g49;/sports/sports_team/roster./sports/sports_team_roster/position;/m/02g_6j;-0.7542007518360361
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/05g3b;/sports/sports_team/roster./sports/sports_team_roster/position;/m/02g_6j;-0.8371746605861672
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/01y3v;/american_football/football_team/historical_roster./sports/sports_team_roster/position;/m/02g_6j;-0.5754404954027916
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/07l2m;/sports/sports_team/roster./american_football/football_roster_position/position;/m/02g_6j;-0.679658109002313
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/025v1sx;/sports/sports_team/roster./american_football/football_historical_roster_position/position_s;/m/02g_6j;-0.7479685668779106
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/028rk;/american_football/football_player/position_s;/m/02g_6j;-0.9123375513076618
