00464513;_also_see;01430111;01430111;_also_see;00464513;9.611472;1;10.525589;1;9.482827;1;0.7393825461411105;4.315974473953247
00464513;_also_see;01430111;00464513;_also_see;01925372;9.611472;1;10.525589;1;10.327632;1;0.549328279267007;1.0927708148956299
00464513;_also_see;01430111;00464513;_derivationally_related_form;04821277;9.611472;1;10.525589;1;10.628219;1;0.4743650813849228;1.09141206741333
00464513;_also_see;01430111;04821277;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.628887;1;0.4741983921448619;1.094874620437622
00464513;_also_see;01430111;02753642;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.66968;1;0.46403953331335807;1.0931975841522217
00464513;_also_see;01430111;00464513;_derivationally_related_form;02753642;9.611472;1;10.525589;1;10.669176;1;0.464164769432793;1.0912644863128662
00464513;_also_see;01430111;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.650866;1;0.46872175521496035;1.1457407474517822
00464513;_also_see;01430111;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;10.650319;1;0.4688578367703993;1.231308937072754
00583239;_also_see;00346991;00346991;_also_see;00583239;9.626781;1;10.425681;1;9.613465;1;0.6925814778258338;4.500280857086182
00583239;_also_see;00346991;02290998;_also_see;00583239;9.626781;1;10.425681;1;10.376777;1;0.5122236686132986;1.124474048614502
00583239;_also_see;00346991;00583239;_also_see;02290998;9.626781;1;10.425681;1;10.338068;2;1.521889276291378;1.1242916584014893
00583239;_also_see;00346991;00583239;_also_see;02505716;9.626781;1;10.425681;1;10.574163;2;1.4629474690887208;1.1236894130706787
00583239;_also_see;00346991;02505716;_also_see;00583239;9.626781;1;10.425681;1;10.60765;1;0.4546329438393416;1.1235644817352295
00583239;_also_see;00346991;00958880;_also_see;00583239;9.626781;1;10.425681;1;10.564274;1;0.4654071736908977;1.1234564781188965
00583239;_also_see;00346991;00583239;_also_see;00958880;9.626781;1;10.425681;1;10.528385;2;1.4743465336542114;1.1235580444335938
00644372;_also_see;01688271;01688271;_also_see;00644372;10.076051;1;11.067245;1;9.337029;1;0.8494399283337749;4.528322696685791
00644372;_also_see;01688271;01866535;_also_see;00644372;10.076051;1;11.067245;1;11.505622;1;0.39212767487499073;1.1574809551239014
00644372;_also_see;01688271;00644372;_also_see;01866535;10.076051;1;11.067245;1;11.411559;2;1.4147617973563296;1.1567285060882568
01896478;_also_see;00921014;00921014;_also_see;01896478;9.71363;1;10.601362;1;8.847858;1;0.8523941887193383;4.606090784072876
01896478;_also_see;00921014;01759326;_derivationally_related_form;01896478;9.71363;1;10.601362;1;10.723794;1;0.46943023724037203;1.1245989799499512
01896478;_also_see;00921014;01896478;_derivationally_related_form;01759326;9.71363;1;10.601362;1;10.723166;1;0.4695865332367147;1.1254212856292725
01896478;_also_see;00921014;01789514;_derivationally_related_form;01896478;9.71363;1;10.601362;1;10.733496;1;0.46701460677547674;1.1248416900634766
01896478;_also_see;00921014;01896478;_derivationally_related_form;00794079;9.71363;1;10.601362;1;10.747824;1;0.46344994112501775;1.124805212020874
01896478;_also_see;00921014;01896478;_derivationally_related_form;01789514;9.71363;1;10.601362;1;10.7333975;1;0.4670390570922151;1.125190258026123
01896478;_also_see;00921014;00794079;_derivationally_related_form;01896478;9.71363;1;10.601362;1;10.748244;1;0.4633453619835761;1.1259689331054688
02397637;_derivationally_related_form;00373544;00373544;_derivationally_related_form;02397637;9.241483;1;9.994718;1;9.393713;1;0.6458861093482567;4.894083738327026
02397637;_derivationally_related_form;00373544;13940456;_derivationally_related_form;02397637;9.241483;1;9.994718;1;9.85618;1;0.5345790641963726;1.2442982196807861
02397637;_derivationally_related_form;00373544;02397637;_derivationally_related_form;13940456;9.241483;1;9.994718;1;9.856732;2;1.5344416774643337;1.2459962368011475
02397637;_derivationally_related_form;00373544;00198451;_derivationally_related_form;02397637;9.241483;1;9.994718;1;10.050375;1;0.4860892441171969;1.2432286739349365
02397637;_derivationally_related_form;00373544;02397637;_derivationally_related_form;00198451;9.241483;1;9.994718;1;10.050635;2;1.4860242064617164;1.244499683380127
02397637;_derivationally_related_form;00373544;02398314;_hypernym;02397637;9.241483;1;9.994718;1;10.038099;1;0.4891562778328981;1.2412195205688477
02397637;_derivationally_related_form;00373544;02400037;_hypernym;02397637;9.241483;1;9.994718;1;10.038602;1;0.48903069102606783;1.2407543659210205
02397637;_derivationally_related_form;00373544;02397637;_hypernym;02391803;9.241483;1;9.994718;1;10.078693;1;0.47901838065053254;1.2422919273376465
02397637;_derivationally_related_form;00373544;02397460;_hypernym;02397637;9.241483;1;9.994718;1;10.040418;1;0.48857696970034;1.2408111095428467
02397637;_derivationally_related_form;00373544;02398161;_hypernym;02397637;9.241483;1;9.994718;1;10.030754;1;0.49099185198369505;1.2425799369812012
02397637;_derivationally_related_form;00373544;02398463;_hypernym;02397637;9.241483;1;9.994718;1;10.039405;1;0.4888300409814485;1.2397279739379883
02397637;_derivationally_related_form;00373544;07251984;_derivationally_related_form;02397637;9.241483;1;9.994718;1;10.093208;1;0.4753972061500431;1.242220401763916
02397637;_derivationally_related_form;00373544;02397637;_derivationally_related_form;07251984;9.241483;1;9.994718;1;10.093976;1;0.4752057475110944;1.24161958694458
02397637;_derivationally_related_form;00373544;02554797;_hypernym;02397637;9.241483;1;9.994718;1;10.032231;1;0.4906226664579532;1.2418019771575928
01158872;_derivationally_related_form;00949134;00949134;_derivationally_related_form;01158872;9.161072;1;9.592201;1;9.174896;1;0.6028381787700672;4.717643976211548
01158872;_derivationally_related_form;00949134;01158872;_derivationally_related_form;00947128;9.161072;1;9.592201;1;9.576303;2;1.5039745924114736;1.2808499336242676
01158872;_derivationally_related_form;00949134;00947128;_derivationally_related_form;01158872;9.161072;1;9.592201;1;9.575999;1;0.5040504046368168;1.279526948928833
01158872;_derivationally_related_form;00949134;01158872;_verb_group;02561332;9.161072;1;9.592201;1;9.555773;1;0.5091061058989041;1.278573989868164
01158872;_derivationally_related_form;00949134;02561332;_verb_group;01158872;9.161072;1;9.592201;1;9.557104;1;0.5087733799732914;1.2803597450256348
01158872;_derivationally_related_form;00949134;01166093;_hypernym;01158872;9.161072;1;9.592201;1;9.573862;1;0.5045846607822945;1.2790851593017578
01158872;_derivationally_related_form;00949134;01162754;_hypernym;01158872;9.161072;1;9.592201;1;9.607489;1;0.49617822460724553;1.2788481712341309
01158872;_derivationally_related_form;00949134;01161290;_hypernym;01158872;9.161072;1;9.592201;1;9.611539;1;0.4951657371162679;1.278989315032959
01158872;_derivationally_related_form;00949134;01162425;_hypernym;01158872;9.161072;1;9.592201;1;9.586116;1;0.5015213442583762;1.2800321578979492
01158872;_derivationally_related_form;00949134;01164273;_hypernym;01158872;9.161072;1;9.592201;1;9.627237;1;0.4912418741259248;1.2802646160125732
01158872;_derivationally_related_form;00949134;01161087;_hypernym;01158872;9.161072;1;9.592201;1;9.583835;1;0.5020916339933191;1.2798011302947998
01158872;_derivationally_related_form;00949134;01158872;_derivationally_related_form;10741590;9.161072;1;9.592201;1;9.631666;2;1.4901350427011018;1.2792015075683594
01158872;_derivationally_related_form;00949134;10741590;_derivationally_related_form;01158872;9.161072;1;9.592201;1;9.63199;1;0.49005401219919975;1.2798352241516113
01158872;_derivationally_related_form;00949134;01161695;_hypernym;01158872;9.161072;1;9.592201;1;9.54378;1;0.512102861927607;1.280144453048706
01158872;_derivationally_related_form;00949134;02407987;_hypernym;01158872;9.161072;1;9.592201;1;9.584432;1;0.5019423863927034;1.280040979385376
01158872;_derivationally_related_form;00949134;01080064;_hypernym;01158872;9.161072;1;9.592201;1;9.615613;1;0.49414732962482705;1.2802376747131348
