/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/023wyl;/sports/sports_position/players./american_football/football_roster_position/team;/m/06rny;3.6041594;1;2.9951506;1;3.1753297;1;0.5449233110274384
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/american_football/football_team/historical_roster./sports/sports_team_roster/position;/m/023wyl;3.6041594;1;2.9951506;1;3.0293775;1;0.5085558883564192
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/american_football/football_team/historical_roster./american_football/football_historical_roster_position/position_s;/m/023wyl;3.6041594;1;2.9951506;1;3.1258924;1;0.532638979231766
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/sports/sports_team/roster./american_football/football_historical_roster_position/position_s;/m/023wyl;3.6041594;1;2.9951506;1;3.1339743;1;0.5346503062879293
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/023wyl;/sports/sports_position/players./american_football/football_historical_roster_position/team;/m/06rny;3.6041594;1;2.9951506;1;2.9774008;1;0.4955626699053719
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/sports/sports_team/roster./sports/sports_team_roster/position;/m/023wyl;3.6041594;1;2.9951506;1;3.2839046;1;0.5716910608340745
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/sports/sports_team/roster./american_football/football_roster_position/position;/m/023wyl;3.6041594;1;2.9951506;1;2.9908717;1;0.4989302770723426
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/sports/sports_team/roster./sports/sports_team_roster/position;/m/01r3hr;3.6041594;1;2.9951506;1;3.4064627;1;0.6014024548290207
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/05b3ts;/sports/sports_position/players./american_football/football_historical_roster_position/team;/m/06rny;3.6041594;1;2.9951506;1;3.0609338;1;0.5164398874418371
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/01r3hr;/sports/sports_position/players./american_football/football_historical_roster_position/team;/m/06rny;3.6041594;1;2.9951506;1;2.9263172;1;0.48279845346720635
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/sports/sports_team/roster./american_football/football_roster_position/position;/m/02g_6x;3.6041594;1;2.9951506;1;3.2046661;1;0.5521881248929429
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/sports/sports_team/roster./sports/sports_team_roster/player;/m/03n69x;3.6041594;1;2.9951506;1;3.176869;1;0.5453049858202366
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/american_football/football_team/current_roster./sports/sports_team_roster/position;/m/05b3ts;3.6041594;1;2.9951506;1;2.9304194;1;0.48382286801412716
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/american_football/football_team/historical_roster./sports/sports_team_roster/position;/m/06b1q;3.6041594;1;2.9951506;1;3.0376651;1;0.5106270400126166
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/user/szaijan/fantasy_football/player/nfl_team;/m/06rny;3.6041594;1;2.9951506;1;3.1880445;1;0.548074524412029
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/02g_6x;/sports/sports_position/players./american_football/football_roster_position/team;/m/06rny;3.6041594;1;2.9951506;1;2.9492512;1;0.4885271663389899
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/01_9c1;/sports/sports_position/players./american_football/football_roster_position/team;/m/06rny;3.6041594;1;2.9951506;1;2.997272;1;0.5005303619303016
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/american_football/football_team/historical_roster./sports/sports_team_roster/position;/m/01_9c1;3.6041594;1;2.9951506;1;2.9347916;1;0.4849148293011811
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/american_football/football_team/historical_roster./american_football/football_historical_roster_position/player;/m/03n69x;3.6041594;1;2.9951506;1;2.9144135;1;0.4798266786068105
/m/06rny;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/023wyl;/m/06rny;/sports/sports_team/roster./sports/sports_team_roster/position;/m/02g_6j;3.6041594;1;2.9951506;1;2.8950133;1;0.4749865898332302
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/02q1tc5;/award/award_category/nominees./award/award_nomination/award_nominee;/m/026dg51;3.6493516;1;3.8990579;1;4.0945954;1;0.5487292273782904
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_winner/awards_won./award/award_honor/award;/m/02q1tc5;3.6493516;1;3.8990579;1;4.291333;1;0.5968303192860347
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02q1tc5;3.6493516;1;3.8990579;1;4.4555445;1;0.6356392197633369
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/02q1tc5;/award/award_category/nominees./award/award_nomination/award_nominee;/m/05qsxy;3.6493516;1;3.8990579;1;4.5288815;1;0.652449482157241
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/03ckxdg;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02q1tc5;3.6493516;1;3.8990579;1;4.197522;1;0.5740670589050527
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/02q1tc5;/award/award_category/nominees./award/award_nomination/award_nominee;/m/026n9h3;3.6493516;1;3.8990579;1;3.950164;1;0.5127737734919725
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/02q1tc5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/01b66d;3.6493516;1;3.8990579;1;4.057165;1;0.5394446848328125
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/03ckvj9;/award/award_winner/awards_won./award/award_honor/award;/m/02q1tc5;3.6493516;1;3.8990579;1;4.0395536;1;0.5350662819529998
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/02q1tc5;/award/award_category/nominees./award/award_nomination/award_nominee;/m/0265v21;3.6493516;1;3.8990579;1;4.451188;1;0.6346296775044981
