00873603;_also_see;00884778;00884778;_also_see;00873603;0.7660891;1;0.93338686;2;0.6291724;3;1.5754724562216553
00873603;_also_see;00884778;14050143;_derivationally_related_form;00873603;0.7660891;1;0.93338686;2;0.9329898;2;0.500099271534569
00873603;_also_see;00884778;00873603;_also_see;00808191;0.7660891;1;0.93338686;2;0.9367725;3;1.4991535850503848
00873603;_also_see;00884778;00808191;_also_see;00873603;0.7660891;1;0.93338686;2;0.9417717;2;0.49790380633132414
00873603;_also_see;00884778;00873603;_also_see;02278939;0.7660891;1;0.93338686;2;0.9052315;3;1.5070383816592334
00873603;_also_see;00884778;02278939;_also_see;00873603;0.7660891;1;0.93338686;2;0.96253943;2;0.49271237308339294
00873603;_also_see;00884778;00873603;_also_see;00804695;0.7660891;1;0.93338686;2;0.87221736;3;1.515287609762305
00873603;_also_see;00884778;05035961;_derivationally_related_form;00873603;0.7660891;1;0.93338686;2;0.8982435;2;0.5087849397094741
00873603;_also_see;00884778;00873603;_derivationally_related_form;14050143;0.7660891;1;0.93338686;2;0.93203294;2;0.5003384798248127
00873603;_also_see;00884778;00873603;_derivationally_related_form;05035961;0.7660891;1;0.93338686;2;0.9096458;2;0.5059349878510718
00873603;_also_see;00884778;00804695;_also_see;00873603;0.7660891;1;0.93338686;2;0.94262856;2;0.4976895914010155
01460421;_also_see;01244410;01244410;_also_see;01460421;0.89665264;1;0.9388947;2;0.5675575;2;0.5917820475860371
01460421;_also_see;01244410;01460421;_also_see;01624633;0.89665264;1;0.9388947;2;0.9976549;2;0.48531416887288925
01460421;_also_see;01244410;01624633;_also_see;01460421;0.89665264;1;0.9388947;2;0.941106;2;0.4994471671449872
01460421;_also_see;01244410;04781755;_derivationally_related_form;01460421;0.89665264;1;0.9388947;2;0.92385894;2;0.5037588663056265
01460421;_also_see;01244410;01460421;_derivationally_related_form;04781755;0.89665264;1;0.9388947;2;0.9496156;2;0.49731979851088726
02464693;_also_see;00724081;00724081;_also_see;02464693;0.8719792;1;0.88729805;2;0.5767803;2;0.5770116277113644
02464693;_also_see;00724081;02464693;_also_see;01996377;0.8719792;1;0.88729805;2;0.89690596;3;1.497598040699954
02464693;_also_see;00724081;01996377;_also_see;02464693;0.8719792;1;0.88729805;2;0.9247967;2;0.4906264351262198
02464693;_also_see;00724081;04668819;_derivationally_related_form;02464693;0.8719792;1;0.88729805;2;0.8290802;2;0.514550346466217
02464693;_also_see;00724081;13929852;_derivationally_related_form;02464693;0.8719792;1;0.88729805;2;0.94987637;2;0.4843605232838906
02464693;_also_see;00724081;02464693;_derivationally_related_form;05943066;0.8719792;1;0.88729805;2;0.96251756;2;0.48120398345057697
02464693;_also_see;00724081;00958880;_also_see;02464693;0.8719792;1;0.88729805;2;0.9263185;2;0.49024611789049083
02464693;_also_see;00724081;04895246;_derivationally_related_form;02464693;0.8719792;1;0.88729805;2;0.89876395;2;0.49713355462930275
02464693;_also_see;00724081;02464693;_also_see;01222360;0.8719792;1;0.88729805;2;0.86830574;3;1.5047479334833525
02464693;_also_see;00724081;02464693;_derivationally_related_form;04895246;0.8719792;1;0.88729805;2;0.812342;2;0.518730246166848
02464693;_also_see;00724081;02464693;_also_see;00958880;0.8719792;1;0.88729805;2;0.9154584;3;1.492960381789508
02464693;_also_see;00724081;05943066;_derivationally_related_form;02464693;0.8719792;1;0.88729805;2;0.91941094;2;0.49197246573581743
02464693;_also_see;00724081;02464693;_derivationally_related_form;13929852;0.8719792;1;0.88729805;2;0.94834644;2;0.48474264114692384
02464693;_also_see;00724081;01222360;_also_see;02464693;0.8719792;1;0.88729805;2;0.8799508;2;0.5018367982729323
00289082;_also_see;01752167;01752167;_also_see;00289082;0.81074053;1;0.863511;2;0.27542883;3;1.6429249911359651
00289082;_also_see;01752167;00289082;_also_see;02274253;0.81074053;1;0.863511;2;0.9829517;3;1.4701752796844785
00289082;_also_see;01752167;02274253;_also_see;00289082;0.81074053;1;0.863511;2;0.9310864;2;0.48311257700939314
01931768;_derivationally_related_form;00815173;00815173;_derivationally_related_form;01931768;0.97203976;1;0.95277476;2;0.86096895;2;0.5229353473393322
