02724417;_derivationally_related_form;00031921;02724417;_derivationally_related_form;13844212;;;;;;;;;;8.976488;8.947886;1;2
00642098;_derivationally_related_form;00784533;00784533;_derivationally_related_form;00642098;;;;;;;;;;8.986566;-0.6513409;1;32026
05399034;_derivationally_related_form;00194170;00194170;_derivationally_related_form;05399034;;;;;;;;;;10.185557;1.4824917;1;148
02154508;_derivationally_related_form;06767035;02154508;_derivationally_related_form;05703429;;;;;;;;;;8.698135;8.765693;1;1
01336587;_derivationally_related_form;10667187;10667187;_derivationally_related_form;01336587;;;;;;;;;;10.143549;6.048996;1;2
13914608;_derivationally_related_form;01256867;01256867;_derivationally_related_form;13914608;;;;;;;;;;10.133696;0.9019948;1;460
00141806;_derivationally_related_form;00920336;00141806;_derivationally_related_form;00663353;;;;;;;;;;9.31596;9.332006;1;2
00771961;_derivationally_related_form;07246582;00771961;_derivationally_related_form;07251619;;;;;;;;;;8.917903;9.423775;1;2
01732713;_derivationally_related_form;03495258;01732713;_derivationally_related_form;03494278;;;;;;;;;;9.594574;9.518207;1;2
00897746;_derivationally_related_form;10207831;10207831;_derivationally_related_form;00897746;;;;;;;;;;10.278482;7.2155504;1;2
03722007;_derivationally_related_form;00508032;03722007;_derivationally_related_form;00921738;;;;;;;;;;9.549307;9.462448;1;2
12079737;_hypernym;11556857;12039743;_member_meronym;12079737;;;;;;;;;;8.136845;5.951273;1;18
02259829;_derivationally_related_form;13253751;02259829;_derivationally_related_form;09839167;;;;;;;;;;9.559435;9.615584;1;2
12574727;_hypernym;11585340;12501745;_member_meronym;12574727;;;;;;;;;;7.0529423;3.173046;1;4
05075602;_derivationally_related_form;02333689;05075602;_derivationally_related_form;01494310;;;;;;;;;;8.518131;8.592198;1;1
02704349;_derivationally_related_form;03735637;02704349;_derivationally_related_form;00996969;;;;;;;;;;9.18643;9.302776;1;2
02568884;_derivationally_related_form;10626194;10626194;_derivationally_related_form;02568884;;;;;;;;;;10.629736;0.31780484;1;4777
01507402;_derivationally_related_form;04831031;01507402;_derivationally_related_form;07506382;;;;;;;;;;10.4811535;10.858894;1;2
