/m/0l14j_;/music/performance_role/track_performances./music/track_contribution/contributor;/m/0fq117k;/m/0fq117k;/music/artist/track_contributions./music/track_contribution/role;/m/0l14j_;;;;;;;;;;10.177184;5.007116;1;145
/m/0416y94;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0h0wc;/m/0h0wc;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0416y94;;;;;;;;;;11.105688;10.375528;1;1
/m/0xq63;/location/hud_county_place/county;/m/0n5d1;/m/0xq63;/location/location/containedby;/m/0n5d1;;;;;;;;;;18.330862;17.825638;1;1
/m/017yzc;/royalty/royal_line/monarchs_from_this_line;/m/0bk4s;/m/0bk4s;/royalty/monarch/royal_line;/m/017yzc;;;;;;;;;;17.09074;15.453268;1;1
/m/08_lx0;/award/award_discipline/awards_in_this_discipline;/m/04686_j;/m/08_lx0;/award/award_discipline/awards_in_this_discipline;/m/06196;;;;;;;;;;11.862902;12.808328;1;2
/m/01l_pn;/film/film/production_companies;/m/03rwz3;/m/03rwz3;/film/production_company/films;/m/01l_pn;;;;;;;;;;11.367401;5.629859;1;22
/m/064jjy;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gkr9q;/m/064jjy;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/04wvhz;;;;;;;;;;6.594696;6.2777185;1;5
/m/02b6n9;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/09sb52;/m/09sb52;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02b6n9;;;;;;;;;;8.492076;7.037717;1;1
/m/0147dk;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02f72n;/m/02f72n;/award/award_category/nominees./award/award_nomination/award_nominee;/m/0147dk;;;;;;;;;;8.61235;6.6190424;1;5
/m/027kmrb;/people/person/nationality;/m/09c7w0;/m/027kmrb;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;;;;;;;;;;9.70633;10.956478;1;1
/m/0d6lp;/location/location/adjoin_s./location/adjoining_relationship/adjoins;/m/0dc95;/m/0d6lp;/location/location/adjoin_s./location/adjoining_relationship/adjoins;/m/0kpzy;;;;;;;;;;11.927628;10.207855;1;1
/m/01bm_;/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency;/m/09nqf;/m/01bm_;/location/location/containedby;/m/09c7w0;;;;;;;;;;10.665531;10.6315155;1;1
/m/0fjyzt;/film/film/music;/m/05y7hc;/m/05y7hc;/film/music_contributor/film;/m/0fjyzt;;;;;;;;;;14.514351;12.1213045;1;1
/m/0g2c8;/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee;/m/017lb_;/m/017lb_;/award/hall_of_fame_inductee/hall_of_fame_inductions./award/hall_of_fame_induction/hall_of_fame;/m/0g2c8;;;;;;;;;;12.696081;10.219446;1;85
/m/04x4nv;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gs96;/m/0gs96;/award/award_category/nominees./award/award_nomination/nominated_for;/m/04x4nv;;;;;;;;;;8.75488;6.2017937;1;1
/m/05f4_n0;/film/film/starring./film/performance/actor;/m/01v42g;/m/01v42g;/film/actor/film./film/performance/film;/m/05f4_n0;;;;;;;;;;11.348473;6.7341228;1;9
/m/04x_3;/education/field_of_study/students_majoring./education/education/institution;/m/015q1n;/m/04x_3;/education/field_of_study/students_majoring./education/education/institution;/m/0lfgr;;;;;;;;;;11.137569;11.139875;1;1
/m/02rb84n;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/02x1z2s;/m/02x1z2s;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rb84n;;;;;;;;;;8.855985;7.702378;1;1
/m/0rrwt;/location/location/time_zones;/m/02hcv8;/m/02hcv8;/time/time_zone/locations_in_this_time_zone;/m/0rrwt;;;;;;;;;;10.868045;9.1555805;1;1
