00464962;_also_see;01430847;01430847;_also_see;00464962;06608977;_derivationally_related_form;00464962;00464962;_also_see;01926376;;;;10.202566;3.7379673;1;6
01642437;_derivationally_related_form;00240184;01642437;_hypernym;01641914;;;;;;;;;;9.890325;10.648175;1;1
00900070;_derivationally_related_form;00836236;00899927;_hyponym;00900070;;;;;;;;;;10.878998;10.624408;1;1
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;;;;;;;;;;10.392115;10.095608;1;2
10466198;_derivationally_related_form;00901103;00901103;_derivationally_related_form;10466198;02219940;_derivationally_related_form;10466198;;;;;;;10.532625;0.5955803;1;3075
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;;;;;;;;;;11.123821;0.44279128;1;9624
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;;;;;;;;;;10.457862;6.85508;1;1
14545045;_derivationally_related_form;03054551;14399116;_has_part;14545045;14545045;_part_of;14399116;14545045;_hypernym;14544672;;;;11.203501;11.532751;1;1
07367548;_derivationally_related_form;00334186;07367708;_hypernym;07367548;;;;;;;;;;10.465569;10.551338;1;1
01939174;_derivationally_related_form;00447073;01939174;_derivationally_related_form;04235291;00447073;_derivationally_related_form;01939174;01939174;_derivationally_related_form;10610333;;;;10.479172;1.138605;1;1587
13478525;_derivationally_related_form;00229280;13516312;_hypernym;13478525;13478525;_hyponym;13516312;13460568;_hypernym;13478525;;;;10.27309;10.662724;1;1
00486018;_derivationally_related_form;00211593;00486018;_derivationally_related_form;01127379;;;;;;;;;;10.85548;10.50263;1;2
10387196;_derivationally_related_form;04091839;04091839;_derivationally_related_form;10387196;10386984;_hyponym;10387196;;;;;;;11.07373;2.635044;1;6
00785690;_derivationally_related_form;00881441;00881441;_derivationally_related_form;00785690;02163301;_hyponym;00785690;;;;;;;10.961716;2.5790563;1;66
00966869;_derivationally_related_form;02344568;00966869;_derivationally_related_form;01565472;02344568;_derivationally_related_form;00966869;;;;;;;10.912781;7.083411;1;2
00775156;_derivationally_related_form;01170962;00775156;_derivationally_related_form;10498422;00775156;_derivationally_related_form;01170813;01170962;_derivationally_related_form;00775156;;;;9.149775;5.516839;1;11
06714976;_derivationally_related_form;02457825;02457825;_derivationally_related_form;06714976;06715927;_hypernym;06714976;;;;;;;10.86994;0.08040959;1;11363
08062623;_derivationally_related_form;00967625;08062970;_hypernym;08062623;08062623;_derivationally_related_form;01745722;;;;;;;7.245381;7.72216;1;2
05891572;_derivationally_related_form;00708376;05891572;_derivationally_related_form;01632103;05898568;_hyponym;05891572;00708376;_derivationally_related_form;05891572;;;;10.36472;4.0606465;1;20
01031256;_derivationally_related_form;00318186;01031256;_derivationally_related_form;08463647;;;;;;;;;;10.044481;10.178537;1;2
09069862;_has_part;09070363;09070363;_part_of;09069862;09069862;_has_part;09264425;;;;;;;10.656782;2.075463;1;894
12658846;_has_part;07770180;12658846;_hypernym;12658118;;;;;;;;;;11.294193;11.697022;1;1
09207288;_has_part;08848094;09207288;_has_part;08986905;09207288;_has_part;09164561;;;;;;;8.658908;9.552259;1;1
01834896;_hypernym;01834485;01835103;_verb_group;01834896;09355850;_derivationally_related_form;01834896;;;;;;;12.089091;12.728857;1;1
07907161;_hypernym;07906284;07906284;_hyponym;07907161;07907161;_derivationally_related_form;03003744;;;;;;;11.156418;0.094199985;1;2963
02468617;_hypernym;05235879;01896031;_has_part;02468617;;;;;;;;;;11.633388;12.928896;1;1
00364297;_hypernym;02609764;00364297;_derivationally_related_form;00216038;00216038;_derivationally_related_form;00364297;02609764;_hyponym;00364297;;;;10.9725895;0.31046587;1;3157
02573704;_hypernym;02554730;02573704;_member_holonym;02573563;;;;;;;;;;10.194061;10.77672;1;1
02190632;_hypernym;02191106;02191311;_hypernym;02190632;;;;;;;;;;11.449284;11.561963;1;1
01004072;_hypernym;00383606;02032415;_derivationally_related_form;01004072;02709906;_derivationally_related_form;01004072;01004072;_derivationally_related_form;02032415;;;;10.75935;11.064705;1;1
01083645;_hypernym;01083077;01083645;_derivationally_related_form;02294436;;;;;;;;;;10.680487;10.734835;1;1
00471277;_hypernym;00557588;00470966;_has_part;00471277;;;;;;;;;;10.704984;11.810987;1;1
00422551;_hypernym;00421437;00422551;_derivationally_related_form;00071178;00421437;_hyponym;00422551;;;;;;;11.947323;2.292427;1;36
11852255;_hypernym;11573660;11841529;_member_meronym;11852255;;;;;;;;;;10.508957;11.056841;1;1
12150969;_hypernym;12150028;12150969;_member_holonym;12150447;;;;;;;;;;11.7533455;11.702246;1;1
12112008;_hypernym;12102133;12111882;_member_meronym;12112008;12112008;_member_holonym;12111882;;;;;;;10.614458;11.291573;1;1
01985128;_hypernym;01976146;01984958;_member_meronym;01985128;;;;;;;;;;10.71083;11.239191;1;1
00119873;_hypernym;00109660;07425011;_derivationally_related_form;00119873;;;;;;;;;;9.604105;9.547779;1;1
00003826;_hypernym;00001740;14359459;_derivationally_related_form;00003826;00003826;_derivationally_related_form;14359459;;;;;;;10.443242;11.595156;1;1
06284225;_hypernym;13809207;07013549;_has_part;06284225;06284225;_hyponym;07111047;13809207;_hyponym;06284225;;;;10.531737;0.6006208;1;5328
01175316;_hypernym;01173038;00331514;_derivationally_related_form;01175316;;;;;;;;;;10.779848;11.472521;1;1
