02416751;_derivationally_related_form;09935793;12699778;_derivationally_related_form;09935793;09935793;_derivationally_related_form;12699778;;;;;;;;;;6.69669607304968e-05;0.9907397031784058;9661;1
02416751;_derivationally_related_form;09935793;04860065;_derivationally_related_form;09935793;09935793;_derivationally_related_form;04860065;;;;;;;;;;3.8035035686334595e-05;0.9626222848892212;20973;1
02416751;_derivationally_related_form;09935793;12039743;_derivationally_related_form;09935793;09935793;_derivationally_related_form;12039743;;;;;;;;;;3.4630520531209186e-05;0.9898949265480042;6968;1
02416751;_derivationally_related_form;09935793;05658106;_derivationally_related_form;09935793;09935793;_derivationally_related_form;05658106;;;;;;;;;;2.9886219635955058e-05;0.9911540150642395;18479;1
02416751;_derivationally_related_form;09935793;09275473;_derivationally_related_form;09935793;09935793;_derivationally_related_form;09275473;;;;;;;;;;6.310126082098577e-06;0.9802656769752502;26351;1
02416751;_derivationally_related_form;09935793;07551498;_derivationally_related_form;09935793;09935793;_derivationally_related_form;07551498;;;;;;;;;;5.7309167459607124e-05;0.9823828935623169;13278;1
02416751;_derivationally_related_form;09935793;00331713;_derivationally_related_form;09935793;09935793;_derivationally_related_form;00331713;;;;;;;;;;3.1816246064408915e-06;0.9944885969161987;39605;1
02416751;_derivationally_related_form;09935793;04012084;_derivationally_related_form;09935793;09935793;_derivationally_related_form;04012084;;;;;;;;;;4.62052776128985e-06;0.9834092855453491;39253;1
02416751;_derivationally_related_form;09935793;09159003;_derivationally_related_form;09935793;09935793;_derivationally_related_form;09159003;;;;;;;;;;1.0612773621687666e-05;0.989985466003418;26328;1
02416751;_derivationally_related_form;09935793;09899289;_derivationally_related_form;09935793;09935793;_derivationally_related_form;09899289;;;;;;;;;;1.2245965990587138e-05;0.9914513230323792;32243;1
02260770;_hypernym;02260362;10884831;_hypernym;02260362;10884831;_derivationally_related_form;10577284;;;;;;;;;;4.043350418214686e-05;9.704467811388895e-05;10421;3517
02260770;_hypernym;02260362;08727806;_hypernym;02260362;08727806;_derivationally_related_form;10577284;;;;;;;;;;0.00015962689940351993;8.328459807671607e-05;1040;4222
02260770;_hypernym;02260362;02703432;_hypernym;02260362;02703432;_derivationally_related_form;10577284;;;;;;;;;;6.928198217792669e-06;0.00028197761275805533;36825;475
02260770;_hypernym;02260362;11161412;_hypernym;02260362;11161412;_derivationally_related_form;10577284;;;;;;;;;;2.3747572413412854e-05;0.0009454191313125193;21504;55
02260770;_hypernym;02260362;08936303;_hypernym;02260362;08936303;_derivationally_related_form;10577284;;;;;;;;;;6.921009480720386e-05;5.510934715857729e-05;6385;9933
02260770;_hypernym;02260362;08795492;_hypernym;02260362;08795492;_derivationally_related_form;10577284;;;;;;;;;;3.047803693334572e-05;0.00013336633855942637;20110;3417
02260770;_hypernym;02260362;02533313;_hypernym;02260362;02533313;_derivationally_related_form;10577284;;;;;;;;;;2.596237891339115e-06;3.1466093787457794e-05;39546;21167
02260770;_hypernym;02260362;02354537;_hypernym;02260362;02354537;_derivationally_related_form;10577284;;;;;;;;;;8.703950697963592e-06;1.1151355465699453e-05;33976;33876
02260770;_hypernym;02260362;08801678;_hypernym;02260362;08801678;_derivationally_related_form;10577284;;;;;;;;;;1.839949732129753e-06;1.1788996800987661e-07;36964;40553
02260770;_hypernym;02260362;09164561;_hypernym;02260362;09164561;_derivationally_related_form;10577284;;;;;;;;;;1.420345256519795e-06;5.005309503758326e-05;40035;13815
09373716;_instance_hypernym;09411430;00351963;_instance_hypernym;09411430;09109444;_has_part;00351963;09159003;_has_part;00351963;;;;;;;0.013518712483346462;0.011485561728477478;11;17
09373716;_instance_hypernym;09411430;11810918;_instance_hypernym;09411430;09109444;_has_part;11810918;09159003;_has_part;11810918;;;;;;;0.009744391776621342;0.11082274466753006;12;9
09373716;_instance_hypernym;09411430;06254669;_instance_hypernym;09411430;09109444;_has_part;06254669;09159003;_has_part;06254669;;;;;;;0.005437005311250687;0.7582762837409973;14;1
09373716;_instance_hypernym;09411430;00061933;_instance_hypernym;09411430;09109444;_has_part;00061933;09159003;_has_part;00061933;;;;;;;0.00017770972044672817;0.41575825214385986;2476;2
09373716;_instance_hypernym;09411430;02571300;_instance_hypernym;09411430;09109444;_has_part;02571300;09159003;_has_part;02571300;;;;;;;0.0028016050346195698;0.13178563117980957;31;3
09373716;_instance_hypernym;09411430;06790845;_instance_hypernym;09411430;09109444;_has_part;06790845;09159003;_has_part;06790845;;;;;;;0.0038126895669847727;0.13561244308948517;15;4
09373716;_instance_hypernym;09411430;13618629;_instance_hypernym;09411430;09109444;_has_part;13618629;09159003;_has_part;13618629;;;;;;;0.005470024421811104;0.027721460908651352;7;11
09373716;_instance_hypernym;09411430;04510090;_instance_hypernym;09411430;09109444;_has_part;04510090;09159003;_has_part;04510090;;;;;;;4.2768144339788705e-05;0.08782640099525452;15151;3
09373716;_instance_hypernym;09411430;14382238;_instance_hypernym;09411430;09109444;_has_part;14382238;09159003;_has_part;14382238;;;;;;;0.02657320536673069;0.08815065026283264;4;7
09373716;_instance_hypernym;09411430;02647144;_instance_hypernym;09411430;09109444;_has_part;02647144;09159003;_has_part;02647144;;;;;;;0.005002794787287712;0.021013177931308746;26;9
