/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/02q1tc5;/award/award_category/nominees./award/award_nomination/award_nominee;/m/026dg51;;;;;;;;;;3.6493516;3.4647918;1;1
/m/04ddm4;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/05b1610;/m/06d6y;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/04ddm4;/m/01jfsb;/media_common/netflix_genre/titles;/m/04ddm4;;;;;;;5.9980855;6.0137305;1;1
/m/072192;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0k611;/m/072192;/film/film/country;/m/09c7w0;;;;;;;;;;4.725248;5.0878158;1;1
/m/011yl_;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/099c8n;/m/09cm54;/award/award_category/winners./award/award_honor/honored_for;/m/011yl_;/m/011yl_;/film/film/genre;/m/03q4nz;/m/011yl_;/film/film/featured_film_locations;/m/04jpl;;;;4.832713;4.5157614;1;1
/m/0m313;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0m31m;/m/01tspc6;/award/award_winner/awards_won./award/award_honor/honored_for;/m/0m313;;;;;;;;;;4.2430344;4.300516;1;1
/m/06yykb;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/01vvb4m;/m/01vvb4m;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/06yykb;;;;;;;;;;5.5594177;5.5608206;1;1
/m/07bx6;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0284n42;/m/07bx6;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/06mr6;;;;;;;;;;5.103866;5.4591284;1;2
/m/04qp06;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0b6k___;/m/0b6k___;/award/award_category/nominees./award/award_nomination/award_nominee;/m/04qp06;/m/04qp06;/people/person/profession;/m/01d_h8;/m/04qp06;/people/person/languages;/m/03k50;;;;5.321658;5.417927;1;1
/m/027r8p;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0ck27z;/m/027r8p;/tv/tv_actor/starring_roles./tv/regular_tv_appearance/series;/m/0180mw;;;;;;;;;;6.062486;6.263481;1;1
/m/0lpjn;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09td7p;/m/0lpjn;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/05v38p;/m/0lpjn;/award/award_winner/awards_won./award/award_honor/award_winner;/m/05dbf;;;;;;;4.319978;4.494256;1;1
/m/04ls53;/award/award_nominee/award_nominations./award/award_nomination/award;/m/054krc;/m/0fhpv4;/award/award_category/winners./award/award_honor/award_winner;/m/04ls53;;;;;;;;;;5.0816426;4.800479;1;1
/m/0721cy;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/01s81;/m/03ccq3s;/award/award_category/nominees./award/award_nomination/award_nominee;/m/0721cy;/m/01s81;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0721cy;;;;;;;5.431574;5.7872086;1;1
/m/02qfhb;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0gkz3nz;/m/02qfhb;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/01515w;;;;;;;;;;5.034374;5.1226053;1;1
/m/022_lg;/award/award_winner/awards_won./award/award_honor/award;/m/0gs9p;/m/0gs9p;/award/award_category/winners./award/award_honor/award_winner;/m/022_lg;;;;;;;;;;5.1502876;5.415149;1;1
/m/01q415;/award/award_winner/awards_won./award/award_honor/award;/m/0gr4k;/m/01q415;/film/writer/film;/m/015gm8;/m/01q415;/award/award_winner/awards_won./award/award_honor/honored_for;/m/05hjnw;;;;;;;5.085732;5.142823;1;1
/m/04rcl7;/award/award_winner/awards_won./award/award_honor/award;/m/02x1z2s;/m/04rcl7;/film/production_company/films;/m/0fgrm;/m/04rcl7;/film/production_company/films;/m/06fcqw;;;;;;;5.158642;5.375972;1;1
/m/046m59;/award/award_winner/awards_won./award/award_honor/award;/m/0bdwft;/m/046m59;/award/award_winner/awards_won./award/award_honor/award_winner;/m/017149;;;;;;;;;;5.5282283;5.477871;1;1
/m/03cws8h;/award/award_winner/awards_won./award/award_honor/ceremony;/m/0gvstc3;/m/0gvstc3;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/03cws8h;/m/03cws8h;/award/award_winner/awards_won./award/award_honor/award;/m/03ccq3s;;;;;;;5.4957447;5.512724;1;1
/m/0jfx1;/award/award_winner/awards_won./award/award_honor/honored_for;/m/01vksx;/m/05zvj3m;/award/award_category/nominees./award/award_nomination/award_nominee;/m/0jfx1;;;;;;;;;;4.401366;4.545215;1;1
/m/01p3ty;/award/award_winning_work/awards_won./award/award_honor/award;/m/0b6jkkg;/m/01p3ty;/film/film/genre;/m/01chg;;;;;;;;;;5.850465;5.8661213;1;1
/m/0kfv9;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/0521rl1;/m/0kfv9;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0521rl1;/m/0kfv9;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/02lg9w;/m/0kfv9;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/021_rm;;;;4.731134;5.1190653;1;4
/m/0kfv9;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/01z7_f;/m/0kfv9;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/021_rm;;;;;;;;;;4.6397305;4.557872;1;1
/m/025l5;/award/hall_of_fame_inductee/hall_of_fame_inductions./award/hall_of_fame_induction/hall_of_fame;/m/0g2c8;/m/0g2c8;/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee;/m/025l5;;;;;;;;;;5.9440374;6.46797;1;2
