02581957;_has_part;07778938;07778938;_part_of;02581957;;;;;;;;;;3.6838005;5.9217577;1;107
03446268;_has_part;04444345;03446268;_has_part;03313873;03446268;_has_part;03511786;03446268;_has_part;04258982;;;;3.2898703;3.7908218;1;3
02658670;_hypernym;01432517;02658670;_member_holonym;02657805;;;;;;;;;;2.240818;3.4700732;1;1
00057486;_hypernym;00053913;00057486;_derivationally_related_form;01113806;;;;;;;;;;3.3600311;4.2365046;1;1
13196545;_hypernym;13167078;13192025;_member_meronym;13196545;;;;;;;;;;2.6682272;3.7801056;1;1
01566386;_hypernym;01504437;01504437;_hyponym;01566386;;;;;;;;;;2.7909336;4.7299123;1;2
05520479;_hypernym;05264756;05264756;_hyponym;05520479;;;;;;;;;;3.2937303;5.0229197;1;29
01748560;_hypernym;01657723;01748560;_member_holonym;01744657;;;;;;;;;;2.703592;3.7303677;1;1
02795169;_hypernym;04531098;03533972;_part_of;02795169;;;;;;;;;;3.2893598;4.8112097;1;4
07060167;_hypernym;07059255;07060167;_hyponym;07061334;;;;;;;;;;3.1654875;4.4380207;1;2
11920867;_hypernym;11579418;11579418;_hyponym;11920867;;;;;;;;;;2.954708;4.154625;1;1
03534776;_hypernym;04517823;01244853;_derivationally_related_form;03534776;;;;;;;;;;2.9217172;4.1696224;1;1
05554405;_hypernym;05554189;05554189;_hyponym;05554405;;;;;;;;;;3.3088365;7.264196;1;16296
01700076;_hypernym;01342529;01700076;_member_holonym;01695259;01695259;_member_meronym;01700076;;;;;;;3.1311665;4.3734274;1;1
13649268;_hyponym;13659943;13659943;_hypernym;13649268;;;;;;;;;;3.0886617;7.0696025;1;13751
00798245;_hyponym;00798959;00798245;_hyponym;00800825;00798245;_hyponym;00801125;;;;;;;2.9249578;4.195135;1;3
11556857;_hyponym;12155459;11556857;_hyponym;12116881;11793032;_hypernym;11556857;;;;;;;2.9212332;3.7977552;1;2
07371293;_hyponym;07379223;07371293;_hyponym;07400361;07397761;_hypernym;07371293;;;;;;;2.1812124;3.8155534;1;7
01762525;_hyponym;02216066;01762525;_hyponym;02284367;;;;;;;;;;2.1862955;3.6289525;1;2
07891726;_hyponym;07900406;07891726;_hyponym;07893891;;;;;;;;;;3.1423135;4.327071;1;3
03315023;_hyponym;03997027;04473432;_hypernym;03315023;;;;;;;;;;2.9132652;4.4439077;1;2
01504437;_hyponym;01550429;01504437;_hyponym;01554139;01504437;_hyponym;01591490;;;;;;;2.9439619;3.680366;1;5
13928388;_hyponym;13931765;13931765;_hypernym;13928388;;;;;;;;;;2.8583627;7.9219227;1;27414
01504437;_hyponym;01820190;01504437;_hyponym;01591490;;;;;;;;;;3.1002622;3.2854378;1;2
05943300;_hyponym;05961278;05943300;_hyponym;06249910;05943300;_hyponym;05962602;;;;;;;3.0197222;4.084358;1;2
13100156;_hyponym;12935609;13100156;_hyponym;11733904;;;;;;;;;;2.8581352;3.6111221;1;1
00069879;_hyponym;01309478;00069879;_hyponym;00090888;00069879;_hyponym;00090186;;;;;;;3.0164633;4.248419;1;2
15078050;_hyponym;14806333;15078050;_hyponym;14676042;15078050;_hyponym;14834563;;;;;;;2.7848692;4.0403185;1;3
00671351;_hyponym;00674562;00671351;_hyponym;00689729;00671351;_hyponym;00692130;;;;;;;2.6095133;4.0013304;1;1
00978549;_hyponym;01055404;00978549;_hyponym;00951069;00978549;_hyponym;00982178;;;;;;;3.0321221;3.935748;1;2
04737934;_hyponym;04738641;04737934;_hyponym;04739932;04737934;_hyponym;04740864;04738641;_hypernym;04737934;;;;3.0728478;5.6468525;1;112
01707306;_hyponym;01707128;01707306;_derivationally_related_form;07027458;;;;;;;;;;3.0297432;4.076454;1;1
03903424;_hyponym;02670683;03903424;_hyponym;04257223;03903424;_hyponym;02890804;;;;;;;3.1405072;4.4531164;1;3
13760316;_hyponym;13773361;13760316;_hyponym;13774115;13760316;_hyponym;07578363;13773047;_hypernym;13760316;;;;3.09418;4.606376;1;4
