russ_meyer;hasgender;male;russ_meyer;wasbornin;san_leandro_california;;;;;;;;;;6.941893;6.5346003;1;1
jakob_poulsen;isaffiliatedto;denmark_national_under-21_football_team;jakob_poulsen;isaffiliatedto;as_monaco_fc;;;;;;;;;;8.197617;8.133927;1;2
steve_wicks;isaffiliatedto;queens_park_rangers_f.c.;steve_wicks;playsfor;queens_park_rangers_f.c.;;;;;;;;;;10.172699;6.1085267;1;1
macbeth_sibaya;playsfor;fc_rubin_kazan;macbeth_sibaya;isaffiliatedto;fc_rubin_kazan;;;;;;;;;;10.420678;7.406278;1;5
joeri_dequevy;playsfor;k._sint-truidense_v.v.;joeri_dequevy;isaffiliatedto;k._sint-truidense_v.v.;;;;;;;;;;10.107402;5.3945127;1;17
admir_bilibani;isaffiliatedto;fc_lausanne-sport;admir_bilibani;isaffiliatedto;neuchâtel_xamax;;;;;;;;;;10.349496;10.007183;1;1
philippe_redon;playsfor;fc_girondins_de_bordeaux;philippe_redon;isaffiliatedto;fc_girondins_de_bordeaux;;;;;;;;;;10.449211;8.515346;1;5
joseph_bologna;actedin;love_is_all_there_is;joseph_bologna;created;love_is_all_there_is;;;;;;;;;;10.289731;6.445179;1;41
jeff_kenna;isaffiliatedto;republic_of_ireland_national_under-21_football_team;jeff_kenna;isaffiliatedto;birmingham_city_f.c.;;;;;;;;;;9.647261;9.549228;1;2
leonard_boot;isaffiliatedto;york_city_f.c.;leonard_boot;playsfor;york_city_f.c.;;;;;;;;;;10.047588;4.482789;1;76
salif_diao;isaffiliatedto;as_monaco_fc;salif_diao;isaffiliatedto;birmingham_city_f.c.;;;;;;;;;;9.992912;10.089665;1;2
cristiano_cordeiro;playsfor;sun_hei_sc;cristiano_cordeiro;isaffiliatedto;sun_hei_sc;;;;;;;;;;10.016665;6.196257;1;6
billy_brawley;isaffiliatedto;partick_thistle_f.c.;billy_brawley;playsfor;partick_thistle_f.c.;;;;;;;;;;10.17418;4.782094;1;15
călin_moldovan;isaffiliatedto;fc_internațional_curtea_de_argeș;călin_moldovan;playsfor;fc_internațional_curtea_de_argeș;;;;;;;;;;9.863831;3.7432454;1;54
