/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tlg;/m/05c0jwl;/organization/role/leaders./organization/leadership/organization;/m/07tlg;8.486766;1;11.079026;1;6.897331;1;0.9849571446956543;1.0360107421875
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/students_graduates./education/education/student;/m/01j2xj;/m/05c0jwl;/organization/role/leaders./organization/leadership/organization;/m/07tlg;8.486766;1;11.079026;1;6.7040358;1;0.9875682320626734;1.0089974403381348
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/07tlg;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/03g3w;/m/01w0v;/location/location/contains;/m/07tlg;/m/05c0jwl;/organization/role/leaders./organization/leadership/organization;/m/07tlg;8.486766;1;11.079026;1;6.8197875;1;0.986063902142082;1.0288033485412598
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/colors;/m/083jv;/m/05c0jwl;/organization/role/leaders./organization/leadership/organization;/m/07tlg;8.486766;1;11.079026;1;7.14915;1;0.9807324305512212;1.0339632034301758
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/05c0jwl;/organization/role/leaders./organization/leadership/organization;/m/07tlg;8.486766;1;11.079026;1;7.33298;1;0.9769336989908675;1.0375497341156006
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/students_graduates./education/education/student;/m/0jvtp;/m/05c0jwl;/organization/role/leaders./organization/leadership/organization;/m/07tlg;8.486766;1;11.079026;1;6.879969;1;0.9852122374318837;1.0289959907531738
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/campuses;/m/07tlg;/m/05c0jwl;/organization/role/leaders./organization/leadership/organization;/m/07tlg;8.486766;1;11.079026;1;7.635214;1;0.9690460755716531;1.0241377353668213
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/campuses;/m/07tlg;/m/05c0jwl;/organization/role/leaders./organization/leadership/organization;/m/07tlg;8.486766;1;11.079026;1;7.635214;1;0.9690460755716531;1.0207624435424805
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/05c0jwl;/organization/role/leaders./organization/leadership/organization;/m/07tlg;/m/07tlg;/education/educational_institution_campus/educational_institution;/m/07tlg;8.486766;1;11.079026;1;7.6364565;1;0.969008779954698;1.0238687992095947
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/05c0jwl;/organization/role/leaders./organization/leadership/organization;/m/07tlg;/m/07tlg;/education/educational_institution_campus/educational_institution;/m/07tlg;8.486766;1;11.079026;1;7.636454;1;0.9690088515535394;1.025106430053711
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tlg;/m/07tlg;/education/educational_institution/students_graduates./education/education/student;/m/01j2xj;8.486766;1;11.079026;1;8.305904;1;0.9412059784743251;1.0241115093231201
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/07tlg;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/03g3w;/m/01w0v;/location/location/contains;/m/07tlg;/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tlg;8.486766;1;11.079026;1;8.14478;1;0.9495136097234349;1.0072252750396729
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tlg;/m/07tlg;/education/educational_institution/colors;/m/083jv;8.486766;1;11.079026;1;8.437535;1;0.9334845981550626;1.0247268676757812
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/07tlg;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/03g3w;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/students_graduates./education/education/student;/m/01j2xj;8.486766;1;11.079026;1;8.172363;1;0.9481748287460926;1.0121076107025146
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/students_graduates./education/education/student;/m/01j2xj;/m/07tlg;/education/educational_institution/colors;/m/083jv;8.486766;1;11.079026;1;8.470507;1;0.9314078750533847;1.0184571743011475
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/07tlg;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/03g3w;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/colors;/m/083jv;8.486766;1;11.079026;1;8.437317;1;0.933498157035492;1.009498119354248
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tlg;/m/07tlg;/common/topic/webpage./common/webpage/category;/m/08mbj5d;8.486766;1;11.079026;1;8.773933;1;0.9092979460566014;1.014883041381836
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/students_graduates./education/education/student;/m/01j2xj;/m/07tlg;/common/topic/webpage./common/webpage/category;/m/08mbj5d;8.486766;1;11.079026;1;8.763253;1;0.9101749554050276;1.0074503421783447
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tlg;/m/07tlg;/education/educational_institution/students_graduates./education/education/student;/m/0jvtp;8.486766;1;11.079026;1;8.58365;1;0.9238170652784088;1.0078785419464111
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/07tlg;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/03g3w;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/common/topic/webpage./common/webpage/category;/m/08mbj5d;8.486766;1;11.079026;1;8.772795;1;0.9093918157365908;1.0110571384429932
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/colors;/m/083jv;/m/07tlg;/common/topic/webpage./common/webpage/category;/m/08mbj5d;8.486766;1;11.079026;1;8.944858;1;0.8941801007881514;1.0290441513061523
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/students_graduates./education/education/student;/m/01j2xj;/m/07tlg;/education/educational_institution/students_graduates./education/education/student;/m/0jvtp;8.486766;1;11.079026;1;8.668403;1;0.9176338233279293;0.9766004085540771
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/07tlg;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/03g3w;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/students_graduates./education/education/student;/m/0jvtp;8.486766;1;11.079026;1;8.646893;1;0.9192450648328244;0.9908616542816162
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/07tlg;/education/educational_institution/colors;/m/083jv;/m/07tlg;/education/educational_institution/students_graduates./education/education/student;/m/0jvtp;8.486766;1;11.079026;1;8.728947;1;0.9129405493316176;1.0497877597808838
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tlg;/m/07tlg;/education/educational_institution/campuses;/m/07tlg;8.486766;1;11.079026;1;8.970767;1;0.8917033415001385;1.0889787673950195
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tlg;/m/07tlg;/education/educational_institution/campuses;/m/07tlg;8.486766;1;11.079026;1;8.970768;1;0.8917032494052133;1.0807044506072998
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tlg;/m/07tlg;/education/educational_institution_campus/educational_institution;/m/07tlg;8.486766;1;11.079026;1;8.972181;1;0.8915666890963301;1.0803585052490234
/m/07tlg;/organization/organization/headquarters./location/mailing_address/citytown;/m/0978r;/m/01w0v;/location/location/contains;/m/07tlg;/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tlg;/m/07tlg;/education/educational_institution_campus/educational_institution;/m/07tlg;8.486766;1;11.079026;1;8.972185;1;0.891566320307907;1.0812623500823975
/m/02f4s3;/education/educational_institution/colors;/m/083jv;/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/02f4s3;/m/02f4s3;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/02f4s3;/education/educational_institution/colors;/m/04mkbj;7.5164685;1;10.120572;1;9.4997425;2;1.6504072005763917;1.103651523590088
/m/02f4s3;/education/educational_institution/colors;/m/083jv;/m/02f4s3;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/02f4s3;/education/educational_institution/colors;/m/04mkbj;/m/09c7w0;/location/location/contains;/m/02f4s3;7.5164685;1;10.120572;1;9.401754;2;1.672346615832202;1.0522410869598389
/m/02f4s3;/education/educational_institution/colors;/m/083jv;/m/02f4s3;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/02f4s3;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/01mkq;/m/02f4s3;/education/educational_institution/colors;/m/04mkbj;7.5164685;1;10.120572;1;9.51803;2;1.64623764271707;1.0549380779266357
/m/02f4s3;/education/educational_institution/colors;/m/083jv;/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/institution;/m/02f4s3;/m/02f4s3;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/02f4s3;/education/educational_institution/colors;/m/04mkbj;7.5164685;1;10.120572;1;9.536814;2;1.6419317443106753;1.055102825164795
/m/02f4s3;/education/educational_institution/colors;/m/083jv;/m/02f4s3;/education/university/domestic_tuition./measurement_unit/dated_money_value/currency;/m/09nqf;/m/02f4s3;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/02f4s3;/education/educational_institution/colors;/m/04mkbj;7.5164685;1;10.120572;1;9.553549;2;1.6380760285916645;1.0537736415863037
