billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;crime_school;billy_halop;actedin;on_dress_parade;billy_halop;actedin;the_angels_wash_their_faces;;;;11.186914;8.509013;1;16
laotian_civil_war;happenedin;north_vietnam;north_vietnam;participatedin;laotian_civil_war;laotian_civil_war;happenedin;south_vietnam;laotian_civil_war;happenedin;kingdom_of_laos;pathet_lao;participatedin;laotian_civil_war;9.956245;8.07395;1;6
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;rosalyn_sussman_yalow;haswonprize;dickson_prize;rosalyn_sussman_yalow;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;9.098927;5.722439;1;12
rekha;haswonprize;filmfare_awards;rekha;actedin;vijeta;rekha;hasgender;female;rekha;actedin;umrao_jaan;rekha;actedin;dil_hai_tumhaara;9.715781;9.209073;1;1
juan_povedano_martínez;isaffiliatedto;umf_selfoss;juan_povedano_martínez;playsfor;umf_selfoss;;;;;;;;;;9.208758;-2.0814025;1;38007
gergő_jeremiás;isaffiliatedto;rákospalotai_eac;gergő_jeremiás;playsfor;rákospalotai_eac;;;;;;;;;;9.692066;5.438903;1;14
anthony_charles;isaffiliatedto;barnet_f.c.;anthony_charles;playsfor;barnet_f.c.;anthony_charles;isaffiliatedto;plymouth_argyle_f.c.;;;;;;;9.982346;6.1257787;1;13
doug_gilmour;isaffiliatedto;toronto_maple_leafs;doug_gilmour;isaffiliatedto;st._louis_blues;doug_gilmour;isaffiliatedto;cornwall_royals;doug_gilmour;haswonprize;frank_j._selke_trophy;;;;7.3466187;6.6850967;1;1
davide_succi;isaffiliatedto;a.c._cesena;davide_succi;playsfor;a.c._cesena;davide_succi;isaffiliatedto;ravenna_f.c.;;;;;;;9.905563;6.4703717;1;12
petar_borota;isaffiliatedto;f.c._porto;petar_borota;playsfor;f.c._porto;petar_borota;isaffiliatedto;chelsea_f.c.;petar_borota;isaffiliatedto;fk_partizan;;;;9.646546;5.4030905;1;14
paulo_sérgio_betanin;isaffiliatedto;e.c._juventude;paulo_sérgio_betanin;playsfor;esporte_clube_juventude;paulo_sérgio_betanin;isaffiliatedto;esporte_clube_juventude;;;;;;;6.8070574;1.9265065;1;417
joe_allon;isaffiliatedto;port_vale_f.c.;joe_allon;playsfor;port_vale_f.c.;;;;;;;;;;10.007121;3.919026;1;97
lorgio_álvarez;isaffiliatedto;bolivia_national_football_team;lorgio_álvarez;isaffiliatedto;cerro_porteño;lorgio_álvarez;isaffiliatedto;club_bolívar;lorgio_álvarez;isaffiliatedto;club_atlético_independiente;lorgio_álvarez;isaffiliatedto;c.a._independiente;7.527168;7.347688;1;4
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;fc_slavia-mozyr;yaroslav_svorak;isaffiliatedto;ukraine_national_under-18_football_team;;;;9.899031;5.4141874;1;41
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;germany_national_football_team;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;8.36265;8.19462;1;5
gábor_bardi;isaffiliatedto;zalaegerszegi_te;gábor_bardi;playsfor;zalaegerszegi_te;gábor_bardi;isaffiliatedto;apop_kinyras_fc;gábor_bardi;isaffiliatedto;újpest_fc;;;;9.410546;4.2001753;1;26
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;wasbornin;zalaegerszeg;9.084056;6.326729;1;6
kevin_mcleod;isaffiliatedto;swansea_city_a.f.c.;kevin_mcleod;playsfor;swansea_city_a.f.c.;;;;;;;;;;10.128949;5.047072;1;62
andrea_esposito;isaffiliatedto;u.s._lecce;andrea_esposito;playsfor;u.s._lecce;andrea_esposito;isaffiliatedto;genoa_c.f.c.;andrea_esposito;isaffiliatedto;bologna_f.c._1909;andrea_esposito;isaffiliatedto;a.s._livorno_calcio;9.867696;4.946043;1;19
diego_scotti;isaffiliatedto;club_olimpia;diego_scotti;playsfor;club_olimpia;;;;;;;;;;10.082614;6.50378;1;12
jirès_kembo_ekoko;isaffiliatedto;al_ain_fc;jirès_kembo_ekoko;playsfor;al_ain_fc;;;;;;;;;;9.140924;2.3445408;1;225
nicole_barnhart;isaffiliatedto;united_states_women's_national_soccer_team;nicole_barnhart;isaffiliatedto;fc_gold_pride;nicole_barnhart;isaffiliatedto;california_storm;nicole_barnhart;isaffiliatedto;fc_kansas_city;nicole_barnhart;isaffiliatedto;philadelphia_independence;10.029227;8.896364;1;3
ryan_johnson_(soccer);isaffiliatedto;toronto_fc;ryan_johnson_(soccer);isaffiliatedto;chicago_fire_soccer_club;ryan_johnson_(soccer);isaffiliatedto;real_salt_lake;ryan_johnson_(soccer);isaffiliatedto;östers_if;ryan_johnson_(soccer);isaffiliatedto;jamaica_national_football_team;8.11527;7.53867;1;5
bobby_campbell_(scottish_footballer);isaffiliatedto;chelsea_f.c.;bobby_campbell_(scottish_footballer);playsfor;chelsea_f.c.;;;;;;;;;;9.461398;5.0846796;1;16
héctor_scarone;isaffiliatedto;uruguay_national_football_team;héctor_scarone;playsfor;uruguay_national_football_team;héctor_scarone;isaffiliatedto;club_nacional_de_football;héctor_scarone;isaffiliatedto;inter_milan;héctor_scarone;isaffiliatedto;u.s._città_di_palermo;8.9994335;6.9131837;1;4
raúl_enrique_estévez;isaffiliatedto;unión_española;raúl_enrique_estévez;playsfor;unión_española;;;;;;;;;;9.608419;4.8940697;1;63
attila_polonkai;isaffiliatedto;videoton_fc;attila_polonkai;playsfor;videoton_fc;attila_polonkai;isaffiliatedto;vasas_sc;attila_polonkai;playsfor;puskás_akadémia_fc;attila_polonkai;isaffiliatedto;újpest_fc;9.833284;6.676621;1;9
mario_esteban_berríos;isaffiliatedto;coquimbo_unido;mario_esteban_berríos;playsfor;coquimbo_unido;;;;;;;;;;9.640746;4.8105364;1;24
fumaça_(footballer_born_1976);isaffiliatedto;barnsley_f.c.;fumaça_(footballer_born_1976);playsfor;barnsley_f.c.;;;;;;;;;;9.964664;4.636689;1;53
markus_heppke;isaffiliatedto;rot-weiss_essen;markus_heppke;playsfor;rot-weiss_essen;markus_heppke;isaffiliatedto;rot-weiß_oberhausen;markus_heppke;isaffiliatedto;fc_schalke_04_ii;markus_heppke;isaffiliatedto;de/deutsche_fußballnationalmannschaft_(u-19-junioren);9.501044;6.2552743;1;6
steven_n'zonzi;isaffiliatedto;amiens_sc;steven_n'zonzi;playsfor;amiens_sc;;;;;;;;;;9.71572;4.859656;1;54
phil_harrington;isaffiliatedto;chester_city_f.c.;phil_harrington;playsfor;chester_city_f.c.;;;;;;;;;;10.140457;6.073607;1;7
jürgen_macho;isaffiliatedto;chelsea_f.c.;jürgen_macho;playsfor;chelsea_f.c.;;;;;;;;;;9.630463;4.2341228;1;115
félix_ricardo_torres;isaffiliatedto;club_atlético_platense;félix_ricardo_torres;playsfor;club_atlético_platense;;;;;;;;;;9.947815;5.5845203;1;41
janício_martins;isaffiliatedto;s.c.u._torreense;janício_martins;playsfor;s.c.u._torreense;;;;;;;;;;9.259438;4.022342;1;46
ahmad_momenzadeh;isaffiliatedto;foolad_f.c.;ahmad_momenzadeh;playsfor;foolad_f.c.;;;;;;;;;;10.091197;6.103529;1;17
césar_pellegrín;isaffiliatedto;deportivo_maldonado;césar_pellegrín;isaffiliatedto;central_español;césar_pellegrín;isaffiliatedto;c.s._herediano;césar_pellegrín;isaffiliatedto;danubio_f.c.;césar_pellegrín;isaffiliatedto;club_nacional_de_football;9.972744;9.667264;1;5
tyrone_marshall;isaffiliatedto;jamaica_national_football_team;tyrone_marshall;playsfor;jamaica_national_football_team;;;;;;;;;;9.91627;5.4785323;1;21
darnell_mee;isaffiliatedto;continental_basketball_association;darnell_mee;isaffiliatedto;national_basketball_league_(australia);darnell_mee;isaffiliatedto;lega_basket_serie_a;darnell_mee;isaffiliatedto;lnb_pro_a;darnell_mee;isaffiliatedto;yakima_sun_kings;8.506555;6.4509134;1;7
tetsuya_asano;isaffiliatedto;nagoya_grampus;tetsuya_asano;playsfor;nagoya_grampus;;;;;;;;;;9.842428;5.7049084;1;8
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;nk_zadar;dado_pršo;isaffiliatedto;fc_rouen;dado_pršo;isaffiliatedto;étoile_fréjus_saint-raphaël;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;9.456441;8.910143;1;5
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;playsfor;england_national_football_b_team;alan_sunderland;isaffiliatedto;england_national_football_team;alan_sunderland;isaffiliatedto;arsenal_f.c.;alan_sunderland;isaffiliatedto;ipswich_town_f.c.;9.534369;5.064867;1;5
