00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_also_see;01925372;9.611472;1;10.525589;1;8.602607;2;1.8724706205730135;1.246924877166748
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_derivationally_related_form;04821277;9.611472;1;10.525589;1;9.503808;1;0.7353193651814209;1.2446708679199219
00464513;_also_see;01430111;01430111;_also_see;00464513;04821277;_derivationally_related_form;00464513;9.611472;1;10.525589;1;9.505066;1;0.7350744748891282;1.2415695190429688
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;9.527489;1;0.7306849072486122;1.2423772811889648
00464513;_also_see;01430111;01430111;_also_see;00464513;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;9.528309;1;0.7305234819796943;1.242375135421753
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_derivationally_related_form;02753642;9.611472;1;10.525589;1;9.564294;1;0.7233810363540131;1.2418200969696045
00464513;_also_see;01430111;01430111;_also_see;00464513;02753642;_derivationally_related_form;00464513;9.611472;1;10.525589;1;9.565044;1;0.7232308271009512;1.2379591464996338
00464513;_also_see;01430111;00464513;_also_see;01925372;00464513;_derivationally_related_form;04821277;9.611472;1;10.525589;1;10.458236;1;0.5168319495078227;1.2417664527893066
00464513;_also_see;01430111;00464513;_also_see;01925372;04821277;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.459167;1;0.516599513055062;1.2413384914398193
00464513;_also_see;01430111;00464513;_also_see;01925372;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;10.502004;1;0.5058960565670073;1.2394030094146729
00464513;_also_see;01430111;00464513;_also_see;01925372;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;10.5028515;1;0.505684130876565;1.2418081760406494
00583239;_also_see;00346991;00583239;_also_see;02290998;00583239;_also_see;00958880;9.626781;1;10.425681;1;10.483;3;2.4856742501151814;1.2429821491241455
00583239;_also_see;00346991;00583239;_also_see;02290998;00583239;_also_see;02505716;9.626781;1;10.425681;1;10.519657;3;2.476523270134417;1.2419986724853516
00583239;_also_see;00346991;00583239;_also_see;02505716;00583239;_also_see;00958880;9.626781;1;10.425681;1;10.722897;3;2.426238327403371;1.2420752048492432
00583239;_also_see;00346991;00346991;_also_see;00583239;00583239;_also_see;02290998;9.626781;1;10.425681;1;9.277079;2;1.7592555626790563;1.2413759231567383
00583239;_also_see;00346991;00346991;_also_see;00583239;00583239;_also_see;00958880;9.626781;1;10.425681;1;9.638203;2;1.6872896479808688;1.2402210235595703
00583239;_also_see;00346991;00346991;_also_see;00583239;00583239;_also_see;02505716;9.626781;1;10.425681;1;9.701799;2;1.6734612252029617;1.2421700954437256
00583239;_also_see;00346991;02290998;_also_see;00583239;00583239;_also_see;02290998;9.626781;1;10.425681;1;10.114558;2;1.5771593232004366;1.2418491840362549
00583239;_also_see;00346991;00583239;_also_see;02290998;00958880;_also_see;00583239;9.626781;1;10.425681;1;10.527044;2;1.4746808792026838;1.2416470050811768
00583239;_also_see;00346991;02290998;_also_see;00583239;00583239;_also_see;00958880;9.626781;1;10.425681;1;10.528069;2;1.4744254808954098;1.240530252456665
00583239;_also_see;00346991;00583239;_also_see;02290998;02505716;_also_see;00583239;9.626781;1;10.425681;1;10.566476;2;1.4648593422379503;1.2393126487731934
00583239;_also_see;00346991;02290998;_also_see;00583239;00583239;_also_see;02505716;9.626781;1;10.425681;1;10.570413;2;1.4638801484500719;1.240098476409912
00644372;_also_see;01688271;01688271;_also_see;00644372;00644372;_also_see;01866535;10.076051;1;11.067245;1;9.192614;2;1.8669932056690888;1.2669177055358887
00644372;_also_see;01688271;01866535;_also_see;00644372;00644372;_also_see;01866535;10.076051;1;11.067245;1;11.945374;1;0.29356564492585113;1.2674715518951416
00644372;_also_see;01688271;01688271;_also_see;00644372;01866535;_also_see;00644372;10.076051;1;11.067245;1;9.422316;1;0.8382045027381471;1.2678592205047607
01896478;_also_see;00921014;00921014;_also_see;01896478;01896478;_derivationally_related_form;01759326;9.71363;1;10.601362;1;8.778756;1;0.860878543030977;1.2393898963928223
01896478;_also_see;00921014;00921014;_also_see;01896478;01759326;_derivationally_related_form;01896478;9.71363;1;10.601362;1;8.780069;1;0.8607211897401359;1.2443058490753174
01896478;_also_see;00921014;00921014;_also_see;01896478;01896478;_derivationally_related_form;01789514;9.71363;1;10.601362;1;8.740194;1;0.8654330191307121;1.2394325733184814
01896478;_also_see;00921014;00921014;_also_see;01896478;01789514;_derivationally_related_form;01896478;9.71363;1;10.601362;1;8.740886;1;0.8653524776164087;1.2376923561096191
