00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_also_see;01925372;00464513;_derivationally_related_form;04821277;9.611472;1;10.525589;1;8.51139;2;1.8822798664664138;1.2451486587524414
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_also_see;01925372;04821277;_derivationally_related_form;00464513;9.611472;1;10.525589;1;8.513321;2;1.8820791408350466;1.2417612075805664
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_also_see;01925372;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;8.586175;2;1.8742877538003473;1.242553949356079
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_also_see;01925372;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;8.58832;2;1.874051830878098;1.243140697479248
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_also_see;01925372;00464513;_derivationally_related_form;02753642;9.611472;1;10.525589;1;8.60304;2;1.8724224383277397;1.2407782077789307
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_also_see;01925372;02753642;_derivationally_related_form;00464513;9.611472;1;10.525589;1;8.604699;2;1.8722376311501079;1.241161823272705
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_derivationally_related_form;04821277;04821277;_derivationally_related_form;00464513;9.611472;1;10.525589;1;9.416789;1;0.7519053144261855;1.2417221069335938
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_derivationally_related_form;04821277;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;9.575729;1;0.7210869454217363;1.2420539855957031
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_derivationally_related_form;04821277;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;9.576688;1;0.720894142049028;1.2394821643829346
00464513;_also_see;01430111;01430111;_also_see;00464513;04821277;_derivationally_related_form;00464513;00464513;_derivationally_related_form;04745932;9.611472;1;10.525589;1;9.577076;1;0.7208160382468631;1.2404606342315674
00464513;_also_see;01430111;01430111;_also_see;00464513;04821277;_derivationally_related_form;00464513;04745932;_derivationally_related_form;00464513;9.611472;1;10.525589;1;9.578076;1;0.7206146721304585;1.2404577732086182
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_derivationally_related_form;04821277;00464513;_derivationally_related_form;02753642;9.611472;1;10.525589;1;9.610731;1;0.7139932025844739;1.2418441772460938
00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_derivationally_related_form;04821277;02753642;_derivationally_related_form;00464513;9.611472;1;10.525589;1;9.611504;1;0.7138354315355189;1.2414531707763672
00464513;_also_see;01430111;01430111;_also_see;00464513;04821277;_derivationally_related_form;00464513;00464513;_derivationally_related_form;02753642;9.611472;1;10.525589;1;9.612068;1;0.7137200893498429;1.2402994632720947
00583239;_also_see;00346991;00583239;_also_see;02290998;00583239;_also_see;02505716;00583239;_also_see;00958880;9.626781;1;10.425681;1;10.734773;4;3.423336492289258;1.2781260013580322
