00464962;_also_see;01430847;05965586;_also_see;01430847;01430847;_also_see;05965586;;;;;;;;;;-0.12229262;10.205995;18323;1
00464962;_also_see;01430847;08168978;_also_see;01430847;01430847;_also_see;08168978;;;;;;;;;;-0.014627541;9.407558;23809;1
00464962;_also_see;01430847;11011398;_also_see;01430847;01430847;_also_see;11011398;;;;;;;;;;-0.74454623;10.379049;35245;1
00464962;_also_see;01430847;10604275;_also_see;01430847;01430847;_also_see;10604275;;;;;;;;;;0.84754926;10.266157;715;1
00464962;_also_see;01430847;05245192;_also_see;01430847;01430847;_also_see;05245192;;;;;;;;;;0.31487033;9.988443;7755;1
00464962;_also_see;01430847;01910252;_also_see;01430847;01430847;_also_see;01910252;;;;;;;;;;0.33850208;9.414418;6921;1
00464962;_also_see;01430847;12059479;_also_see;01430847;01430847;_also_see;12059479;;;;;;;;;;0.7422628;10.104654;1050;1
00464962;_also_see;01430847;02197048;_also_see;01430847;01430847;_also_see;02197048;;;;;;;;;;0.36969033;9.955268;5680;1
00464962;_also_see;01430847;00383952;_also_see;01430847;01430847;_also_see;00383952;;;;;;;;;;0.09247045;10.136354;15463;1
00464962;_also_see;01430847;10915025;_also_see;01430847;01430847;_also_see;10915025;;;;;;;;;;0.2992316;9.9180975;6432;1
01642437;_derivationally_related_form;00240184;06891022;_derivationally_related_form;00240184;00240184;_derivationally_related_form;06891022;;;;;;;;;;-0.16849287;9.470635;18623;1
01642437;_derivationally_related_form;00240184;14445749;_derivationally_related_form;00240184;00240184;_derivationally_related_form;14445749;;;;;;;;;;0.25312507;10.017518;5766;1
01642437;_derivationally_related_form;00240184;03141702;_derivationally_related_form;00240184;00240184;_derivationally_related_form;03141702;;;;;;;;;;-0.36940122;9.559217;17639;1
01642437;_derivationally_related_form;00240184;00550282;_derivationally_related_form;00240184;00240184;_derivationally_related_form;00550282;;;;;;;;;;0.25063255;9.204146;7855;1
01642437;_derivationally_related_form;00240184;09067878;_derivationally_related_form;00240184;00240184;_derivationally_related_form;09067878;;;;;;;;;;-0.22458799;9.846697;9572;1
01642437;_derivationally_related_form;00240184;05789808;_derivationally_related_form;00240184;00240184;_derivationally_related_form;05789808;;;;;;;;;;0.5326961;9.896652;4197;1
01642437;_derivationally_related_form;00240184;02118242;_derivationally_related_form;00240184;00240184;_derivationally_related_form;02118242;;;;;;;;;;0.5557046;10.29557;3927;1
01642437;_derivationally_related_form;00240184;04357314;_derivationally_related_form;00240184;00240184;_derivationally_related_form;04357314;;;;;;;;;;-0.020234361;9.955125;10140;1
01642437;_derivationally_related_form;00240184;08721559;_derivationally_related_form;00240184;00240184;_derivationally_related_form;08721559;;;;;;;;;;-0.33685213;10.182566;15636;1
01642437;_derivationally_related_form;00240184;02037839;_derivationally_related_form;00240184;00240184;_derivationally_related_form;02037839;;;;;;;;;;-1.3182381;9.555715;36973;2
00900070;_derivationally_related_form;00836236;09273447;_derivationally_related_form;00836236;00836236;_derivationally_related_form;09273447;;;;;;;;;;-0.2493258;9.854493;18589;1
00900070;_derivationally_related_form;00836236;02056880;_derivationally_related_form;00836236;00836236;_derivationally_related_form;02056880;;;;;;;;;;-0.6556966;9.923365;31212;1
00900070;_derivationally_related_form;00836236;01061017;_derivationally_related_form;00836236;00836236;_derivationally_related_form;01061017;;;;;;;;;;-0.6544302;9.473531;24616;1
00900070;_derivationally_related_form;00836236;02418341;_derivationally_related_form;00836236;00836236;_derivationally_related_form;02418341;;;;;;;;;;-0.25635797;9.887487;10741;1
00900070;_derivationally_related_form;00836236;00262076;_derivationally_related_form;00836236;00836236;_derivationally_related_form;00262076;;;;;;;;;;-0.65348893;9.887779;28371;1
00900070;_derivationally_related_form;00836236;04496035;_derivationally_related_form;00836236;00836236;_derivationally_related_form;04496035;;;;;;;;;;-0.8430935;9.754591;29676;1
00900070;_derivationally_related_form;00836236;02545578;_derivationally_related_form;00836236;00836236;_derivationally_related_form;02545578;;;;;;;;;;-0.20142737;9.5232725;17402;1
00900070;_derivationally_related_form;00836236;10987358;_derivationally_related_form;00836236;00836236;_derivationally_related_form;10987358;;;;;;;;;;-0.040968064;10.077025;10736;1
00900070;_derivationally_related_form;00836236;00359614;_derivationally_related_form;00836236;00836236;_derivationally_related_form;00359614;;;;;;;;;;-0.47964373;9.8975;22416;1
00900070;_derivationally_related_form;00836236;01452593;_derivationally_related_form;00836236;00836236;_derivationally_related_form;01452593;;;;;;;;;;0.31773663;9.97175;6454;1
01015244;_derivationally_related_form;05823932;11495041;_derivationally_related_form;05823932;05823932;_derivationally_related_form;11495041;;;;;;;;;;0.56099087;9.569174;6937;1
01015244;_derivationally_related_form;05823932;11995396;_derivationally_related_form;05823932;05823932;_derivationally_related_form;11995396;;;;;;;;;;1.4459885;9.901035;406;1
