05395690;_has_part;05508943;05508943;_part_of;05395690;;;;;;;;;;3.6391187;7.1463065;1;11088
05464685;_has_part;05468523;05468523;_part_of;05464685;;;;;;;;;;4.2284546;8.690336;1;24626
02581957;_has_part;07778938;07778938;_part_of;02581957;09078231;_member_of_domain_region;02581957;02581957;_synset_domain_region_of;09078231;;;;3.6838005;6.446884;1;468
03446268;_has_part;04444345;03446268;_has_part;03511786;03446268;_part_of;03446070;03446268;_has_part;03313873;03446268;_has_part;04258982;3.2898703;3.542652;1;2
02658670;_hypernym;01432517;01432517;_hyponym;02658670;02657805;_member_meronym;02658670;02658670;_member_holonym;02657805;;;;2.240818;7.525465;1;6386
08172877;_hypernym;07951464;07951464;_hyponym;08172877;;;;;;;;;;3.484528;6.7451386;1;174
00057486;_hypernym;00053913;00053913;_hyponym;00057486;00057486;_derivationally_related_form;01994442;00057486;_derivationally_related_form;01113806;;;;3.3600311;5.64259;1;18
02104882;_hypernym;02104523;02104523;_hyponym;02104882;;;;;;;;;;3.2905774;9.002087;1;30007
02916350;_hypernym;04008634;04008634;_hyponym;02916350;;;;;;;;;;3.2592585;8.418682;1;21105
13196545;_hypernym;13167078;13167078;_hyponym;13196545;13192025;_member_meronym;13196545;;;;;;;2.6682272;7.05484;1;492
07409121;_hypernym;07308563;07308563;_hyponym;07409121;;;;;;;;;;3.3434482;8.014756;1;8865
01566386;_hypernym;01504437;01504437;_hyponym;01566386;01566386;_member_holonym;01524885;01524885;_member_meronym;01566386;01566386;_member_meronym;01566509;2.7909336;5.466503;1;2
05520479;_hypernym;05264756;05264756;_hyponym;05520479;05520479;_hypernym;05250659;01459791;_has_part;05520479;;;;3.2937303;4.4068694;1;3
01748560;_hypernym;01657723;01657723;_hyponym;01748560;01744657;_member_meronym;01748560;01748560;_member_holonym;01744657;;;;2.703592;6.8995886;1;6462
13384164;_hypernym;13281275;13281275;_hyponym;13384164;;;;;;;;;;3.6001933;7.693511;1;11360
01195804;_hypernym;01158181;01158181;_hyponym;01195804;;;;;;;;;;3.016504;6.010745;1;12
00828901;_hypernym;00962447;00962447;_hyponym;00828901;;;;;;;;;;3.4279869;5.140236;1;4
14521954;_hypernym;14521648;14521648;_hyponym;14521954;;;;;;;;;;3.57311;8.428415;1;32781
07242324;_hypernym;07241205;07241205;_hyponym;07242324;;;;;;;;;;3.4847283;9.438767;1;24895
06972311;_hypernym;06972090;06972090;_hyponym;06972311;;;;;;;;;;2.9995747;7.7714777;1;5813
02795169;_hypernym;04531098;04531098;_hyponym;02795169;02795169;_derivationally_related_form;01502540;03533972;_part_of;02795169;;;;3.2893598;5.801456;1;417
00061079;_hypernym;00060833;00060833;_hyponym;00061079;;;;;;;;;;3.3498535;7.7742605;1;6706
03499142;_hypernym;03290771;03290771;_hyponym;03499142;;;;;;;;;;3.4321895;7.366565;1;705
13795489;_hypernym;13791389;13791389;_hyponym;13795489;;;;;;;;;;3.400753;8.336447;1;22540
00431610;_hypernym;00140123;00140123;_hyponym;00431610;;;;;;;;;;3.374863;6.903781;1;5628
01388653;_hypernym;01387786;01387786;_hyponym;01388653;;;;;;;;;;2.928885;6.7236505;1;1303
07817024;_hypernym;07811416;07811416;_hyponym;07817024;;;;;;;;;;3.4184885;5.019246;1;3
04889162;_hypernym;04887912;04887912;_hyponym;04889162;;;;;;;;;;3.6059492;10.466767;1;36657
