mickey_daniels;actedin;the_big_show_(1923_film);mickey_daniels;wasbornin;rock_springs_wyoming;;;;;;;;;;0.7477169632911682;0.8016358017921448;1;1
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;seymour_benzer;influences;francis_crick;;;;;;;;;;0.40597209334373474;0.4123283326625824;1;1
rekha;haswonprize;filmfare_awards;rekha;actedin;zubeidaa;;;;;;;;;;0.9926314353942871;0.9910473227500916;1;1
miklós_gaál;isaffiliatedto;c.s._marítimo;miklós_gaál;playsfor;c.s._marítimo;;;;;;;;;;0.7176251411437988;5.476651494973339e-06;1;64377
alexander_hleb;isaffiliatedto;fc_bate_borisov;alexander_hleb;playsfor;fc_bate_borisov;;;;;;;;;;0.7576730847358704;0.03916812688112259;1;8
emiliano_dudar;isaffiliatedto;club_libertad;emiliano_dudar;playsfor;club_libertad;;;;;;;;;;0.7838196754455566;0.0002457209047861397;1;960
omar_sebastián_monesterolo;isaffiliatedto;east_bengal_f.c.;omar_sebastián_monesterolo;playsfor;east_bengal_f.c.;;;;;;;;;;0.7703657150268555;5.98629740125034e-05;1;6354
tudorel_stoica;isaffiliatedto;f.c._steaua_bucureşti;tudorel_stoica;isaffiliatedto;romania_national_under-21_football_team;;;;;;;;;;0.5618847012519836;0.21325120329856873;1;1
john_kerr_sr.;isaffiliatedto;new_york_cosmos;john_kerr_sr.;playsfor;new_york_cosmos;;;;;;;;;;0.8603577017784119;0.0011708078673109412;1;105
alexandros_tziolis;isaffiliatedto;a.c._siena;alexandros_tziolis;playsfor;a.c._siena;;;;;;;;;;0.4504833519458771;4.248759069014341e-06;1;72295
david_cowan_(footballer);isaffiliatedto;cowdenbeath_f.c.;david_cowan_(footballer);playsfor;cowdenbeath_f.c.;;;;;;;;;;0.85884028673172;0.01032230630517006;1;26
harri_ylönen;isaffiliatedto;finland_national_football_team;harri_ylönen;playsfor;finland_national_football_team;;;;;;;;;;0.832629382610321;0.12654045224189758;1;3
nicolas_penneteau;isaffiliatedto;france_national_under-20_football_team;nicolas_penneteau;playsfor;france_national_under-20_football_team;;;;;;;;;;0.9121811985969543;0.018850067630410194;1;19
giovanni_stroppa;isaffiliatedto;foggia_calcio;giovanni_stroppa;playsfor;foggia_calcio;;;;;;;;;;0.7283839583396912;0.06382735073566437;1;22
shpëtim_hasani;isaffiliatedto;sakaryaspor;shpëtim_hasani;playsfor;sakaryaspor;;;;;;;;;;0.9045489430427551;4.593402991304174e-05;1;6680
andrea_esposito;isaffiliatedto;u.s._lecce;andrea_esposito;playsfor;u.s._lecce;;;;;;;;;;0.8874989151954651;0.02743787318468094;1;7
adam_smith_(footballer_born_february_1985);isaffiliatedto;chesterfield_f.c.;adam_smith_(footballer_born_february_1985);playsfor;chesterfield_f.c.;;;;;;;;;;0.8286740183830261;0.008376453071832657;1;20
wellington_sánchez;isaffiliatedto;universidad_católica_del_ecuador;wellington_sánchez;playsfor;universidad_católica_del_ecuador;;;;;;;;;;0.9027898907661438;0.011489661410450935;1;19
matthieu_bochu;isaffiliatedto;ravenna_f.c.;matthieu_bochu;playsfor;ravenna_f.c.;;;;;;;;;;0.7249953746795654;0.0002501443086657673;1;835
