00464513;_also_see;01430111;01430111;_also_see;00464513;;;;;;;;;;9.611465;5.8325;1;1
00583239;_also_see;00346991;00583239;_also_see;02290998;;;;;;;;;;9.626777;9.624287;1;2
00644372;_also_see;01688271;00644372;_also_see;01866535;;;;;;;;;;10.0760565;10.358657;1;1
01896478;_also_see;00921014;00921014;_also_see;01896478;;;;;;;;;;9.713633;0.36295706;1;4246
02397637;_derivationally_related_form;00373544;02397637;_derivationally_related_form;13940456;;;;;;;;;;9.241494;9.38937;1;1
01158872;_derivationally_related_form;00949134;01158872;_derivationally_related_form;00947128;;;;;;;;;;9.161069;9.405382;1;2
06880664;_derivationally_related_form;00135285;06880664;_derivationally_related_form;00624263;;;;;;;;;;9.834575;9.95413;1;2
06183899;_derivationally_related_form;10705615;10705615;_derivationally_related_form;06183899;;;;;;;;;;8.956778;3.4366896;1;17
01057034;_derivationally_related_form;01253379;01253379;_derivationally_related_form;01057034;;;;;;;;;;10.7962675;-0.07448763;1;8306
01602318;_derivationally_related_form;14002279;01602318;_derivationally_related_form;02152212;;;;;;;;;;9.942368;10.015508;1;2
03472232;_derivationally_related_form;00099721;03472232;_derivationally_related_form;00100551;;;;;;;;;;9.993754;10.004638;1;1
01822724;_derivationally_related_form;13811900;01822724;_derivationally_related_form;10686073;;;;;;;;;;10.322002;10.746463;1;1
07270179;_derivationally_related_form;00508032;07270179;_derivationally_related_form;01588493;;;;;;;;;;9.2887335;9.222928;1;2
05148699;_derivationally_related_form;02495922;02495922;_derivationally_related_form;05148699;;;;;;;;;;9.436151;3.852428;1;18
01754105;_derivationally_related_form;00113113;01754105;_derivationally_related_form;03999992;;;;;;;;;;9.097686;9.409085;1;2
01417451;_derivationally_related_form;00182406;00182406;_derivationally_related_form;01417451;;;;;;;;;;9.400383;1.873458;1;174
04096848;_derivationally_related_form;01127075;04096848;_derivationally_related_form;01127215;;;;;;;;;;9.830207;9.950133;1;1
01628197;_derivationally_related_form;03433877;01628197;_derivationally_related_form;00922144;;;;;;;;;;9.991586;10.056639;1;1
01031256;_derivationally_related_form;00318186;01031256;_derivationally_related_form;06796119;;;;;;;;;;9.457264;9.415227;1;1
