03804744;_has_part;03501288;03804744;_has_part;04184095;;;;;;;;;;1.1483289;1.5287759;1;2
03158885;_has_part;03474896;03158885;_has_part;03520654;;;;;;;;;;1.5823698;2.407387;1;120
11999958;_hypernym;11579418;11911591;_member_meronym;11999958;;;;;;;;;;1.0690284;4.0517426;1;4627
12198628;_hypernym;11575425;12194776;_member_meronym;12198628;;;;;;;;;;1.3731377;2.8200161;1;786
12536665;_hypernym;11585340;12501745;_member_meronym;12536665;;;;;;;;;;1.0907466;2.6573365;1;550
11975853;_hypernym;11579418;11911591;_member_meronym;11975853;;;;;;;;;;1.0747726;1.7498028;1;1
11821777;_hypernym;11573660;11818945;_member_meronym;11821777;;;;;;;;;;0.9329838;3.846883;1;4576
15256714;_hypernym;05867413;15256714;_synset_domain_topic_of;00523513;;;;;;;;;;1.7475091;2.6463284;1;7
02161737;_hypernym;01342529;02159271;_member_meronym;02161737;;;;;;;;;;1.878713;3.9037638;1;7281
15145782;_hypernym;15290337;15145782;_synset_domain_topic_of;00704305;;;;;;;;;;1.1276393;1.584009;1;2
12513426;_hypernym;11585340;12501745;_member_meronym;12513426;;;;;;;;;;1.3407035;3.5263116;1;1886
02642430;_hypernym;01429349;02642430;_member_meronym;02642935;;;;;;;;;;1.1114385;1.4651927;1;1
07040148;_hypernym;07037465;07040148;_hypernym;07044917;;;;;;;;;;1.6276017;3.7360568;1;3022
12969670;_hypernym;12969131;12968882;_member_meronym;12969670;;;;;;;;;;1.7438533;5.369816;1;39020
12321395;_hypernym;12320010;12321395;_has_part;07774295;;;;;;;;;;0.99130297;1.4021869;1;1
12759496;_hypernym;11567411;12758639;_member_meronym;12759496;;;;;;;;;;1.6024642;3.329536;1;150
02390949;_hypernym;02386388;02390949;_derivationally_related_form;07453638;;;;;;;;;;1.5878545;1.9456805;1;2
01535310;_hypernym;01507175;01529036;_member_meronym;01535310;;;;;;;;;;1.3763905;4.1008844;1;6543
12406715;_hypernym;12405714;12405209;_member_meronym;12406715;;;;;;;;;;1.6530132;4.136352;1;15681
02029571;_hypernym;01507175;02025530;_member_meronym;02029571;;;;;;;;;;1.3558278;4.092578;1;17048
02299924;_hypernym;02298632;02299924;_synset_domain_topic_of;00092366;;;;;;;;;;2.0161633;4.7332287;1;15199
01683724;_hypernym;01656813;01673668;_member_meronym;01683724;;;;;;;;;;1.1615348;2.0911;1;1
00239321;_hypernym;00109660;00239321;_verb_group;00238867;;;;;;;;;;1.8772792;2.284859;1;7
12511046;_hypernym;11585340;12501745;_member_meronym;12511046;;;;;;;;;;1.0197783;4.400937;1;14907
12860254;_hypernym;11579418;12838027;_member_meronym;12860254;;;;;;;;;;1.3894887;2.3602633;1;118
00414627;_hypernym;01855606;00414409;_verb_group;00414627;;;;;;;;;;1.6046975;1.6269608;1;2
00858377;_hypernym;00858188;00015303;_derivationally_related_form;00858377;;;;;;;;;;1.6332623;1.9054637;1;2
02346823;_hypernym;01862557;02346315;_member_meronym;02346823;;;;;;;;;;1.0844347;1.3429717;1;1
12185078;_hypernym;11575425;12169776;_member_meronym;12185078;;;;;;;;;;1.2513794;4.286825;1;9534
02394822;_hypernym;01862557;02394822;_member_meronym;02396667;;;;;;;;;;1.1619613;1.441754;1;1
12201166;_hypernym;11575425;12194776;_member_meronym;12201166;;;;;;;;;;1.5449914;4.047926;1;4489
12636705;_hypernym;11585340;12619306;_member_meronym;12636705;;;;;;;;;;1.5340414;2.0904799;1;5
13000668;_hypernym;11592146;13000372;_member_meronym;13000668;;;;;;;;;;1.492756;4.561596;1;6097
02654609;_hypernym;01432517;02654256;_member_meronym;02654609;;;;;;;;;;1.2704918;3.5496016;1;945
01901133;_hypernym;01904930;01901133;_derivationally_related_form;00289388;;;;;;;;;;1.964872;2.3931105;1;114
13068073;_hypernym;11592146;13067845;_member_meronym;13068073;;;;;;;;;;1.8629202;3.5296066;1;20212
12299988;_hypernym;11562747;12289744;_member_meronym;12299988;;;;;;;;;;0.947994;0.9966525;1;1
11835451;_hypernym;11573660;11827775;_member_meronym;11835451;;;;;;;;;;1.7957866;3.110911;1;4241
02181863;_hypernym;01759182;02163982;_member_meronym;02181863;;;;;;;;;;1.0478508;1.147471;1;1
10597505;_hypernym;09610660;01039330;_derivationally_related_form;10597505;;;;;;;;;;1.9184102;2.4424381;1;116
02690708;_hypernym;02655135;08624196;_derivationally_related_form;02690708;;;;;;;;;;1.7160244;1.8929176;1;10
07560903;_hypernym;07560652;02846322;_derivationally_related_form;07560903;;;;;;;;;;1.288481;1.7877008;1;1
01401772;_hypernym;01400044;01401772;_derivationally_related_form;07410207;;;;;;;;;;1.4344537;1.5086036;1;1
02271740;_hypernym;01759182;02271740;_member_meronym;02272428;;;;;;;;;;1.425054;2.1690428;1;745
01648993;_hypernym;01626600;01648818;_member_meronym;01648993;;;;;;;;;;1.4779494;3.4338808;1;676
11864602;_hypernym;11565385;11864364;_member_meronym;11864602;;;;;;;;;;1.0050474;1.2155322;1;1
12006503;_hypernym;11579418;11911591;_member_meronym;12006503;;;;;;;;;;0.8580019;2.5453978;1;74
00500280;_hypernym;00565302;00499924;_has_part;00500280;;;;;;;;;;1.5406294;2.3231053;1;205
12932532;_hypernym;11585340;12930044;_member_meronym;12932532;;;;;;;;;;1.262449;1.8555598;1;2
01566386;_hypernym;01504437;01524885;_member_meronym;01566386;;;;;;;;;;0.93402565;2.134167;1;1
01693472;_hypernym;01656813;01673668;_member_meronym;01693472;;;;;;;;;;1.066891;2.1553237;1;18
11771383;_hypernym;11567411;11766609;_member_meronym;11771383;;;;;;;;;;1.7803676;3.1500373;1;1357
12079737;_hypernym;11556857;12039743;_member_meronym;12079737;;;;;;;;;;1.1572505;4.403392;1;9749
13081050;_hypernym;11592146;13080471;_member_meronym;13081050;;;;;;;;;;1.2084169;3.6021976;1;2067
11788926;_hypernym;11556857;11778534;_member_meronym;11788926;;;;;;;;;;1.1804004;3.760254;1;753
02422249;_hypernym;01864707;02400139;_member_meronym;02422249;;;;;;;;;;1.3249834;4.1777925;1;6280
11972141;_hypernym;11579418;11911591;_member_meronym;11972141;;;;;;;;;;0.9494232;3.6358361;1;2445
08142170;_hypernym;08348815;08135342;_has_part;08142170;;;;;;;;;;1.4229562;3.67957;1;7838
12200315;_hypernym;11575425;12194776;_member_meronym;12200315;;;;;;;;;;1.6038359;3.1517284;1;23
12485811;_hypernym;11567411;12485122;_member_meronym;12485811;;;;;;;;;;1.6547916;2.8129005;1;769
12883395;_hypernym;11579418;12876032;_member_meronym;12883395;;;;;;;;;;1.9148793;3.5738485;1;804
01089137;_hypernym;01088923;01089137;_derivationally_related_form;03420559;;;;;;;;;;1.5235233;1.7221378;1;2
12898226;_hypernym;11579418;12892226;_member_meronym;12898226;;;;;;;;;;1.3773055;2.3505845;1;178
13470491;_hypernym;13457378;00433778;_derivationally_related_form;13470491;;;;;;;;;;1.6689193;1.4556301;1;1
02895154;_hypernym;02740764;02862048;_has_part;02895154;;;;;;;;;;1.0066026;4.816598;1;23035
00810729;_hypernym;00811375;00810729;_derivationally_related_form;00740712;;;;;;;;;;1.8940867;1.9998538;1;2
11723655;_hypernym;11571907;11719468;_member_meronym;11723655;;;;;;;;;;1.0685537;3.5287504;1;1939
12501745;_hypernym;11566682;12501745;_member_meronym;12561696;;;;;;;;;;1.4667599;1.4224854;1;1
02163982;_hypernym;01342529;02159271;_member_meronym;02163982;;;;;;;;;;1.4311666;1.5201102;1;1
12005500;_hypernym;11579418;11911591;_member_meronym;12005500;;;;;;;;;;1.0724821;2.4583287;1;135
02320621;_hypernym;02316038;02319967;_member_meronym;02320621;;;;;;;;;;1.672611;2.7514555;1;833
02453321;_hypernym;02452885;01079042;_derivationally_related_form;02453321;;;;;;;;;;1.6869113;2.2569532;1;6
12583529;_hypernym;11556857;12581381;_member_meronym;12583529;;;;;;;;;;1.3944187;3.9472766;1;6695
10252354;_hypernym;13950812;10252354;_hypernym;09927451;;;;;;;;;;1.5911903;4.0096645;1;2932
01558765;_hypernym;01557185;01557697;_member_meronym;01558765;;;;;;;;;;1.6521887;4.609538;1;17871
12373361;_hypernym;11565385;12359026;_member_meronym;12373361;;;;;;;;;;1.143264;2.2471502;1;3
13196545;_hypernym;13167078;13192025;_member_meronym;13196545;;;;;;;;;;0.98525333;4.1207895;1;8984
12257343;_hypernym;11575425;12255659;_member_meronym;12257343;;;;;;;;;;1.421319;3.2720954;1;5971
08774073;_instance_hypernym;08524735;08766988;_has_part;08774073;;;;;;;;;;1.1090527;4.5056725;1;180
11015080;_instance_hypernym;10022111;11015080;_instance_hypernym;09921792;;;;;;;;;;0.46286285;0.85583943;1;2
08947319;_instance_hypernym;08698379;08947319;_has_part;08947617;;;;;;;;;;1.0256215;0.9686316;1;1
01276436;_instance_hypernym;00956485;09137869;_member_of_domain_region;01276436;;;;;;;;;;1.1631101;1.6925577;1;1
09375693;_instance_hypernym;09360122;08906374;_has_part;09375693;;;;;;;;;;0.92058676;0.8935337;1;1
06436443;_instance_hypernym;06394865;06453324;_has_part;06436443;;;;;;;;;;1.0198863;1.8169756;1;1
08725454;_instance_hypernym;08633957;08725454;_instance_hypernym;08524735;;;;;;;;;;0.73071194;1.7203144;1;4
11338796;_instance_hypernym;09798811;11338796;_instance_hypernym;10547145;;;;;;;;;;1.2701046;3.6000195;1;39
08928933;_instance_hypernym;08524735;08928933;_instance_hypernym;08633957;;;;;;;;;;0.8331671;2.3035908;1;12
11158982;_instance_hypernym;10650162;11158982;_instance_hypernym;10123844;;;;;;;;;;1.0586753;3.0413275;1;11
08759852;_instance_hypernym;08524735;08759852;_instance_hypernym;08633957;;;;;;;;;;0.44500715;2.2173154;1;6
01292928;_instance_hypernym;00956485;01308438;_has_part;01292928;;;;;;;;;;0.8371086;1.9831858;1;1
08879388;_instance_hypernym;08524735;08879388;_instance_hypernym;08633957;;;;;;;;;;0.8005177;1.8893229;1;4
09112857;_instance_hypernym;08524735;09112282;_has_part;09112857;;;;;;;;;;1.5715169;4.0146027;1;154
08699654;_instance_hypernym;08698379;09189411;_has_part;08699654;;;;;;;;;;1.3111103;1.5663891;1;1
