billy_halop;actedin;hell's_kitchen_(1939_film);princess_alexandra_of_saxe-altenburg;actedin;hell's_kitchen_(1939_film);princess_alexandra_of_saxe-altenburg;actedin;crime_school;;;;;;;;;;1.7162211;7.043241;3190;1
billy_halop;actedin;hell's_kitchen_(1939_film);the_linguini_incident;actedin;hell's_kitchen_(1939_film);the_linguini_incident;actedin;crime_school;;;;;;;;;;1.6892961;6.3392215;2728;3
billy_halop;actedin;hell's_kitchen_(1939_film);bretislaus_i_duke_of_bohemia;actedin;hell's_kitchen_(1939_film);bretislaus_i_duke_of_bohemia;actedin;crime_school;;;;;;;;;;1.2365248;7.974344;2349;3
billy_halop;actedin;hell's_kitchen_(1939_film);brzeziny_county;actedin;hell's_kitchen_(1939_film);brzeziny_county;actedin;crime_school;;;;;;;;;;0.7680084;6.8641567;4429;2
billy_halop;actedin;hell's_kitchen_(1939_film);cd_teruel;actedin;hell's_kitchen_(1939_film);cd_teruel;actedin;crime_school;;;;;;;;;;2.1769762;5.934965;186;1
billy_halop;actedin;hell's_kitchen_(1939_film);david_jackson_(footballer);actedin;hell's_kitchen_(1939_film);david_jackson_(footballer);actedin;crime_school;;;;;;;;;;0.8096645;6.226044;12413;1
billy_halop;actedin;hell's_kitchen_(1939_film);duarte_california;actedin;hell's_kitchen_(1939_film);duarte_california;actedin;crime_school;;;;;;;;;;0.79157764;7.17288;8650;1
billy_halop;actedin;hell's_kitchen_(1939_film);axel_jüptner;actedin;hell's_kitchen_(1939_film);axel_jüptner;actedin;crime_school;;;;;;;;;;1.0514617;7.3517246;7344;1
billy_halop;actedin;hell's_kitchen_(1939_film);ica_province;actedin;hell's_kitchen_(1939_film);ica_province;actedin;crime_school;;;;;;;;;;0.7588734;7.4144793;11026;1
billy_halop;actedin;hell's_kitchen_(1939_film);massimo_paci;actedin;hell's_kitchen_(1939_film);massimo_paci;actedin;crime_school;;;;;;;;;;2.1424954;5.514846;156;1
laotian_civil_war;happenedin;north_vietnam;ricki_herbert;happenedin;north_vietnam;ricki_herbert;happenedin;south_vietnam;;;;;;;;;;-0.26973218;5.1697054;6658;2
laotian_civil_war;happenedin;north_vietnam;mukarram_jah;happenedin;north_vietnam;mukarram_jah;happenedin;south_vietnam;;;;;;;;;;1.181983;4.796451;676;4
laotian_civil_war;happenedin;north_vietnam;god_of_war_(video_game);happenedin;north_vietnam;god_of_war_(video_game);happenedin;south_vietnam;;;;;;;;;;-0.799883;4.8657165;4875;3
laotian_civil_war;happenedin;north_vietnam;bob_clampett;happenedin;north_vietnam;bob_clampett;happenedin;south_vietnam;;;;;;;;;;-0.69282436;5.590514;9616;1
laotian_civil_war;happenedin;north_vietnam;charilaos_pappas;happenedin;north_vietnam;charilaos_pappas;happenedin;south_vietnam;;;;;;;;;;-1.3443263;3.7442362;49446;8
laotian_civil_war;happenedin;north_vietnam;hermes_rodrigues_júnior;happenedin;north_vietnam;hermes_rodrigues_júnior;happenedin;south_vietnam;;;;;;;;;;0.32439205;4.359716;2796;1
laotian_civil_war;happenedin;north_vietnam;christine_latham;happenedin;north_vietnam;christine_latham;happenedin;south_vietnam;;;;;;;;;;1.1363485;4.9949274;333;3
laotian_civil_war;happenedin;north_vietnam;branko_baković;happenedin;north_vietnam;branko_baković;happenedin;south_vietnam;;;;;;;;;;1.1417557;3.8985593;342;5
laotian_civil_war;happenedin;north_vietnam;cristiano_lucarelli;happenedin;north_vietnam;cristiano_lucarelli;happenedin;south_vietnam;;;;;;;;;;-1.3065783;3.975972;40182;1
laotian_civil_war;happenedin;north_vietnam;gianni_de_biasi;happenedin;north_vietnam;gianni_de_biasi;happenedin;south_vietnam;;;;;;;;;;-0.19570822;4.1015143;5058;1
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;stian_ohr;haswonprize;albert_lasker_award_for_basic_medical_research;stian_ohr;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;1.4004349;7.5196953;114;2
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;jonathan_mckain;haswonprize;albert_lasker_award_for_basic_medical_research;jonathan_mckain;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;0.08845498;6.6219854;1804;1
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;adrián_hernán_gonzález;haswonprize;albert_lasker_award_for_basic_medical_research;adrián_hernán_gonzález;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;0.90729266;6.9678907;523;1
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;henry_cadbury;haswonprize;albert_lasker_award_for_basic_medical_research;henry_cadbury;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;3.5157866;8.469279;131;1
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;princess_milica_of_serbia;haswonprize;albert_lasker_award_for_basic_medical_research;princess_milica_of_serbia;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;1.9596606;7.6767707;84;1
