00464962;_also_see;01430847;05965586;_also_see;01430847;01430847;_also_see;05965586;;;;;;;;;;-0.12213532;10.278862;18320;1
00464962;_also_see;01430847;08168978;_also_see;01430847;01430847;_also_see;08168978;;;;;;;;;;-0.014523054;9.003413;23801;1
00464962;_also_see;01430847;11011398;_also_see;01430847;01430847;_also_see;11011398;;;;;;;;;;-0.7445131;10.732382;35246;1
00464962;_also_see;01430847;10604275;_also_see;01430847;01430847;_also_see;10604275;;;;;;;;;;0.84750956;10.29784;715;1
00464962;_also_see;01430847;05245192;_also_see;01430847;01430847;_also_see;05245192;;;;;;;;;;0.31495005;10.08202;7755;1
00464962;_also_see;01430847;01910252;_also_see;01430847;01430847;_also_see;01910252;;;;;;;;;;0.3387537;10.06095;6917;1
00464962;_also_see;01430847;12059479;_also_see;01430847;01430847;_also_see;12059479;;;;;;;;;;0.74241126;10.089211;1048;1
00464962;_also_see;01430847;02197048;_also_see;01430847;01430847;_also_see;02197048;;;;;;;;;;0.36943036;10.529568;5685;1
00464962;_also_see;01430847;00383952;_also_see;01430847;01430847;_also_see;00383952;;;;;;;;;;0.09203892;9.15821;15474;1
00464962;_also_see;01430847;10915025;_also_see;01430847;01430847;_also_see;10915025;;;;;;;;;;0.29934105;10.01138;6429;1
01642437;_derivationally_related_form;00240184;06891022;_derivationally_related_form;00240184;00240184;_derivationally_related_form;06891022;;;;;;;;;;-0.16841626;9.332743;18624;1
01642437;_derivationally_related_form;00240184;14445749;_derivationally_related_form;00240184;00240184;_derivationally_related_form;14445749;;;;;;;;;;0.25320506;9.835833;5765;1
01642437;_derivationally_related_form;00240184;03141702;_derivationally_related_form;00240184;00240184;_derivationally_related_form;03141702;;;;;;;;;;-0.36935863;9.632562;17640;1
01642437;_derivationally_related_form;00240184;00550282;_derivationally_related_form;00240184;00240184;_derivationally_related_form;00550282;;;;;;;;;;0.2510747;9.501473;7849;1
01642437;_derivationally_related_form;00240184;09067878;_derivationally_related_form;00240184;00240184;_derivationally_related_form;09067878;;;;;;;;;;-0.22444735;10.094633;9562;1
01642437;_derivationally_related_form;00240184;05789808;_derivationally_related_form;00240184;00240184;_derivationally_related_form;05789808;;;;;;;;;;0.53298724;9.7616205;4192;1
01642437;_derivationally_related_form;00240184;02118242;_derivationally_related_form;00240184;00240184;_derivationally_related_form;02118242;;;;;;;;;;0.55571485;9.910548;3928;1
01642437;_derivationally_related_form;00240184;04357314;_derivationally_related_form;00240184;00240184;_derivationally_related_form;04357314;;;;;;;;;;-0.02050855;10.060878;10147;1
