00464513;_also_see;01430111;04821277;_derivationally_related_form;00464513;;;;;;;;;;9.611465;9.7499;1;1
00583239;_also_see;00346991;02505716;_also_see;00583239;;;;;;;;;;9.626777;9.880889;1;1
00644372;_also_see;01688271;01866535;_also_see;00644372;;;;;;;;;;10.0760565;10.403086;1;1
01896478;_also_see;00921014;01343918;_also_see;00921014;;;;;;;;;;9.713633;9.940801;1;1
02397637;_derivationally_related_form;00373544;02554797;_hypernym;02397637;;;;;;;;;;9.241494;9.390057;1;1
01158872;_derivationally_related_form;00949134;00949619;_hypernym;00949134;;;;;;;;;;9.161069;9.131459;1;1
06880664;_derivationally_related_form;00135285;06366581;_derivationally_related_form;00135285;;;;;;;;;;9.834575;9.89914;1;1
06183899;_derivationally_related_form;10705615;00703310;_synset_domain_topic_of;06183899;;;;;;;;;;8.956778;9.1567135;1;1
01057034;_derivationally_related_form;01253379;01253379;_derivationally_related_form;01057034;;;;;;;;;;10.7962675;-0.25073054;1;15194
01602318;_derivationally_related_form;14002279;02673134;_derivationally_related_form;14002279;;;;;;;;;;9.942368;10.138291;1;1
03472232;_derivationally_related_form;00099721;00100551;_derivationally_related_form;03472232;;;;;;;;;;9.993754;9.924943;1;1
01822724;_derivationally_related_form;13811900;13811900;_derivationally_related_form;01822724;;;;;;;;;;10.322002;-3.4190383;1;40785
07270179;_derivationally_related_form;00508032;06798750;_derivationally_related_form;00508032;;;;;;;;;;9.2887335;9.063073;1;1
05148699;_derivationally_related_form;02495922;00931555;_also_see;02495922;;;;;;;;;;9.436151;9.621522;1;1
01754105;_derivationally_related_form;00113113;03999992;_derivationally_related_form;01754105;;;;;;;;;;9.097686;9.293724;1;1
01417451;_derivationally_related_form;00182406;00190023;_hypernym;00182406;;;;;;;;;;9.400383;9.638639;1;1
04096848;_derivationally_related_form;01127075;01478002;_derivationally_related_form;04096848;;;;;;;;;;9.830207;10.19425;1;1
01628197;_derivationally_related_form;03433877;01867295;_derivationally_related_form;01628197;;;;;;;;;;9.991586;9.947984;1;1
