mickey_daniels;actedin;the_big_show_(1923_film);ernie_morrison;actedin;the_big_show_(1923_film);;;;;;;;;;0.7477169632911682;0.6335671544075012;1;1
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;frank_macfarlane_burnet;haswonprize;albert_lasker_award_for_basic_medical_research;;;;;;;;;;0.40597209334373474;0.32429394125938416;1;1
rekha;haswonprize;filmfare_awards;mohammed_zahur_khayyam;haswonprize;filmfare_awards;;;;;;;;;;0.9926314353942871;0.9958156943321228;1;1
miklós_gaál;isaffiliatedto;c.s._marítimo;diogo_valente;isaffiliatedto;c.s._marítimo;;;;;;;;;;0.7176251411437988;0.6729929447174072;1;1
alexander_hleb;isaffiliatedto;fc_bate_borisov;alyaksandr_yurevich;isaffiliatedto;fc_bate_borisov;;;;;;;;;;0.7576730847358704;0.9323453903198242;1;1
emiliano_dudar;isaffiliatedto;club_libertad;luciano_civelli;playsfor;club_libertad;;;;;;;;;;0.7838196754455566;0.8411451578140259;1;1
omar_sebastián_monesterolo;isaffiliatedto;east_bengal_f.c.;lewis_aniweta;isaffiliatedto;east_bengal_f.c.;;;;;;;;;;0.7703657150268555;0.7960471510887146;1;1
tudorel_stoica;isaffiliatedto;f.c._steaua_bucureşti;juan_toja;isaffiliatedto;f.c._steaua_bucureşti;;;;;;;;;;0.5618847012519836;0.5794448852539062;1;1
john_kerr_sr.;isaffiliatedto;new_york_cosmos;wim_rijsbergen;isaffiliatedto;new_york_cosmos;;;;;;;;;;0.8603577017784119;0.8735204339027405;1;1
alexandros_tziolis;isaffiliatedto;a.c._siena;giovanni_pasquale;isaffiliatedto;a.c._siena;;;;;;;;;;0.4504833519458771;0.8300817608833313;1;1
david_cowan_(footballer);isaffiliatedto;cowdenbeath_f.c.;gary_o'connor;playsfor;cowdenbeath_f.c.;;;;;;;;;;0.85884028673172;0.8924159407615662;1;1
harri_ylönen;isaffiliatedto;finland_national_football_team;hannu_tihinen;isaffiliatedto;finland_national_football_team;;;;;;;;;;0.832629382610321;0.8881623148918152;1;2
nicolas_penneteau;isaffiliatedto;france_national_under-20_football_team;philippe_mexès;isaffiliatedto;france_national_under-20_football_team;;;;;;;;;;0.9121811985969543;0.9659179449081421;1;1
giovanni_stroppa;isaffiliatedto;foggia_calcio;hernán_medford;playsfor;foggia_calcio;;;;;;;;;;0.7283839583396912;0.8333216309547424;1;1
shpëtim_hasani;isaffiliatedto;sakaryaspor;hakan_özmert;playsfor;sakaryaspor;;;;;;;;;;0.9045489430427551;0.9268593192100525;1;1
andrea_esposito;isaffiliatedto;u.s._lecce;alessandro_zoppetti;isaffiliatedto;u.s._lecce;;;;;;;;;;0.8874989151954651;0.8380141258239746;1;1
adam_smith_(footballer_born_february_1985);isaffiliatedto;chesterfield_f.c.;mike_astbury;isaffiliatedto;chesterfield_f.c.;;;;;;;;;;0.8286740183830261;0.860418438911438;1;1
wellington_sánchez;isaffiliatedto;universidad_católica_del_ecuador;emilio_martínez;isaffiliatedto;universidad_católica_del_ecuador;;;;;;;;;;0.9027898907661438;0.8871369361877441;1;1
matthieu_bochu;isaffiliatedto;ravenna_f.c.;max_tonetto;isaffiliatedto;ravenna_f.c.;;;;;;;;;;0.7249953746795654;0.8373908996582031;1;1
ercole_rabitti;isaffiliatedto;a.c._fanfulla_1874;alessandro_matri;playsfor;a.c._fanfulla_1874;;;;;;;;;;0.5455347895622253;0.7797170877456665;1;1
roger_lemerre;isaffiliatedto;france_national_football_team;issiar_dia;isaffiliatedto;france_national_football_team;;;;;;;;;;0.8807467222213745;0.9823856949806213;1;1
don_donovan;isaffiliatedto;republic_of_ireland_national_football_team;richie_partridge;playsfor;republic_of_ireland_national_football_team;;;;;;;;;;0.7851403951644897;0.7691614031791687;1;1
tiago_costa;isaffiliatedto;olympiakos_nicosia;adam_foti;isaffiliatedto;olympiakos_nicosia;;;;;;;;;;0.8473460674285889;0.7375856041908264;1;1
fernando_muñoz;isaffiliatedto;spain_national_football_team;gallego_(footballer);playsfor;spain_national_football_team;;;;;;;;;;0.956376850605011;0.9524514079093933;1;1
glenn_helder;isaffiliatedto;nac_breda;stefano_seedorf;playsfor;nac_breda;;;;;;;;;;0.9489426016807556;0.9659518599510193;1;1
mark_paston;isaffiliatedto;napier_city_rovers_fc;chris_jackson_(new_zealand_footballer);isaffiliatedto;napier_city_rovers_fc;;;;;;;;;;0.6245999932289124;0.6802634000778198;1;1
vítor_moreno;isaffiliatedto;c.f._benfica;hugo_morais;isaffiliatedto;c.f._benfica;;;;;;;;;;0.5628823637962341;0.5262673497200012;1;1
wayne_cegielski;isaffiliatedto;wales_national_under-21_football_team;wayne_cegielski;playsfor;wales_national_under-21_football_team;;;;;;;;;;0.91213458776474;0.045326750725507736;1;6
adrie_van_kraay;isaffiliatedto;netherlands_national_football_team;jack_reynolds_(footballer_born_1881);isaffiliatedto;netherlands_national_football_team;;;;;;;;;;0.8146255016326904;0.8960561752319336;1;1
lars_winde;isaffiliatedto;sc_bregenz;jürgen_kauz;isaffiliatedto;sc_bregenz;;;;;;;;;;0.7074747085571289;0.5586205124855042;1;1
alo_bärengrub;isaffiliatedto;fc_lelle;urmas_rooba;isaffiliatedto;fc_lelle;;;;;;;;;;0.7591802477836609;0.6915318965911865;1;1
andy_rammell;isaffiliatedto;forest_green_rovers_f.c.;anthony_barry_(footballer);isaffiliatedto;forest_green_rovers_f.c.;;;;;;;;;;0.5852404832839966;0.8440495133399963;1;1
octavian_abrudan;isaffiliatedto;acf_gloria_bistrița;nicolae_manea;playsfor;acf_gloria_bistrița;;;;;;;;;;0.6585593819618225;0.8641554117202759;1;1
mark_barnard_(footballer);isaffiliatedto;harrogate_town_f.c.;lee_duxbury;playsfor;harrogate_town_f.c.;;;;;;;;;;0.7303566932678223;0.9096019864082336;1;1
alex_tayo_akande;isaffiliatedto;eastern_aa;itaparica_(footballer);isaffiliatedto;eastern_aa;;;;;;;;;;0.9548572301864624;0.9643018245697021;1;1
ilias_haddad;isaffiliatedto;sc_telstar;carlos_hasselbaink;playsfor;sc_telstar;;;;;;;;;;0.7625171542167664;0.8553540706634521;1;1
alex_pearce;isaffiliatedto;scotland_national_under-21_football_team;charlie_miller;isaffiliatedto;scotland_national_under-21_football_team;;;;;;;;;;0.8480914831161499;0.8956593871116638;1;1
timo_gebhart;isaffiliatedto;vfb_stuttgart;didier_six;playsfor;vfb_stuttgart;;;;;;;;;;0.9229283332824707;0.9026928544044495;1;1
josé_zalazar;isaffiliatedto;estudiantes_tecos;alfredo_tena;playsfor;estudiantes_tecos;;;;;;;;;;0.6857739090919495;0.7177272439002991;1;1
ryan_johnson_(soccer);isaffiliatedto;toronto_fc;jon_conway;isaffiliatedto;toronto_fc;;;;;;;;;;0.33590972423553467;0.3223109245300293;1;1
hossein_sadaghiani;isaffiliatedto;r._charleroi_s.c.;massimo_bruno;isaffiliatedto;r._charleroi_s.c.;;;;;;;;;;0.8127855658531189;0.9397221207618713;1;1
aleix_vidal;isaffiliatedto;panthrakikos_f.c.;zlatko_runje;playsfor;panthrakikos_f.c.;;;;;;;;;;0.8523322343826294;0.9148579835891724;1;1
jesús_turiel;isaffiliatedto;real_valladolid_b;rafael_carlos_santacruz;isaffiliatedto;real_valladolid_b;;;;;;;;;;0.6834036707878113;0.8535060882568359;1;1
jari_niemi;isaffiliatedto;finland_national_football_team;hannu_tihinen;isaffiliatedto;finland_national_football_team;;;;;;;;;;0.6020085215568542;0.8355262875556946;1;1
spencer_evans;isaffiliatedto;port_vale_f.c.;stewart_littlewood;isaffiliatedto;port_vale_f.c.;;;;;;;;;;0.8752543926239014;0.8761997222900391;1;1
vasil_gigiadze;isaffiliatedto;fc_samtredia;grigol_chanturia;playsfor;fc_samtredia;;;;;;;;;;0.8168389797210693;0.8882335424423218;1;1
nassim_ben_khalifa;isaffiliatedto;switzerland_national_under-17_football_team;igor_mijatović;playsfor;switzerland_national_under-17_football_team;;;;;;;;;;0.8082879781723022;0.8991370797157288;1;1
daouda_kanté;isaffiliatedto;st._louis_steamers_(1998–2006);rey_ángel_martínez;playsfor;st._louis_steamers_(1998–2006);;;;;;;;;;0.7687825560569763;0.7289980053901672;1;1
jacques_glassmann;isaffiliatedto;tours_fc;léo_schwechlen;playsfor;tours_fc;;;;;;;;;;0.7404958605766296;0.8738183379173279;1;1
fernando_chemin_radaelli;isaffiliatedto;união_agrícola_barbarense_futebol_clube;marco_antônio_(footballer_born_1978);playsfor;união_agrícola_barbarense_futebol_clube;;;;;;;;;;0.7301061749458313;0.8093715310096741;1;1
helmut_haller;isaffiliatedto;bologna_f.c._1909;christophe_sanchez;isaffiliatedto;bologna_f.c._1909;;;;;;;;;;0.9134016036987305;0.9282400012016296;1;1
cheikh_gueye;isaffiliatedto;fc_metz;yannick_kakoko;playsfor;fc_metz;;;;;;;;;;0.9137044548988342;0.8576439023017883;1;1
baie-comeau_airport;isconnectedto;sept-îles_airport;montréal–pierre_elliott_trudeau_international_airport;isconnectedto;baie-comeau_airport;;;;;;;;;;0.9220842719078064;0.9786823987960815;1;1
abu_dhabi_international_airport;isconnectedto;tribhuvan_international_airport;larnaca_international_airport;isconnectedto;abu_dhabi_international_airport;;;;;;;;;;0.974172830581665;0.9617950320243835;1;3
gujarat;islocatedin;gandhinagar;banaskantha_district;islocatedin;gujarat;;;;;;;;;;0.5957319140434265;0.6906651854515076;1;1
järva_county;islocatedin;paide;tarmo_neemelo;wasbornin;paide;;;;;;;;;;0.5622095465660095;0.5580477714538574;1;1
tyler;islocatedin;smith_county_texas;tyler_junior_college;islocatedin;smith_county_texas;;;;;;;;;;0.35203245282173157;0.2271687537431717;1;1
mike_twellman;playsfor;dallas_sidekicks_(1984–2004);troy_snyder;playsfor;dallas_sidekicks_(1984–2004);;;;;;;;;;0.7024021744728088;0.9073071479797363;1;1
kostas_chalkias;playsfor;real_murcia;enrique_de_lucas;isaffiliatedto;real_murcia;;;;;;;;;;0.8414568901062012;0.9077693819999695;1;1
peter_løvenkrands;playsfor;fc_schalke_04;lukas_nottbeck;isaffiliatedto;fc_schalke_04;;;;;;;;;;0.7934302687644958;0.713530957698822;1;1
pontus_farnerud;playsfor;landskrona_bois;morten_nielsen_(footballer_born_1990);playsfor;landskrona_bois;;;;;;;;;;0.6810911893844604;0.8356059193611145;1;1
paíto;playsfor;sporting_clube_de_portugal;paíto;isaffiliatedto;sporting_clube_de_portugal;;;;;;;;;;0.8967927098274231;0.26934951543807983;1;1
lamin_conteh;playsfor;sierra_leone_national_football_team;ibrahim_koroma;isaffiliatedto;sierra_leone_national_football_team;;;;;;;;;;0.8024376034736633;0.8663209080696106;1;1
leandro_greco;playsfor;a.s.d._astrea;gianluca_toscano;playsfor;a.s.d._astrea;;;;;;;;;;0.3872547149658203;0.28727152943611145;1;1
carlos_trucco;playsfor;oriente_petrolero;osvaldo_ozzán;isaffiliatedto;oriente_petrolero;;;;;;;;;;0.9345928430557251;0.9461939334869385;1;1
lionel_ainsworth;playsfor;wycombe_wanderers_f.c.;graham_potter;playsfor;wycombe_wanderers_f.c.;;;;;;;;;;0.8227583765983582;0.8236287832260132;1;1
evgheni_hmaruc;playsfor;fc_dinamo-auto_tiraspol;stanislav_namașco;playsfor;fc_dinamo-auto_tiraspol;;;;;;;;;;0.6816586852073669;0.6481959223747253;1;1
draško_božović;playsfor;hapoel_be'er_sheva_f.c.;ravid_gazal;isaffiliatedto;hapoel_be'er_sheva_f.c.;;;;;;;;;;0.8237822651863098;0.9045137763023376;1;1
terry_boss;playsfor;cascade_surge;steve_reese;isaffiliatedto;cascade_surge;;;;;;;;;;0.8830544352531433;0.720617949962616;1;1
gianvito_plasmati;playsfor;s.s.d._città_di_brindisi;salvatore_campilongo;isaffiliatedto;s.s.d._città_di_brindisi;;;;;;;;;;0.7218307852745056;0.8845950961112976;1;1
johannes_mononen;playsfor;ac_oulu;dionísio_(footballer);isaffiliatedto;ac_oulu;;;;;;;;;;0.8939223289489746;0.9199032783508301;1;1
jean-eudes_maurice;playsfor;rc_lens;jean-françois_péron;playsfor;rc_lens;;;;;;;;;;0.28554463386535645;0.3734176754951477;1;1
morten_moldskred;playsfor;il_hødd;dardo_caballero;playsfor;il_hødd;;;;;;;;;;0.7579994797706604;0.7169481515884399;1;1
antonio_sabato_(footballer);playsfor;u.s._sambenedettese_1923;fabián_yantorno;playsfor;u.s._sambenedettese_1923;;;;;;;;;;0.9171631336212158;0.8178356885910034;1;1
john_nutter;playsfor;wycombe_wanderers_f.c.;graham_potter;playsfor;wycombe_wanderers_f.c.;;;;;;;;;;0.7811573147773743;0.8206998705863953;1;1
cristian_ianu;playsfor;fc_wohlen;mario_schönenberger;isaffiliatedto;fc_wohlen;;;;;;;;;;0.7342281341552734;0.9150214195251465;1;1
édson_andrade_almeida;playsfor;santa_cruz_futebol_clube;dill_(footballer);isaffiliatedto;santa_cruz_futebol_clube;;;;;;;;;;0.8194913268089294;0.9160802960395813;1;1
neil_brisco;playsfor;northwich_victoria_f.c.;lee_ashcroft;isaffiliatedto;northwich_victoria_f.c.;;;;;;;;;;0.8758870959281921;0.8591153025627136;1;1
sead_hajrović;playsfor;barnet_f.c.;ray_clemence;isaffiliatedto;barnet_f.c.;;;;;;;;;;0.8388556838035583;0.8303829431533813;1;1
nicola_zanini;playsfor;mantova_f.c.;massimo_brambilla;isaffiliatedto;mantova_f.c.;;;;;;;;;;0.5870184302330017;0.6789416670799255;1;1
bonni_ginzburg;playsfor;beitar_jerusalem_f.c.;alon_harazi;playsfor;beitar_jerusalem_f.c.;;;;;;;;;;0.9232859015464783;0.9602667689323425;1;1
tony_jantschke;playsfor;germany_national_youth_football_team;frank_pagelsdorf;isaffiliatedto;germany_national_youth_football_team;;;;;;;;;;0.9426915049552917;0.9498777389526367;1;1
rubén_maldonado;playsfor;s.s.c._napoli;bertrand_crasson;isaffiliatedto;s.s.c._napoli;;;;;;;;;;0.7962262034416199;0.8656421303749084;1;1
armin_reichel;playsfor;1._fc_kaiserslautern;aïmen_demai;isaffiliatedto;1._fc_kaiserslautern;;;;;;;;;;0.9272601008415222;0.911477267742157;1;1
daniel_arismendi;playsfor;deportivo_anzoátegui;pablo_ricchetti;isaffiliatedto;deportivo_anzoátegui;;;;;;;;;;0.6892320513725281;0.8933025002479553;1;1
sean_canham;playsfor;notts_county_f.c.;nico_yennaris;playsfor;notts_county_f.c.;;;;;;;;;;0.7629126310348511;0.7447465658187866;1;1
saša_radivojević;playsfor;fk_radnički_beograd;vukašin_dević;isaffiliatedto;fk_radnički_beograd;;;;;;;;;;0.9011975526809692;0.8659448027610779;1;2
