/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/0k20s;/award/award_category/category_of;/m/0gcf2r;/m/0k20s;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;;;;;;;;;;-0.8815435;3.0135362;14103;2
/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/01wyzyl;/award/award_category/category_of;/m/0gcf2r;/m/01wyzyl;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;;;;;;;;;;0.07814113;4.744492;5074;1
/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/01gvr1;/award/award_category/category_of;/m/0gcf2r;/m/01gvr1;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;;;;;;;;;;0.02141276;2.3276122;5333;11
/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/0vrmb;/award/award_category/category_of;/m/0gcf2r;/m/0vrmb;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;;;;;;;;;;0.26251096;5.5079694;3254;1
/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/01h8rk;/award/award_category/category_of;/m/0gcf2r;/m/01h8rk;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;;;;;;;;;;-0.41591796;4.4868236;12595;1
/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/02lk95;/award/award_category/category_of;/m/0gcf2r;/m/02lk95;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;;;;;;;;;;-0.28213847;3.9011881;11078;2
/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/05fky;/award/award_category/category_of;/m/0gcf2r;/m/05fky;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;;;;;;;;;;-0.16162197;3.2682607;12642;1
/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/04sylm;/award/award_category/category_of;/m/0gcf2r;/m/04sylm;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;;;;;;;;;;1.0937068;3.9817023;239;1
/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/0pgm3;/award/award_category/category_of;/m/0gcf2r;/m/0pgm3;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;;;;;;;;;;-0.3237658;5.7948985;9516;1
/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/02_j7t;/award/award_category/category_of;/m/0gcf2r;/m/02_j7t;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;;;;;;;;;;-0.40198457;4.7130046;11277;2
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0djc3s;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/0djc3s;/m/0djc3s;/award/award_category/disciplines_or_subjects;/m/0w7c;;;;;;;1.756366;5.3823705;7;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0k3j0;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/0k3j0;/m/0k3j0;/award/award_category/disciplines_or_subjects;/m/0w7c;;;;;;;1.3889263;5.508227;35;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/01nm8w;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/01nm8w;/m/01nm8w;/award/award_category/disciplines_or_subjects;/m/0w7c;;;;;;;1.5185686;4.712914;46;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/01yhm;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/01yhm;/m/01yhm;/award/award_category/disciplines_or_subjects;/m/0w7c;;;;;;;1.1045028;4.181146;25;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0cw67g;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/0cw67g;/m/0cw67g;/award/award_category/disciplines_or_subjects;/m/0w7c;;;;;;;0.35015935;2.3684013;2741;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/01k0vq;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/01k0vq;/m/01k0vq;/award/award_category/disciplines_or_subjects;/m/0w7c;;;;;;;0.7147281;4.2113404;277;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/012c6x;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/012c6x;/m/012c6x;/award/award_category/disciplines_or_subjects;/m/0w7c;;;;;;;1.168038;5.023377;59;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/09byk;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/09byk;/m/09byk;/award/award_category/disciplines_or_subjects;/m/0w7c;;;;;;;0.9236805;5.07545;156;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/065jlv;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/065jlv;/m/065jlv;/award/award_category/disciplines_or_subjects;/m/0w7c;;;;;;;0.3262287;2.1765032;1102;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/032zq6;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/032zq6;/m/032zq6;/award/award_category/disciplines_or_subjects;/m/0w7c;;;;;;;0.80285496;3.8386936;191;1
/m/0fm3b5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/06823p;/m/0k8y7;/award/award_category/nominees./award/award_nomination/nominated_for;/m/06823p;/m/0k8y7;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0gpx6;;;;;;;;;;0.17444421;1.2219037;1604;5
/m/0fm3b5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/06823p;/m/05xpv;/award/award_category/nominees./award/award_nomination/nominated_for;/m/06823p;/m/05xpv;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0gpx6;;;;;;;;;;-0.62033296;1.555728;13086;4
/m/0fm3b5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/06823p;/m/0fz27v;/award/award_category/nominees./award/award_nomination/nominated_for;/m/06823p;/m/0fz27v;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0gpx6;;;;;;;;;;-0.68281925;1.7056621;13263;6
/m/0fm3b5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/06823p;/m/044rvb;/award/award_category/nominees./award/award_nomination/nominated_for;/m/06823p;/m/044rvb;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0gpx6;;;;;;;;;;0.018606907;1.4353964;3159;3
